glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,55,1956,0.028118609406952964
DA1,14,1956,0.007157464212678937
DA2,2,1956,0.0010224948875255625
DA3,8,1956,0.00408997955010225
DA4m,2,1956,0.0010224948875255625
DC2,11,1956,0.005623721881390593
DC4,18,1956,0.009202453987730062
DL1,3,1956,0.0015337423312883436
DL2v,3,1956,0.0015337423312883436
DL3,59,1956,0.03016359918200409
DL4,33,1956,0.01687116564417178
DL5,12,1956,0.006134969325153374
DM3,1,1956,0.0005112474437627812
DM6,27,1956,0.013803680981595092
DP1l,8,1956,0.00408997955010225
DP1m,27,1956,0.013803680981595092
VA3,25,1956,0.01278118609406953
VA4,2,1956,0.0010224948875255625
VC3,2,1956,0.0010224948875255625
VL1,42,1956,0.02147239263803681
VL2a,22,1956,0.011247443762781187
VL2p,7,1956,0.0035787321063394683
VM6,10,1956,0.005112474437627812
VP1d,1,1956,0.0005112474437627812
VP5,3,1956,0.0015337423312883436
mPN,747,1956,0.38190184049079756
