glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,21,671,0.03129657228017884
DA1,1,671,0.0014903129657228018
DC3,3,671,0.004470938897168405
DL1,5,671,0.007451564828614009
DL4,5,671,0.007451564828614009
DM1,7,671,0.010432190760059613
DM2,1,671,0.0014903129657228018
DM4,9,671,0.013412816691505217
DM5,3,671,0.004470938897168405
DM6,2,671,0.0029806259314456036
DP1l,2,671,0.0029806259314456036
DP1m,4,671,0.005961251862891207
V,3,671,0.004470938897168405
VA1v,4,671,0.005961251862891207
VA2,6,671,0.00894187779433681
VA4,1,671,0.0014903129657228018
VA5,3,671,0.004470938897168405
VA6,3,671,0.004470938897168405
VA7l,1,671,0.0014903129657228018
VA7m,1,671,0.0014903129657228018
VC1,3,671,0.004470938897168405
VC3,2,671,0.0029806259314456036
VC4,12,671,0.01788375558867362
VC5,1,671,0.0014903129657228018
VL1,2,671,0.0029806259314456036
VL2a,3,671,0.004470938897168405
VL2p,2,671,0.0029806259314456036
VM1,1,671,0.0014903129657228018
VM3,1,671,0.0014903129657228018
VM4,1,671,0.0014903129657228018
VM5v,1,671,0.0014903129657228018
VM6,5,671,0.007451564828614009
VM7d,2,671,0.0029806259314456036
VP1d,3,671,0.004470938897168405
VP1l,2,671,0.0029806259314456036
VP1m,4,671,0.005961251862891207
mPN,113,671,0.16840536512667661
