glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,5,802,0.006234413965087282
DA3,1,802,0.0012468827930174563
DA4m,1,802,0.0012468827930174563
DC2,2,802,0.0024937655860349127
DL1,3,802,0.003740648379052369
DL2d,1,802,0.0012468827930174563
DL2v,5,802,0.006234413965087282
DM1,1,802,0.0012468827930174563
DM4,3,802,0.003740648379052369
DM6,4,802,0.004987531172069825
DP1m,5,802,0.006234413965087282
VA3,3,802,0.003740648379052369
VA7l,4,802,0.004987531172069825
VC3,8,802,0.00997506234413965
VC4,3,802,0.003740648379052369
VM5d,4,802,0.004987531172069825
VM7d,1,802,0.0012468827930174563
mPN,141,802,0.17581047381546136
