glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,8,2458,0.0032546786004882017
DA2,7,2458,0.0028478437754271765
DA4m,8,2458,0.0032546786004882017
DL2d,1,2458,0.0004068348250610252
DL2v,8,2458,0.0032546786004882017
DL5,1,2458,0.0004068348250610252
DM1,32,2458,0.013018714401952807
DM2,15,2458,0.006102522375915379
DM3,18,2458,0.007323026851098454
DM4,12,2458,0.004882017900732303
DP1l,41,2458,0.016680227827502035
DP1m,49,2458,0.019934906427990236
V,5,2458,0.0020341741253051262
VA1v,1,2458,0.0004068348250610252
VA3,29,2458,0.011798209926769731
VA6,26,2458,0.010577705451586655
VC5,16,2458,0.006509357200976403
VL1,30,2458,0.012205044751830757
VL2a,100,2458,0.04068348250610252
VL2p,52,2458,0.02115541090317331
VM1,4,2458,0.0016273393002441008
VM2,1,2458,0.0004068348250610252
VM6,33,2458,0.013425549227013833
VM7d,20,2458,0.008136696501220505
VP1d,3,2458,0.0012205044751830757
VP1m,1,2458,0.0004068348250610252
mPN,300,2458,0.12205044751830757
