glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,12,354,0.03389830508474576
DA1,1,354,0.002824858757062147
DA2,6,354,0.01694915254237288
DA4l,8,354,0.022598870056497175
DA4m,6,354,0.01694915254237288
DC1,10,354,0.02824858757062147
DC2,13,354,0.03672316384180791
DC3,3,354,0.00847457627118644
DC4,3,354,0.00847457627118644
DL4,4,354,0.011299435028248588
DM1,6,354,0.01694915254237288
DM5,1,354,0.002824858757062147
VA3,18,354,0.05084745762711865
VA4,1,354,0.002824858757062147
VA5,27,354,0.07627118644067797
VA6,1,354,0.002824858757062147
VA7m,13,354,0.03672316384180791
VC1,13,354,0.03672316384180791
VC2,2,354,0.005649717514124294
VC3,2,354,0.005649717514124294
VC4,13,354,0.03672316384180791
VC5,13,354,0.03672316384180791
VL1,7,354,0.01977401129943503
VM1,9,354,0.025423728813559324
VM5d,3,354,0.00847457627118644
VM6,9,354,0.025423728813559324
VM7v,1,354,0.002824858757062147
VP1d,6,354,0.01694915254237288
VP1l,2,354,0.005649717514124294
VP1m,1,354,0.002824858757062147
VP5,1,354,0.002824858757062147
mPN,67,354,0.18926553672316385
