glomerulus,weight,LN_total_connections,LN_to_PN_perct
V,1,619,0.0016155088852988692
VP1m,2,619,0.0032310177705977385
VP2,1,619,0.0016155088852988692
VP4,36,619,0.05815831987075929
VP5,11,619,0.017770597738287562
mPN,234,619,0.3780290791599354
