glomerulus,weight,LN_total_connections,LN_to_PN_perct
DA1,3,696,0.004310344827586207
DC2,12,696,0.017241379310344827
DC3,1,696,0.0014367816091954023
DL1,10,696,0.014367816091954023
DL2d,13,696,0.01867816091954023
DL2v,2,696,0.0028735632183908046
DL3,1,696,0.0014367816091954023
DL4,1,696,0.0014367816091954023
DL5,1,696,0.0014367816091954023
DM1,1,696,0.0014367816091954023
DM2,1,696,0.0014367816091954023
DM3,2,696,0.0028735632183908046
DM4,1,696,0.0014367816091954023
DM5,4,696,0.005747126436781609
DM6,8,696,0.011494252873563218
DP1l,2,696,0.0028735632183908046
DP1m,6,696,0.008620689655172414
VA1v,2,696,0.0028735632183908046
VA2,2,696,0.0028735632183908046
VA3,2,696,0.0028735632183908046
VA5,1,696,0.0014367816091954023
VA6,3,696,0.004310344827586207
VA7l,3,696,0.004310344827586207
VA7m,1,696,0.0014367816091954023
VC2,1,696,0.0014367816091954023
VC3,2,696,0.0028735632183908046
VC4,5,696,0.007183908045977011
VC5,1,696,0.0014367816091954023
VL2a,1,696,0.0014367816091954023
VL2p,2,696,0.0028735632183908046
VM5d,3,696,0.004310344827586207
VM5v,3,696,0.004310344827586207
VM7d,2,696,0.0028735632183908046
VM7v,1,696,0.0014367816091954023
mPN,87,696,0.125
