glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,1,586,0.0017064846416382253
DC1,1,586,0.0017064846416382253
DC2,1,586,0.0017064846416382253
DC4,1,586,0.0017064846416382253
DL2d,1,586,0.0017064846416382253
DM1,1,586,0.0017064846416382253
DM4,1,586,0.0017064846416382253
DP1m,10,586,0.017064846416382253
V,2,586,0.0034129692832764505
VA1v,1,586,0.0017064846416382253
VA3,2,586,0.0034129692832764505
VC3,1,586,0.0017064846416382253
VC4,2,586,0.0034129692832764505
VL2a,1,586,0.0017064846416382253
VM7d,1,586,0.0017064846416382253
VM7v,3,586,0.005119453924914676
VP1m,4,586,0.006825938566552901
mPN,59,586,0.10068259385665529
