glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,25,2154,0.01160631383472609
DA1,40,2154,0.018570102135561744
DA4m,5,2154,0.002321262766945218
DC1,30,2154,0.013927576601671309
DC2,24,2154,0.011142061281337047
DC3,1,2154,0.00046425255338904364
DC4,54,2154,0.025069637883008356
DL1,51,2154,0.023676880222841225
DL2d,57,2154,0.026462395543175487
DL5,41,2154,0.01903435468895079
DM1,24,2154,0.011142061281337047
DM2,26,2154,0.012070566388115135
DM3,41,2154,0.01903435468895079
DM4,49,2154,0.02274837511606314
DM5,1,2154,0.00046425255338904364
DP1l,3,2154,0.001392757660167131
DP1m,33,2154,0.01532033426183844
V,11,2154,0.00510677808727948
VA1v,13,2154,0.0060352831940575676
VA2,26,2154,0.012070566388115135
VA3,16,2154,0.007428040854224698
VA4,5,2154,0.002321262766945218
VA5,24,2154,0.011142061281337047
VA6,37,2154,0.017177344475394613
VA7l,36,2154,0.016713091922005572
VA7m,53,2154,0.02460538532961931
VC1,23,2154,0.010677808727948004
VC2,24,2154,0.011142061281337047
VC3,41,2154,0.01903435468895079
VC4,5,2154,0.002321262766945218
VC5,9,2154,0.004178272980501393
VL1,21,2154,0.009749303621169917
VL2a,56,2154,0.025998142989786442
VM1,1,2154,0.00046425255338904364
VM3,21,2154,0.009749303621169917
VM4,2,2154,0.0009285051067780873
VM5d,29,2154,0.013463324048282266
VM7d,21,2154,0.009749303621169917
VM7v,56,2154,0.025998142989786442
VP1d,14,2154,0.0064995357474466105
VP1l,27,2154,0.012534818941504178
VP1m,86,2154,0.039925719591457756
VP2,2,2154,0.0009285051067780873
VP4,7,2154,0.0032497678737233053
VP5,2,2154,0.0009285051067780873
mPN,269,2154,0.12488393686165274
