glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,40,4968,0.008051529790660225
DA1,49,4968,0.009863123993558777
DA2,16,4968,0.00322061191626409
DA3,6,4968,0.0012077294685990338
DA4l,9,4968,0.0018115942028985507
DA4m,7,4968,0.0014090177133655394
DC1,56,4968,0.011272141706924315
DC2,39,4968,0.00785024154589372
DC3,35,4968,0.007045088566827697
DC4,18,4968,0.0036231884057971015
DL1,36,4968,0.007246376811594203
DL2d,34,4968,0.006843800322061192
DL2v,43,4968,0.008655394524959743
DL3,11,4968,0.002214170692431562
DL4,17,4968,0.003421900161030596
DL5,41,4968,0.008252818035426731
DM1,67,4968,0.013486312399355877
DM2,31,4968,0.006239935587761675
DM3,19,4968,0.003824476650563607
DM4,45,4968,0.009057971014492754
DM5,3,4968,0.0006038647342995169
DM6,26,4968,0.005233494363929146
DP1l,28,4968,0.005636070853462158
DP1m,72,4968,0.014492753623188406
V,79,4968,0.015901771336553946
VA1d,23,4968,0.004629629629629629
VA1v,33,4968,0.006642512077294686
VA2,27,4968,0.005434782608695652
VA3,45,4968,0.009057971014492754
VA4,21,4968,0.004227053140096618
VA5,34,4968,0.006843800322061192
VA6,33,4968,0.006642512077294686
VA7l,23,4968,0.004629629629629629
VA7m,23,4968,0.004629629629629629
VC1,22,4968,0.004428341384863124
VC2,26,4968,0.005233494363929146
VC3,35,4968,0.007045088566827697
VC4,40,4968,0.008051529790660225
VC5,30,4968,0.006038647342995169
VL1,45,4968,0.009057971014492754
VL2a,41,4968,0.008252818035426731
VL2p,66,4968,0.013285024154589372
VM1,8,4968,0.001610305958132045
VM2,2,4968,0.00040257648953301127
VM3,17,4968,0.003421900161030596
VM4,33,4968,0.006642512077294686
VM5d,38,4968,0.007648953301127214
VM5v,27,4968,0.005434782608695652
VM6,46,4968,0.009259259259259259
VM7d,12,4968,0.0024154589371980675
VM7v,9,4968,0.0018115942028985507
VP1d,130,4968,0.026167471819645734
VP1l,56,4968,0.011272141706924315
VP1m,61,4968,0.012278582930756845
VP2,65,4968,0.013083735909822867
VP3,2,4968,0.00040257648953301127
VP4,2,4968,0.00040257648953301127
VP5,3,4968,0.0006038647342995169
mPN,349,4968,0.07024959742351047
