glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,78,6211,0.012558364192561584
DA1,602,6211,0.09692481081951376
DA2,72,6211,0.011592336177749154
DA3,13,6211,0.002093060698760264
DA4l,11,6211,0.001771051360489454
DA4m,16,6211,0.002576074706166479
DC1,159,6211,0.025599742392529382
DC2,27,6211,0.004347126066655933
DC3,197,6211,0.03171791981967477
DC4,1,6211,0.00016100466913540493
DL1,1,6211,0.00016100466913540493
DL2d,162,6211,0.026082756399935597
DL2v,153,6211,0.024633714377716952
DL3,103,6211,0.01658348092094671
DL4,10,6211,0.0016100466913540493
DM2,38,6211,0.0061181774271453875
DM3,5,6211,0.0008050233456770246
DM4,2,6211,0.00032200933827080985
DM6,137,6211,0.022057639671550475
DP1l,161,6211,0.025921751730800194
DP1m,11,6211,0.001771051360489454
V,2,6211,0.00032200933827080985
VA1d,180,6211,0.028980840444372886
VA1v,141,6211,0.022701658348092096
VA2,97,6211,0.015617452906134277
VA3,164,6211,0.02640476573820641
VA4,138,6211,0.02221864434068588
VA5,144,6211,0.023184672355498308
VA6,123,6211,0.019803574303654807
VA7l,70,6211,0.011270326839478345
VA7m,53,6211,0.008533247464176462
VC1,133,6211,0.021413620995008854
VC2,94,6211,0.015134438898728063
VC3,75,6211,0.012075350185155369
VC4,13,6211,0.002093060698760264
VC5,129,6211,0.020769602318467237
VL1,93,6211,0.014973434229592658
VL2a,89,6211,0.014329415553051039
VL2p,203,6211,0.0326839478344872
VM1,38,6211,0.0061181774271453875
VM2,2,6211,0.00032200933827080985
VM3,9,6211,0.0014490420222186442
VM4,111,6211,0.017871518274029947
VM5v,1,6211,0.00016100466913540493
VM6,125,6211,0.020125583641925616
VM7d,41,6211,0.006601191434551602
VM7v,32,6211,0.005152149412332958
VP1d,25,6211,0.0040251167283851235
VP2,3,6211,0.0004830140074062148
VP4,11,6211,0.001771051360489454
VP5,1,6211,0.00016100466913540493
mPN,1202,6211,0.1935276123007567
