glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,5,924,0.005411255411255411
DA3,5,924,0.005411255411255411
DA4m,6,924,0.006493506493506494
DC1,2,924,0.0021645021645021645
DC2,5,924,0.005411255411255411
DC3,1,924,0.0010822510822510823
DL1,5,924,0.005411255411255411
DL2d,4,924,0.004329004329004329
DL2v,4,924,0.004329004329004329
DL4,1,924,0.0010822510822510823
DL5,1,924,0.0010822510822510823
DM1,3,924,0.003246753246753247
DM3,1,924,0.0010822510822510823
DM6,7,924,0.007575757575757576
DP1m,7,924,0.007575757575757576
VA2,2,924,0.0021645021645021645
VA4,2,924,0.0021645021645021645
VA5,3,924,0.003246753246753247
VA7l,1,924,0.0010822510822510823
VA7m,1,924,0.0010822510822510823
VC1,1,924,0.0010822510822510823
VC3,2,924,0.0021645021645021645
VC4,11,924,0.011904761904761904
VC5,8,924,0.008658008658008658
VM5d,4,924,0.004329004329004329
mPN,117,924,0.1266233766233766
