glomerulus,weight,LN_total_connections,LN_to_PN_perct
DL2d,66,698,0.09455587392550144
DL2v,59,698,0.08452722063037249
DL5,1,698,0.0014326647564469914
DM3,5,698,0.0071633237822349575
DP1l,36,698,0.05157593123209169
DP1m,36,698,0.05157593123209169
VA2,13,698,0.01862464183381089
VA3,25,698,0.03581661891117478
VA4,10,698,0.014326647564469915
VA6,1,698,0.0014326647564469914
VA7l,2,698,0.0028653295128939827
VC4,6,698,0.008595988538681949
VL2a,20,698,0.02865329512893983
VL2p,14,698,0.02005730659025788
VM3,3,698,0.004297994269340974
VP1d,2,698,0.0028653295128939827
mPN,24,698,0.034383954154727794
