glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,35,4670,0.007494646680942184
DA1,6,4670,0.001284796573875803
DA2,7,4670,0.0014989293361884369
DA3,10,4670,0.0021413276231263384
DA4l,10,4670,0.0021413276231263384
DA4m,8,4670,0.0017130620985010706
DC1,61,4670,0.013062098501070664
DC2,48,4670,0.010278372591006424
DC3,37,4670,0.007922912205567453
DC4,35,4670,0.007494646680942184
DL1,74,4670,0.015845824411134905
DL2d,18,4670,0.003854389721627409
DL2v,23,4670,0.004925053533190578
DL3,1,4670,0.00021413276231263382
DL4,15,4670,0.0032119914346895075
DL5,50,4670,0.010706638115631691
DM1,73,4670,0.01563169164882227
DM2,62,4670,0.013276231263383297
DM3,23,4670,0.004925053533190578
DM4,32,4670,0.006852248394004282
DM5,1,4670,0.00021413276231263382
DM6,22,4670,0.004710920770877944
DP1l,48,4670,0.010278372591006424
DP1m,102,4670,0.02184154175588865
V,84,4670,0.017987152034261242
VA1d,5,4670,0.0010706638115631692
VA1v,34,4670,0.007280513918629551
VA2,32,4670,0.006852248394004282
VA3,20,4670,0.004282655246252677
VA4,14,4670,0.0029978586723768737
VA5,31,4670,0.006638115631691649
VA6,37,4670,0.007922912205567453
VA7l,20,4670,0.004282655246252677
VA7m,27,4670,0.005781584582441114
VC1,35,4670,0.007494646680942184
VC2,36,4670,0.007708779443254818
VC3,16,4670,0.003426124197002141
VC4,54,4670,0.011563169164882228
VC5,14,4670,0.0029978586723768737
VL1,7,4670,0.0014989293361884369
VL2a,13,4670,0.00278372591006424
VL2p,40,4670,0.008565310492505354
VM1,6,4670,0.001284796573875803
VM3,7,4670,0.0014989293361884369
VM4,2,4670,0.00042826552462526765
VM5d,10,4670,0.0021413276231263384
VM5v,10,4670,0.0021413276231263384
VM6,28,4670,0.0059957173447537475
VM7d,25,4670,0.0053533190578158455
VM7v,12,4670,0.002569593147751606
VP1d,64,4670,0.013704496788008565
VP1l,43,4670,0.009207708779443255
VP1m,36,4670,0.007708779443254818
VP2,55,4670,0.011777301927194861
VP3,12,4670,0.002569593147751606
VP5,37,4670,0.007922912205567453
mPN,258,4670,0.05524625267665953
