glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,29,4108,0.007059396299902629
DA1,22,4108,0.005355404089581304
DA2,15,4108,0.0036514118792599806
DA3,3,4108,0.0007302823758519961
DA4l,8,4108,0.0019474196689386564
DA4m,6,4108,0.0014605647517039922
DC1,35,4108,0.008519961051606621
DC2,43,4108,0.010467380720545278
DC3,22,4108,0.005355404089581304
DC4,12,4108,0.0029211295034079843
DL1,19,4108,0.0046251217137293086
DL2d,64,4108,0.01557935735150925
DL2v,47,4108,0.011441090555014606
DL3,4,4108,0.0009737098344693282
DL4,12,4108,0.0029211295034079843
DL5,42,4108,0.010223953261927946
DM1,34,4108,0.008276533592989289
DM2,33,4108,0.008033106134371958
DM3,18,4108,0.004381694255111977
DM4,30,4108,0.007302823758519961
DM6,11,4108,0.002677702044790652
DP1l,74,4108,0.01801363193768257
DP1m,81,4108,0.019717624148003893
V,50,4108,0.012171372930866602
VA1d,11,4108,0.002677702044790652
VA1v,26,4108,0.006329113924050633
VA2,30,4108,0.007302823758519961
VA3,40,4108,0.009737098344693282
VA4,19,4108,0.0046251217137293086
VA5,22,4108,0.005355404089581304
VA6,28,4108,0.006815968841285297
VA7l,13,4108,0.0031645569620253164
VA7m,27,4108,0.006572541382667965
VC1,20,4108,0.004868549172346641
VC2,26,4108,0.006329113924050633
VC3,39,4108,0.00949367088607595
VC4,33,4108,0.008033106134371958
VC5,16,4108,0.0038948393378773127
VL1,49,4108,0.01192794547224927
VL2a,45,4108,0.010954235637779941
VL2p,53,4108,0.012901655306718598
VM1,2,4108,0.0004868549172346641
VM2,2,4108,0.0004868549172346641
VM3,8,4108,0.0019474196689386564
VM4,4,4108,0.0009737098344693282
VM5d,2,4108,0.0004868549172346641
VM5v,16,4108,0.0038948393378773127
VM6,37,4108,0.009006815968841285
VM7d,21,4108,0.005111976630963973
VM7v,15,4108,0.0036514118792599806
VP1d,105,4108,0.025559883154819864
VP1l,36,4108,0.008763388510223954
VP1m,69,4108,0.01679649464459591
VP2,51,4108,0.012414800389483933
VP4,2,4108,0.0004868549172346641
VP5,2,4108,0.0004868549172346641
mPN,270,4108,0.06572541382667965
