glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,15,11663,0.0012861184943839493
DA1,48,11663,0.004115579182028637
DA2,5,11663,0.00042870616479464977
DA3,6,11663,0.0005144473977535797
DA4m,11,11663,0.0009431535625482294
DC1,17,11663,0.001457600960301809
DC2,45,11663,0.003858355483151848
DC3,25,11663,0.002143530823973249
DC4,12,11663,0.0010288947955071593
DL1,31,11663,0.0026579782217268284
DL2d,24,11663,0.0020577895910143186
DL2v,74,11663,0.006344851238960816
DL3,6,11663,0.0005144473977535797
DL4,13,11663,0.0011146360284660893
DL5,19,11663,0.001629083426219669
DM1,44,11663,0.0037726142501929177
DM2,18,11663,0.001543342193260739
DM3,32,11663,0.0027437194546857586
DM4,25,11663,0.002143530823973249
DM5,4,11663,0.0003429649318357198
DM6,16,11663,0.0013718597273428793
DP1l,84,11663,0.007202263568550115
DP1m,79,11663,0.006773557403755466
V,62,11663,0.005315956443453657
VA1d,16,11663,0.0013718597273428793
VA1v,36,11663,0.003086684386521478
VA2,13,11663,0.0011146360284660893
VA3,30,11663,0.0025722369887678986
VA4,21,11663,0.0018005658921375288
VA5,27,11663,0.002315013289891109
VA6,13,11663,0.0011146360284660893
VA7l,30,11663,0.0025722369887678986
VA7m,12,11663,0.0010288947955071593
VC1,40,11663,0.003429649318357198
VC2,23,11663,0.001972048358055389
VC3,26,11663,0.0022292720569321786
VC4,29,11663,0.0024864957558089684
VC5,18,11663,0.001543342193260739
VL1,47,11663,0.004029837949069708
VL2a,4,11663,0.0003429649318357198
VL2p,42,11663,0.0036011317842750577
VM1,4,11663,0.0003429649318357198
VM3,10,11663,0.0008574123295892995
VM4,11,11663,0.0009431535625482294
VM5d,23,11663,0.001972048358055389
VM5v,17,11663,0.001457600960301809
VM6,44,11663,0.0037726142501929177
VM7d,13,11663,0.0011146360284660893
VM7v,10,11663,0.0008574123295892995
VP1d,101,11663,0.008659864528851926
VP1l,38,11663,0.003258166852439338
VP1m,73,11663,0.0062591100060018865
VP2,47,11663,0.004029837949069708
VP2andSEZ,2,11663,0.0001714824659178599
VP3,29,11663,0.0024864957558089684
VP4,9,11663,0.0007716710966303695
VP5,42,11663,0.0036011317842750577
mPN,297,11663,0.025465146188802194
