glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,88,6001,0.014664222629561739
DA1,62,6001,0.010331611398100316
DA3,10,6001,0.0016663889351774704
DA4l,4,6001,0.0006665555740709882
DA4m,1,6001,0.00016663889351774705
DC1,44,6001,0.0073321113147808694
DC2,73,6001,0.012164639226795533
DC3,98,6001,0.01633061156473921
DC4,19,6001,0.003166138976837194
DL1,90,6001,0.014997500416597235
DL3,8,6001,0.0013331111481419764
DL4,8,6001,0.0013331111481419764
DL5,44,6001,0.0073321113147808694
DM1,94,6001,0.01566405599066822
DM2,33,6001,0.005499083486085653
DM3,36,6001,0.005999000166638894
DM4,43,6001,0.0071654724212631225
DM6,32,6001,0.005332444592567906
DP1l,3,6001,0.0004999166805532411
DP1m,89,6001,0.014830861523079487
V,53,6001,0.008831861356440594
VA1d,53,6001,0.008831861356440594
VA1v,11,6001,0.0018330278286952174
VA2,37,6001,0.006165639060156641
VA3,49,6001,0.008165305782369604
VA4,19,6001,0.003166138976837194
VA5,40,6001,0.0066655557407098815
VA6,38,6001,0.006332277953674388
VA7l,1,6001,0.00016663889351774705
VA7m,51,6001,0.0084985835694051
VC1,36,6001,0.005999000166638894
VC2,26,6001,0.004332611231461423
VC3,43,6001,0.0071654724212631225
VC4,26,6001,0.004332611231461423
VC5,28,6001,0.004665889018496917
VL2a,10,6001,0.0016663889351774704
VL2p,54,6001,0.00899850024995834
VM1,2,6001,0.0003332777870354941
VM4,26,6001,0.004332611231461423
VM5d,28,6001,0.004665889018496917
VM5v,15,6001,0.0024995834027662055
VM6,28,6001,0.004665889018496917
VM7d,39,6001,0.006498916847192135
VM7v,15,6001,0.0024995834027662055
VP1d,97,6001,0.016163972671221463
VP1l,56,6001,0.009331778036993834
VP1m,70,6001,0.011664722546242293
VP2,48,6001,0.007998666888851858
VP3,11,6001,0.0018330278286952174
VP5,17,6001,0.0028328611898017
mPN,302,6001,0.05032494584235961
