glomerulus,weight,LN_total_connections,LN_to_PN_perct
DA1,1,555,0.0018018018018018018
DA4l,1,555,0.0018018018018018018
DC2,2,555,0.0036036036036036037
DC4,1,555,0.0018018018018018018
DL5,1,555,0.0018018018018018018
DM3,1,555,0.0018018018018018018
DM4,3,555,0.005405405405405406
DM5,2,555,0.0036036036036036037
DP1m,2,555,0.0036036036036036037
V,1,555,0.0018018018018018018
VA6,1,555,0.0018018018018018018
VC1,2,555,0.0036036036036036037
VC3,3,555,0.005405405405405406
VC4,2,555,0.0036036036036036037
VL2p,1,555,0.0018018018018018018
VM5d,1,555,0.0018018018018018018
VM6,1,555,0.0018018018018018018
VP1d,1,555,0.0018018018018018018
mPN,38,555,0.06846846846846846
