glomerulus,weight,LN_total_connections,LN_to_PN_perct
DC3,12,137,0.08759124087591241
V,7,137,0.051094890510948905
VA1d,4,137,0.029197080291970802
VA1v,13,137,0.0948905109489051
VA3,7,137,0.051094890510948905
VA5,3,137,0.021897810218978103
VA7l,1,137,0.0072992700729927005
VC1,1,137,0.0072992700729927005
VL1,4,137,0.029197080291970802
VM6,1,137,0.0072992700729927005
VP1d,9,137,0.06569343065693431
VP1m,6,137,0.043795620437956206
VP2,1,137,0.0072992700729927005
VP4,4,137,0.029197080291970802
VP5,1,137,0.0072992700729927005
mPN,48,137,0.35036496350364965
