glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,50,4099,0.012198097096852892
DA1,11,4099,0.002683581361307636
DA2,14,4099,0.0034154671871188093
DA3,4,4099,0.0009758477677482313
DA4l,4,4099,0.0009758477677482313
DA4m,13,4099,0.0031715052451817514
DC1,28,4099,0.006830934374237619
DC2,45,4099,0.010978287387167602
DC3,23,4099,0.00561112466455233
DC4,3,4099,0.0007318858258111735
DL1,56,4099,0.013661868748475237
DL2d,57,4099,0.013905830690412296
DL2v,34,4099,0.008294706025859966
DL3,17,4099,0.004147353012929983
DL4,9,4099,0.0021956574774335204
DL5,26,4099,0.006343010490363503
DM1,46,4099,0.01122224932910466
DM2,37,4099,0.009026591851671139
DM3,26,4099,0.006343010490363503
DM4,47,4099,0.011466211271041717
DM5,3,4099,0.0007318858258111735
DM6,39,4099,0.009514515735545254
DP1l,51,4099,0.012442059038789949
DP1m,60,4099,0.014637716516223469
V,53,4099,0.012929982922664065
VA1d,36,4099,0.008782629909734082
VA1v,26,4099,0.006343010490363503
VA2,28,4099,0.006830934374237619
VA3,23,4099,0.00561112466455233
VA4,20,4099,0.0048792388387411565
VA5,29,4099,0.0070748963161746765
VA6,22,4099,0.005367162722615272
VA7l,25,4099,0.006099048548426446
VA7m,9,4099,0.0021956574774335204
VC1,38,4099,0.009270553793608197
VC2,18,4099,0.004391314954867041
VC3,35,4099,0.008538667967797023
VC4,26,4099,0.006343010490363503
VC5,37,4099,0.009026591851671139
VL1,53,4099,0.012929982922664065
VL2a,42,4099,0.010246401561356429
VL2p,39,4099,0.009514515735545254
VM1,9,4099,0.0021956574774335204
VM2,1,4099,0.00024396194193705782
VM4,13,4099,0.0031715052451817514
VM5d,41,4099,0.01000243961941937
VM5v,10,4099,0.0024396194193705783
VM6,34,4099,0.008294706025859966
VM7d,17,4099,0.004147353012929983
VM7v,27,4099,0.006586972432300561
VP1d,121,4099,0.029519394974383995
VP1l,76,4099,0.018541107587216395
VP1m,61,4099,0.014881678458160527
VP2,42,4099,0.010246401561356429
VP3,8,4099,0.0019516955354964625
VP4,11,4099,0.002683581361307636
VP5,4,4099,0.0009758477677482313
mPN,392,4099,0.09563308123932666
