glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,33,3668,0.008996728462377318
DA1,10,3668,0.0027262813522355507
DA2,3,3668,0.0008178844056706652
DA3,1,3668,0.0002726281352235551
DA4l,8,3668,0.0021810250817884407
DA4m,11,3668,0.0029989094874591058
DC1,41,3668,0.011177753544165758
DC2,29,3668,0.007906215921483098
DC3,24,3668,0.006543075245365322
DC4,18,3668,0.004907306434023991
DL1,9,3668,0.0024536532170119957
DL2d,62,3668,0.016902944383860415
DL2v,34,3668,0.009269356597600873
DL4,12,3668,0.003271537622682661
DL5,29,3668,0.007906215921483098
DM1,20,3668,0.0054525627044711015
DM2,24,3668,0.006543075245365322
DM3,11,3668,0.0029989094874591058
DM4,5,3668,0.0013631406761177754
DM6,21,3668,0.0057251908396946565
DP1l,92,3668,0.025081788440567066
DP1m,101,3668,0.02753544165757906
V,78,3668,0.021264994547437296
VA1v,1,3668,0.0002726281352235551
VA2,33,3668,0.008996728462377318
VA3,37,3668,0.010087241003271538
VA4,3,3668,0.0008178844056706652
VA5,35,3668,0.009541984732824428
VA6,39,3668,0.010632497273718648
VA7l,20,3668,0.0054525627044711015
VA7m,34,3668,0.009269356597600873
VC1,41,3668,0.011177753544165758
VC2,25,3668,0.006815703380588877
VC3,30,3668,0.008178844056706653
VC4,19,3668,0.005179934569247546
VC5,10,3668,0.0027262813522355507
VL1,5,3668,0.0013631406761177754
VL2a,19,3668,0.005179934569247546
VL2p,31,3668,0.008451472191930208
VM1,15,3668,0.004089422028353326
VM2,1,3668,0.0002726281352235551
VM3,9,3668,0.0024536532170119957
VM4,39,3668,0.010632497273718648
VM5d,119,3668,0.03244274809160305
VM5v,18,3668,0.004907306434023991
VM6,35,3668,0.009541984732824428
VM7d,33,3668,0.008996728462377318
VM7v,10,3668,0.0027262813522355507
VP1d,75,3668,0.02044711014176663
VP1l,33,3668,0.008996728462377318
VP1m,91,3668,0.02480916030534351
VP2,47,3668,0.012813522355507088
VP3,1,3668,0.0002726281352235551
VP5,4,3668,0.0010905125408942203
mPN,523,3668,0.1425845147219193
