glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,43,322,0.13354037267080746
DA1,10,322,0.031055900621118012
DA4l,4,322,0.012422360248447204
DC2,1,322,0.003105590062111801
DC3,10,322,0.031055900621118012
DC4,1,322,0.003105590062111801
DL1,7,322,0.021739130434782608
DL2d,8,322,0.024844720496894408
DL2v,11,322,0.034161490683229816
DL3,1,322,0.003105590062111801
DL5,10,322,0.031055900621118012
DM3,1,322,0.003105590062111801
DP1l,4,322,0.012422360248447204
VA1d,8,322,0.024844720496894408
VA1v,20,322,0.062111801242236024
VA2,2,322,0.006211180124223602
VA3,2,322,0.006211180124223602
VA6,12,322,0.037267080745341616
VA7l,8,322,0.024844720496894408
VA7m,8,322,0.024844720496894408
VC1,1,322,0.003105590062111801
VC2,7,322,0.021739130434782608
VL2a,1,322,0.003105590062111801
VL2p,2,322,0.006211180124223602
VP1d,42,322,0.13043478260869565
mPN,52,322,0.16149068322981366
