glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,27,5548,0.004866618601297765
DA1,110,5548,0.019826964671953856
DA2,14,5548,0.0025234318673395817
DA4l,1,5548,0.0001802451333813987
DA4m,3,5548,0.0005407354001441961
DC1,75,5548,0.013518385003604902
DC2,38,5548,0.00684931506849315
DC3,52,5548,0.009372746935832732
DC4,10,5548,0.001802451333813987
DL1,46,5548,0.00829127613554434
DL2d,39,5548,0.007029560201874549
DL2v,18,5548,0.0032444124008651765
DL3,16,5548,0.002883922134102379
DL4,23,5548,0.00414563806777217
DL5,41,5548,0.007390050468637346
DM1,61,5548,0.01099495313626532
DM2,105,5548,0.018925739005046863
DM3,33,5548,0.005948089401586157
DM4,60,5548,0.010814708002883922
DM5,21,5548,0.0037851478010093725
DM6,16,5548,0.002883922134102379
DP1l,63,5548,0.011355443403028118
DP1m,152,5548,0.0273972602739726
V,39,5548,0.007029560201874549
VA1d,52,5548,0.009372746935832732
VA1v,56,5548,0.010093727469358327
VA2,29,5548,0.005227108868060562
VA3,61,5548,0.01099495313626532
VA4,35,5548,0.006308579668348954
VA5,30,5548,0.005407354001441961
VA6,44,5548,0.007930785868781542
VA7l,14,5548,0.0025234318673395817
VA7m,30,5548,0.005407354001441961
VC1,17,5548,0.0030641672674837778
VC2,35,5548,0.006308579668348954
VC3,32,5548,0.005767844268204758
VC4,17,5548,0.0030641672674837778
VC5,30,5548,0.005407354001441961
VL1,20,5548,0.003604902667627974
VL2a,51,5548,0.009192501802451333
VL2p,43,5548,0.007750540735400144
VM1,17,5548,0.0030641672674837778
VM3,8,5548,0.0014419610670511895
VM4,8,5548,0.0014419610670511895
VM5d,49,5548,0.008832011535688536
VM5v,5,5548,0.0009012256669069935
VM6,48,5548,0.008651766402307137
VM7d,17,5548,0.0030641672674837778
VM7v,20,5548,0.003604902667627974
VP1d,73,5548,0.013157894736842105
VP1l,41,5548,0.007390050468637346
VP1m,71,5548,0.012797404470079307
VP2,14,5548,0.0025234318673395817
VP3,1,5548,0.0001802451333813987
VP5,1,5548,0.0001802451333813987
mPN,283,5548,0.05100937274693583
