glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,9,16264,0.0005533694048204624
DA1,98,16264,0.006025577963600591
DA2,4,16264,0.00024594195769798326
DA3,7,16264,0.00043039842597147074
DA4m,6,16264,0.0003689129365469749
DC1,32,16264,0.001967535661583866
DC2,49,16264,0.0030127889818002953
DC3,42,16264,0.0025823905558288243
DC4,24,16264,0.0014756517461878996
DL1,29,16264,0.0017830791933103787
DL2d,21,16264,0.0012911952779144122
DL2v,38,16264,0.002336448598130841
DL3,1,16264,6.148548942449582e-05
DL5,43,16264,0.00264387604525332
DM1,75,16264,0.004611411706837186
DM2,17,16264,0.001045253320216429
DM3,41,16264,0.0025209050664043286
DM4,42,16264,0.0025823905558288243
DM6,33,16264,0.002029021151008362
DP1l,66,16264,0.004058042302016724
DP1m,54,16264,0.0033202164289227744
V,49,16264,0.0030127889818002953
VA1d,27,16264,0.0016601082144613872
VA1v,15,16264,0.0009222823413674373
VA2,16,16264,0.000983767830791933
VA3,14,16264,0.0008607968519429415
VA4,27,16264,0.0016601082144613872
VA5,41,16264,0.0025209050664043286
VA6,20,16264,0.0012297097884899164
VA7l,70,16264,0.0043039842597147075
VA7m,20,16264,0.0012297097884899164
VC1,47,16264,0.0028898180029513034
VC2,10,16264,0.0006148548942449582
VC3,22,16264,0.0013526807673389081
VC4,42,16264,0.0025823905558288243
VC5,9,16264,0.0005533694048204624
VL1,4,16264,0.00024594195769798326
VL2a,88,16264,0.0054107230693556324
VL2p,62,16264,0.0038121003443187407
VM1,1,16264,6.148548942449582e-05
VM3,8,16264,0.0004918839153959665
VM4,2,16264,0.00012297097884899163
VM5d,27,16264,0.0016601082144613872
VM5v,15,16264,0.0009222823413674373
VM6,19,16264,0.0011682242990654205
VM7d,31,16264,0.0019060501721593704
VM7v,27,16264,0.0016601082144613872
VP1d,160,16264,0.009837678307919331
VP1l,53,16264,0.0032587309394982783
VP1m,218,16264,0.01340383669454009
VP2,61,16264,0.003750614854894245
VP3,3,16264,0.00018445646827348745
VP4,11,16264,0.0006763403836694541
VP5,51,16264,0.003135759960649287
mPN,287,16264,0.0176463354648303
