glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,20,5860,0.0034129692832764505
DA1,116,5860,0.019795221843003412
DA2,3,5860,0.0005119453924914676
DA3,8,5860,0.0013651877133105802
DA4m,3,5860,0.0005119453924914676
DC1,59,5860,0.010068259385665529
DC2,67,5860,0.01143344709897611
DC3,38,5860,0.006484641638225256
DC4,15,5860,0.002559726962457338
DL1,66,5860,0.011262798634812287
DL2d,80,5860,0.013651877133105802
DL2v,60,5860,0.010238907849829351
DL3,31,5860,0.005290102389078498
DL4,34,5860,0.005802047781569966
DL5,54,5860,0.009215017064846417
DM1,49,5860,0.008361774744027304
DM2,55,5860,0.00938566552901024
DM3,39,5860,0.0066552901023890785
DM4,72,5860,0.012286689419795221
DM5,6,5860,0.0010238907849829352
DM6,57,5860,0.009726962457337883
DP1l,78,5860,0.013310580204778157
DP1m,129,5860,0.022013651877133104
V,35,5860,0.005972696245733789
VA1d,29,5860,0.004948805460750853
VA1v,44,5860,0.007508532423208191
VA2,48,5860,0.008191126279863481
VA3,60,5860,0.010238907849829351
VA4,32,5860,0.005460750853242321
VA5,28,5860,0.00477815699658703
VA6,48,5860,0.008191126279863481
VA7l,15,5860,0.002559726962457338
VA7m,48,5860,0.008191126279863481
VC1,51,5860,0.00870307167235495
VC2,33,5860,0.0056313993174061435
VC3,80,5860,0.013651877133105802
VC4,35,5860,0.005972696245733789
VC5,54,5860,0.009215017064846417
VL1,36,5860,0.0061433447098976105
VL2a,46,5860,0.007849829351535836
VL2p,44,5860,0.007508532423208191
VM1,10,5860,0.0017064846416382253
VM4,16,5860,0.0027303754266211604
VM5d,91,5860,0.01552901023890785
VM5v,15,5860,0.002559726962457338
VM6,74,5860,0.012627986348122866
VM7d,57,5860,0.009726962457337883
VM7v,36,5860,0.0061433447098976105
VP1d,67,5860,0.01143344709897611
VP1l,20,5860,0.0034129692832764505
VP1m,51,5860,0.00870307167235495
VP2,12,5860,0.0020477815699658703
VP4,1,5860,0.00017064846416382253
mPN,258,5860,0.04402730375426621
