glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,59,5741,0.010276955234279742
DA1,33,5741,0.005748127503919178
DA2,25,5741,0.00435464204842362
DA3,2,5741,0.00034837136387388956
DA4m,14,5741,0.002438599547117227
DC1,55,5741,0.009580212506531963
DC2,40,5741,0.006967427277477792
DC3,71,5741,0.012367183417523079
DC4,23,5741,0.00400627068454973
DL1,77,5741,0.013412297509144749
DL2d,125,5741,0.021773210242118098
DL2v,52,5741,0.00905765546072113
DL4,1,5741,0.00017418568193694478
DL5,31,5741,0.005399756140045288
DM1,33,5741,0.005748127503919178
DM2,35,5741,0.006096498867793067
DM3,27,5741,0.004703013412297509
DM4,54,5741,0.009406026824595019
DM6,4,5741,0.0006967427277477791
DP1l,83,5741,0.014457411600766417
DP1m,112,5741,0.019508796376937816
V,72,5741,0.012541369099460024
VA1d,54,5741,0.009406026824595019
VA1v,49,5741,0.008535098414910295
VA2,31,5741,0.005399756140045288
VA3,77,5741,0.013412297509144749
VA4,14,5741,0.002438599547117227
VA6,34,5741,0.005922313185856122
VA7l,26,5741,0.004528827730360565
VA7m,28,5741,0.004877199094234454
VC1,37,5741,0.0064448702316669566
VC2,35,5741,0.006096498867793067
VC3,42,5741,0.007315798641351681
VC4,14,5741,0.002438599547117227
VC5,46,5741,0.00801254136909946
VL1,133,5741,0.023166695697613655
VL2a,74,5741,0.012889740463333913
VL2p,40,5741,0.006967427277477792
VM1,14,5741,0.002438599547117227
VM3,5,5741,0.000870928409684724
VM4,26,5741,0.004528827730360565
VM5d,47,5741,0.008186727051036406
VM5v,18,5741,0.003135342274865006
VM6,72,5741,0.012541369099460024
VM7d,59,5741,0.010276955234279742
VM7v,7,5741,0.0012192997735586135
VP1d,133,5741,0.023166695697613655
VP1l,72,5741,0.012541369099460024
VP1m,101,5741,0.017592753875631424
VP2,108,5741,0.018812053649190037
VP3,21,5741,0.0036578993206758405
VP4,16,5741,0.0027869709109911165
VP5,54,5741,0.009406026824595019
mPN,312,5741,0.054345932764326775
