glomerulus,weight,LN_total_connections,LN_to_PN_perct
DA2,1,293,0.0034129692832764505
DA4l,2,293,0.006825938566552901
DA4m,1,293,0.0034129692832764505
DC1,1,293,0.0034129692832764505
DC4,2,293,0.006825938566552901
DL1,3,293,0.010238907849829351
DL4,6,293,0.020477815699658702
DM1,2,293,0.006825938566552901
DP1m,1,293,0.0034129692832764505
V,1,293,0.0034129692832764505
VA1v,1,293,0.0034129692832764505
VA5,3,293,0.010238907849829351
VA7l,2,293,0.006825938566552901
VC1,1,293,0.0034129692832764505
VL1,5,293,0.017064846416382253
VM4,2,293,0.006825938566552901
VP1d,3,293,0.010238907849829351
VP1l,2,293,0.006825938566552901
VP4,1,293,0.0034129692832764505
mPN,62,293,0.21160409556313994
