glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,18,4481,0.004016960499888418
DA2,26,4481,0.005802276277616604
DA3,5,4481,0.0011158223610801161
DA4l,4,4481,0.0008926578888640928
DA4m,17,4481,0.0037937960276723946
DC1,28,4481,0.00624860522204865
DC2,27,4481,0.0060254407498326265
DC3,27,4481,0.0060254407498326265
DC4,22,4481,0.00490961838875251
DL1,46,4481,0.010265565721937068
DL2d,31,4481,0.00691809863869672
DL2v,23,4481,0.005132782860968534
DL4,3,4481,0.0006694934166480696
DL5,23,4481,0.005132782860968534
DM1,27,4481,0.0060254407498326265
DM2,27,4481,0.0060254407498326265
DM3,18,4481,0.004016960499888418
DM4,22,4481,0.00490961838875251
DM5,3,4481,0.0006694934166480696
DM6,15,4481,0.003347467083240348
DP1l,52,4481,0.011604552555233207
DP1m,65,4481,0.014505690694041508
V,36,4481,0.008033920999776836
VA1d,5,4481,0.0011158223610801161
VA1v,7,4481,0.0015621513055121626
VA2,15,4481,0.003347467083240348
VA3,24,4481,0.005355947333184557
VA4,12,4481,0.0026779736665922785
VA5,24,4481,0.005355947333184557
VA6,15,4481,0.003347467083240348
VA7l,19,4481,0.004240124972104441
VA7m,21,4481,0.0046864539165364875
VC1,29,4481,0.006471769694264673
VC2,22,4481,0.00490961838875251
VC3,31,4481,0.00691809863869672
VC4,16,4481,0.0035706315554563713
VC5,21,4481,0.0046864539165364875
VL1,25,4481,0.00557911180540058
VL2a,30,4481,0.006694934166480696
VL2p,39,4481,0.008703414416424905
VM1,4,4481,0.0008926578888640928
VM3,7,4481,0.0015621513055121626
VM4,6,4481,0.0013389868332961392
VM5d,16,4481,0.0035706315554563713
VM5v,14,4481,0.003124302611024325
VM6,36,4481,0.008033920999776836
VM7d,12,4481,0.0026779736665922785
VM7v,27,4481,0.0060254407498326265
VP1d,99,4481,0.0220932827493863
VP1l,14,4481,0.003124302611024325
VP1m,56,4481,0.0124972104440973
VP2,30,4481,0.006694934166480696
VP3,2,4481,0.0004463289444320464
VP4,3,4481,0.0006694934166480696
VP5,16,4481,0.0035706315554563713
mPN,237,4481,0.0528899799151975
