glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,17,2765,0.006148282097649186
DA3,1,2765,0.0003616636528028933
DA4m,5,2765,0.0018083182640144665
DC1,6,2765,0.00216998191681736
DC4,4,2765,0.0014466546112115732
DL1,18,2765,0.0065099457504520794
DL2d,32,2765,0.011573236889692586
DL2v,30,2765,0.0108499095840868
DL5,30,2765,0.0108499095840868
DM3,8,2765,0.0028933092224231465
DM4,6,2765,0.00216998191681736
DP1l,39,2765,0.014104882459312839
DP1m,51,2765,0.01844484629294756
V,3,2765,0.00108499095840868
VA1v,8,2765,0.0028933092224231465
VA4,1,2765,0.0003616636528028933
VA5,19,2765,0.006871609403254973
VA7l,12,2765,0.00433996383363472
VA7m,7,2765,0.002531645569620253
VC3,9,2765,0.0032549728752260397
VC4,6,2765,0.00216998191681736
VC5,25,2765,0.009041591320072333
VL1,12,2765,0.00433996383363472
VL2a,19,2765,0.006871609403254973
VL2p,47,2765,0.016998191681735986
VM1,3,2765,0.00108499095840868
VM3,1,2765,0.0003616636528028933
VM6,7,2765,0.002531645569620253
VM7d,2,2765,0.0007233273056057866
VM7v,2,2765,0.0007233273056057866
VP1d,84,2765,0.030379746835443037
VP1l,25,2765,0.009041591320072333
VP1m,3,2765,0.00108499095840868
VP2,17,2765,0.006148282097649186
VP3,4,2765,0.0014466546112115732
VP4,7,2765,0.002531645569620253
VP5,3,2765,0.00108499095840868
mPN,138,2765,0.049909584086799276
