glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,45,1802,0.024972253052164262
DA1,1,1802,0.0005549389567147614
DA2,14,1802,0.00776914539400666
DA4l,4,1802,0.0022197558268590455
DA4m,8,1802,0.004439511653718091
DC1,37,1802,0.020532741398446172
DC3,59,1802,0.032741398446170925
DL1,5,1802,0.002774694783573807
DL2d,8,1802,0.004439511653718091
DL2v,63,1802,0.03496115427302997
DL4,1,1802,0.0005549389567147614
DL5,6,1802,0.003329633740288568
DM1,53,1802,0.029411764705882353
DM2,1,1802,0.0005549389567147614
DM3,2,1802,0.0011098779134295228
DM4,44,1802,0.0244173140954495
DM6,52,1802,0.02885682574916759
DP1l,90,1802,0.049944506104328525
DP1m,21,1802,0.011653718091009988
V,3,1802,0.001664816870144284
VA1d,116,1802,0.06437291897891231
VA1v,5,1802,0.002774694783573807
VA3,64,1802,0.03551609322974473
VC3,2,1802,0.0011098779134295228
VC4,25,1802,0.013873473917869035
VC5,23,1802,0.012763596004439512
VL2a,34,1802,0.018867924528301886
VM3,6,1802,0.003329633740288568
VM5d,68,1802,0.03773584905660377
VM5v,36,1802,0.01997780244173141
VM7d,46,1802,0.025527192008879023
VM7v,1,1802,0.0005549389567147614
VP1d,19,1802,0.010543840177580466
VP1m,31,1802,0.017203107658157604
VP2,12,1802,0.006659267480577136
VP5,5,1802,0.002774694783573807
mPN,213,1802,0.11820199778024418
