glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,36,4310,0.008352668213457077
DA1,32,4310,0.007424593967517401
DA2,9,4310,0.0020881670533642693
DA3,8,4310,0.0018561484918793504
DA4l,6,4310,0.0013921113689095127
DA4m,6,4310,0.0013921113689095127
DC1,51,4310,0.011832946635730859
DC2,46,4310,0.010672853828306265
DC3,15,4310,0.0034802784222737818
DC4,13,4310,0.0030162412993039443
DL1,18,4310,0.004176334106728539
DL2d,42,4310,0.00974477958236659
DL2v,57,4310,0.013225058004640371
DL3,8,4310,0.0018561484918793504
DL4,9,4310,0.0020881670533642693
DL5,18,4310,0.004176334106728539
DM1,52,4310,0.012064965197215777
DM2,31,4310,0.0071925754060324825
DM3,14,4310,0.0032482598607888632
DM4,30,4310,0.0069605568445475635
DM5,2,4310,0.0004640371229698376
DM6,10,4310,0.002320185614849188
DP1l,65,4310,0.015081206496519721
DP1m,70,4310,0.016241299303944315
V,53,4310,0.012296983758700695
VA1d,22,4310,0.005104408352668214
VA1v,45,4310,0.010440835266821345
VA2,25,4310,0.00580046403712297
VA3,29,4310,0.006728538283062645
VA4,16,4310,0.0037122969837587007
VA5,15,4310,0.0034802784222737818
VA6,27,4310,0.0062645011600928075
VA7l,19,4310,0.004408352668213457
VA7m,31,4310,0.0071925754060324825
VC1,50,4310,0.01160092807424594
VC2,19,4310,0.004408352668213457
VC3,37,4310,0.008584686774941995
VC4,57,4310,0.013225058004640371
VC5,28,4310,0.0064965197215777265
VL1,53,4310,0.012296983758700695
VL2a,35,4310,0.008120649651972157
VL2p,42,4310,0.00974477958236659
VM1,5,4310,0.001160092807424594
VM2,3,4310,0.0006960556844547563
VM3,7,4310,0.0016241299303944316
VM4,33,4310,0.00765661252900232
VM5d,40,4310,0.009280742459396751
VM5v,19,4310,0.004408352668213457
VM6,47,4310,0.010904872389791183
VM7d,21,4310,0.004872389791183295
VM7v,21,4310,0.004872389791183295
VP1d,94,4310,0.021809744779582366
VP1l,27,4310,0.0062645011600928075
VP1m,80,4310,0.018561484918793503
VP2,38,4310,0.008816705336426913
VP3,2,4310,0.0004640371229698376
VP4,4,4310,0.0009280742459396752
VP5,2,4310,0.0004640371229698376
mPN,299,4310,0.06937354988399072
