glomerulus,weight,LN_total_connections,LN_to_PN_perct
DA1,19,451,0.04212860310421286
DC3,5,451,0.011086474501108648
DL2d,1,451,0.0022172949002217295
DL2v,1,451,0.0022172949002217295
DL3,4,451,0.008869179600886918
VA1d,77,451,0.17073170731707318
VA1v,89,451,0.1973392461197339
VA2,1,451,0.0022172949002217295
VA3,8,451,0.017738359201773836
VA4,1,451,0.0022172949002217295
VA5,3,451,0.0066518847006651885
VA6,2,451,0.004434589800443459
VA7l,7,451,0.015521064301552107
VA7m,5,451,0.011086474501108648
VC2,13,451,0.028824833702882482
VC4,1,451,0.0022172949002217295
VL1,2,451,0.004434589800443459
VL2p,2,451,0.004434589800443459
VM2,1,451,0.0022172949002217295
VP1d,10,451,0.022172949002217297
mPN,42,451,0.09312638580931264
