glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,51,4160,0.012259615384615384
DA1,42,4160,0.010096153846153847
DA2,14,4160,0.0033653846153846156
DA3,6,4160,0.0014423076923076924
DA4l,2,4160,0.0004807692307692308
DA4m,7,4160,0.0016826923076923078
DC1,32,4160,0.007692307692307693
DC2,36,4160,0.008653846153846154
DC3,19,4160,0.0045673076923076926
DC4,11,4160,0.0026442307692307694
DL1,53,4160,0.012740384615384615
DL2d,36,4160,0.008653846153846154
DL2v,33,4160,0.007932692307692307
DL3,25,4160,0.006009615384615385
DL4,9,4160,0.0021634615384615386
DL5,30,4160,0.007211538461538462
DM1,45,4160,0.010817307692307692
DM2,40,4160,0.009615384615384616
DM3,9,4160,0.0021634615384615386
DM4,52,4160,0.0125
DM5,1,4160,0.0002403846153846154
DM6,29,4160,0.0069711538461538465
DP1l,39,4160,0.009375
DP1m,61,4160,0.014663461538461538
V,31,4160,0.007451923076923077
VA1d,44,4160,0.010576923076923078
VA1v,25,4160,0.006009615384615385
VA2,22,4160,0.005288461538461539
VA3,21,4160,0.005048076923076923
VA4,19,4160,0.0045673076923076926
VA5,54,4160,0.012980769230769231
VA6,19,4160,0.0045673076923076926
VA7l,9,4160,0.0021634615384615386
VA7m,28,4160,0.006730769230769231
VC1,37,4160,0.008894230769230769
VC2,27,4160,0.006490384615384616
VC3,26,4160,0.00625
VC4,36,4160,0.008653846153846154
VC5,34,4160,0.008173076923076924
VL1,71,4160,0.01706730769230769
VL2a,51,4160,0.012259615384615384
VL2p,54,4160,0.012980769230769231
VM1,4,4160,0.0009615384615384616
VM3,9,4160,0.0021634615384615386
VM4,42,4160,0.010096153846153847
VM5d,28,4160,0.006730769230769231
VM5v,18,4160,0.004326923076923077
VM6,49,4160,0.011778846153846154
VM7d,31,4160,0.007451923076923077
VM7v,14,4160,0.0033653846153846156
VP1d,103,4160,0.024759615384615383
VP1l,26,4160,0.00625
VP1m,36,4160,0.008653846153846154
VP2,38,4160,0.009134615384615385
VP3,1,4160,0.0002403846153846154
VP4,19,4160,0.0045673076923076926
VP5,2,4160,0.0004807692307692308
mPN,312,4160,0.075
