glomerulus,weight,LN_total_connections,LN_to_PN_perct
D,23,3245,0.007087827426810477
DA1,2,3245,0.0006163328197226503
DA2,10,3245,0.0030816640986132513
DA3,1,3245,0.0003081664098613251
DA4l,2,3245,0.0006163328197226503
DA4m,3,3245,0.0009244992295839754
DC1,21,3245,0.0064714946070878274
DC2,18,3245,0.005546995377503852
DC3,8,3245,0.002465331278890601
DC4,13,3245,0.004006163328197226
DL1,45,3245,0.01386748844375963
DL2d,23,3245,0.007087827426810477
DL2v,23,3245,0.007087827426810477
DL4,1,3245,0.0003081664098613251
DL5,34,3245,0.010477657935285054
DM1,43,3245,0.01325115562403698
DM2,14,3245,0.004314329738058551
DM3,10,3245,0.0030816640986132513
DM4,39,3245,0.01201848998459168
DM6,7,3245,0.0021571648690292757
DP1l,35,3245,0.01078582434514638
DP1m,41,3245,0.012634822804314329
V,4,3245,0.0012326656394453005
VA1v,4,3245,0.0012326656394453005
VA2,10,3245,0.0030816640986132513
VA3,14,3245,0.004314329738058551
VA4,8,3245,0.002465331278890601
VA5,21,3245,0.0064714946070878274
VA6,14,3245,0.004314329738058551
VA7l,14,3245,0.004314329738058551
VA7m,11,3245,0.003389830508474576
VC1,5,3245,0.0015408320493066256
VC2,2,3245,0.0006163328197226503
VC3,21,3245,0.0064714946070878274
VC4,10,3245,0.0030816640986132513
VC5,11,3245,0.003389830508474576
VL1,15,3245,0.004622496147919877
VL2a,37,3245,0.01140215716486903
VL2p,29,3245,0.008936825885978428
VM1,1,3245,0.0003081664098613251
VM2,1,3245,0.0003081664098613251
VM3,9,3245,0.002773497688751926
VM4,6,3245,0.0018489984591679508
VM5d,9,3245,0.002773497688751926
VM5v,3,3245,0.0009244992295839754
VM6,3,3245,0.0009244992295839754
VM7d,9,3245,0.002773497688751926
VM7v,6,3245,0.0018489984591679508
VP1d,48,3245,0.014791987673343606
VP1l,7,3245,0.0021571648690292757
VP1m,6,3245,0.0018489984591679508
VP2,1,3245,0.0003081664098613251
VP3,1,3245,0.0003081664098613251
VP4,4,3245,0.0012326656394453005
mPN,177,3245,0.05454545454545454
