LN_type,ORN_type,input_preference,n_ln_body_ids,source_LN_types,point_label,glomerulus,x_order,LN_type_mean_input_preference
lLN2P_c,ORN_VC3l,-0.039285714285714285,4,lLN2P_c,ORN_VC3l,VC3l,12,0.09080559755221881
lLN2P_c,ORN_VL2a,0.28750000000000003,3,lLN2P_c,ORN_VL2a,VL2a,12,0.09080559755221881
lLN2P_c,ORN_VL2p,-0.317816091954023,3,lLN2P_c,ORN_VL2p,VL2p,12,0.09080559755221881
lLN2P_c,ORN_VM7v,0.3200854700854701,3,lLN2P_c,ORN_VM7v,VM7v,12,0.09080559755221881
lLN1_b,ORN_DA1,0.09523809523809523,5,lLN1_b,ORN_DA1,DA1,13,0.06638179094380149
lLN1_b,ORN_DC1,-0.3714285714285714,5,lLN1_b,ORN_DC1,DC1,13,0.06638179094380149
lLN1_b,ORN_DC2,0.08333333333333333,6,lLN1_b,ORN_DC2,DC2,13,0.06638179094380149
lLN1_b,ORN_DC4,-0.04229024943310657,7,lLN1_b,ORN_DC4,DC4,13,0.06638179094380149
lLN1_b,ORN_DL1,0.08666666666666666,5,lLN1_b,ORN_DL1,DL1,13,0.06638179094380149
lLN1_b,ORN_DL2d,0.27777777777777773,3,lLN1_b,ORN_DL2d,DL2d,13,0.06638179094380149
lLN1_b,ORN_DL2v,0.13768823768823768,6,lLN1_b,ORN_DL2v,DL2v,13,0.06638179094380149
lLN1_b,ORN_DL3,0.0,2,lLN1_b,ORN_DL3,DL3,13,0.06638179094380149
lLN1_b,ORN_DL4,0.002499155690645058,3,lLN1_b,ORN_DL4,DL4,13,0.06638179094380149
lLN1_b,ORN_DL5,0.38952380952380955,5,lLN1_b,ORN_DL5,DL5,13,0.06638179094380149
lLN1_b,ORN_DM1,-0.01482168625025768,7,lLN1_b,ORN_DM1,DM1,13,0.06638179094380149
lLN1_b,ORN_DM2,0.23076923076923078,4,lLN1_b,ORN_DM2,DM2,13,0.06638179094380149
lLN1_b,ORN_DM3,0.05737704918032787,2,lLN1_b,ORN_DM3,DM3,13,0.06638179094380149
lLN1_b,ORN_DM6,0.1111111111111111,3,lLN1_b,ORN_DM6,DM6,13,0.06638179094380149
lLN1_b,ORN_DP1l,0.08333333333333333,4,lLN1_b,ORN_DP1l,DP1l,13,0.06638179094380149
lLN1_b,ORN_DP1m,-0.014100185528756951,7,lLN1_b,ORN_DP1m,DP1m,13,0.06638179094380149
lLN1_b,ORN_VA3,0.0,1,lLN1_b,ORN_VA3,VA3,13,0.06638179094380149
lLN1_b,ORN_VC1,0.0,2,lLN1_b,ORN_VC1,VC1,13,0.06638179094380149
lLN1_b,ORN_VL2a,0.19003615432186857,7,lLN1_b,ORN_VL2a,VL2a,13,0.06638179094380149
lLN1_b,ORN_VL2p,-0.408695652173913,2,lLN1_b,ORN_VL2p,VL2p,13,0.06638179094380149
lLN1_b,ORN_VM7v,0.5,1,lLN1_b,ORN_VM7v,VM7v,13,0.06638179094380149
lLN1_a,ORN_DC1,0.09999999999999998,2,lLN1_a,ORN_DC1,DC1,14,0.050817483170424345
lLN1_a,ORN_DC2,-0.3,2,lLN1_a,ORN_DC2,DC2,14,0.050817483170424345
lLN1_a,ORN_DC4,0.12032085561497327,2,lLN1_a,ORN_DC4,DC4,14,0.050817483170424345
lLN1_a,ORN_DL2d,-0.1,2,lLN1_a,ORN_DL2d,DL2d,14,0.050817483170424345
lLN1_a,ORN_DL2v,0.08333333333333334,2,lLN1_a,ORN_DL2v,DL2v,14,0.050817483170424345
lLN1_a,ORN_DL5,-0.5,1,lLN1_a,ORN_DL5,DL5,14,0.050817483170424345
lLN1_a,ORN_DM1,0.23717948717948717,2,lLN1_a,ORN_DM1,DM1,14,0.050817483170424345
lLN1_a,ORN_DM2,0.5,1,lLN1_a,ORN_DM2,DM2,14,0.050817483170424345
lLN1_a,ORN_DM3,-0.2,1,lLN1_a,ORN_DM3,DM3,14,0.050817483170424345
lLN1_a,ORN_DM6,0.0,1,lLN1_a,ORN_DM6,DM6,14,0.050817483170424345
lLN1_a,ORN_DP1l,0.0,2,lLN1_a,ORN_DP1l,DP1l,14,0.050817483170424345
lLN1_a,ORN_DP1m,0.08333333333333333,2,lLN1_a,ORN_DP1m,DP1m,14,0.050817483170424345
lLN1_a,ORN_VC1,0.5,1,lLN1_a,ORN_VC1,VC1,14,0.050817483170424345
lLN1_a,ORN_VL2p,0.23809523809523808,2,lLN1_a,ORN_VL2p,VL2p,14,0.050817483170424345
lLN1_a,ORN_VM7v,0.0,1,lLN1_a,ORN_VM7v,VM7v,14,0.050817483170424345
lLN11,ORN_DC2,0.24509803921568624,2,lLN11,ORN_DC2,DC2,15,0.040056022408963575
lLN11,ORN_DC4,-0.3,2,lLN11,ORN_DC4,DC4,15,0.040056022408963575
lLN11,ORN_DL5,-0.13333333333333333,2,lLN11,ORN_DL5,DL5,15,0.040056022408963575
lLN11,ORN_DM1,0.0,1,lLN11,ORN_DM1,DM1,15,0.040056022408963575
lLN11,ORN_DP1m,0.0,1,lLN11,ORN_DP1m,DP1m,15,0.040056022408963575
lLN11,ORN_VC1,0.42857142857142855,1,lLN11,ORN_VC1,VC1,15,0.040056022408963575
lLN2P_b,ORN_DC1,-0.28125,1,lLN2P_b,ORN_DC1,DC1,16,0.025007942834562102
lLN2P_b,ORN_DC2,0.33962264150943394,1,lLN2P_b,ORN_DC2,DC2,16,0.025007942834562102
lLN2P_b,ORN_DC4,-0.26190476190476186,2,lLN2P_b,ORN_DC4,DC4,16,0.025007942834562102
lLN2P_b,ORN_DL1,0.20512820512820512,1,lLN2P_b,ORN_DL1,DL1,16,0.025007942834562102
lLN2P_b,ORN_DL2d,-0.047619047619047616,1,lLN2P_b,ORN_DL2d,DL2d,16,0.025007942834562102
lLN2P_b,ORN_DL2v,-0.1451048951048951,2,lLN2P_b,ORN_DL2v,DL2v,16,0.025007942834562102
lLN2P_b,ORN_DL5,0.32142857142857145,1,lLN2P_b,ORN_DL5,DL5,16,0.025007942834562102
lLN2P_b,ORN_DM1,0.013506493506493506,2,lLN2P_b,ORN_DM1,DM1,16,0.025007942834562102
lLN2P_b,ORN_DM2,0.016540510232688533,2,lLN2P_b,ORN_DM2,DM2,16,0.025007942834562102
lLN2P_b,ORN_DM3,0.19205298013245034,1,lLN2P_b,ORN_DM3,DM3,16,0.025007942834562102
lLN2P_b,ORN_DM4,0.0,2,lLN2P_b,ORN_DM4,DM4,16,0.025007942834562102
lLN2P_b,ORN_DM6,0.09025270758122744,1,lLN2P_b,ORN_DM6,DM6,16,0.025007942834562102
lLN2P_b,ORN_DP1l,-0.2,1,lLN2P_b,ORN_DP1l,DP1l,16,0.025007942834562102
lLN2P_b,ORN_DP1m,-0.3547036792244988,2,lLN2P_b,ORN_DP1m,DP1m,16,0.025007942834562102
lLN2P_b,ORN_VA3,0.5,1,lLN2P_b,ORN_VA3,VA3,16,0.025007942834562102
lLN2P_b,ORN_VC3l,-0.12653061224489795,2,lLN2P_b,ORN_VC3l,VC3l,16,0.025007942834562102
lLN2P_b,ORN_VL2a,-0.21707901037509975,2,lLN2P_b,ORN_VL2a,VL2a,16,0.025007942834562102
lLN2P_b,ORN_VL2p,0.12000000000000001,2,lLN2P_b,ORN_VL2p,VL2p,16,0.025007942834562102
lLN2P_b,ORN_VM7v,0.3108108108108108,2,lLN2P_b,ORN_VM7v,VM7v,16,0.025007942834562102
lLN1_c,ORN_DA1,0.3333333333333333,1,lLN1_c,ORN_DA1,DA1,17,-0.0010498133653125906
lLN1_c,ORN_DC1,-0.22666666666666666,5,lLN1_c,ORN_DC1,DC1,17,-0.0010498133653125906
lLN1_c,ORN_DC2,-0.047619047619047616,2,lLN1_c,ORN_DC2,DC2,17,-0.0010498133653125906
lLN1_c,ORN_DC4,-0.03809523809523809,6,lLN1_c,ORN_DC4,DC4,17,-0.0010498133653125906
lLN1_c,ORN_DL1,0.13690476190476192,4,lLN1_c,ORN_DL1,DL1,17,-0.0010498133653125906
lLN1_c,ORN_DL2d,-0.4148148148148148,3,lLN1_c,ORN_DL2d,DL2d,17,-0.0010498133653125906
lLN1_c,ORN_DL2v,0.30253968253968255,5,lLN1_c,ORN_DL2v,DL2v,17,-0.0010498133653125906
lLN1_c,ORN_DL5,0.0,1,lLN1_c,ORN_DL5,DL5,17,-0.0010498133653125906
lLN1_c,ORN_DM1,-0.046153846153846156,4,lLN1_c,ORN_DM1,DM1,17,-0.0010498133653125906
lLN1_c,ORN_DM2,0.14047619047619048,4,lLN1_c,ORN_DM2,DM2,17,-0.0010498133653125906
lLN1_c,ORN_DM3,0.2222222222222222,2,lLN1_c,ORN_DM3,DM3,17,-0.0010498133653125906
lLN1_c,ORN_DM4,0.0,1,lLN1_c,ORN_DM4,DM4,17,-0.0010498133653125906
lLN1_c,ORN_DM6,-0.16666666666666666,2,lLN1_c,ORN_DM6,DM6,17,-0.0010498133653125906
lLN1_c,ORN_DP1l,-0.3888888888888889,4,lLN1_c,ORN_DP1l,DP1l,17,-0.0010498133653125906
lLN1_c,ORN_DP1m,-0.024999999999999994,2,lLN1_c,ORN_DP1m,DP1m,17,-0.0010498133653125906
lLN1_c,ORN_VC1,0.5303030303030303,2,lLN1_c,ORN_VC1,VC1,17,-0.0010498133653125906
lLN1_c,ORN_VC3l,-0.09062500000000001,2,lLN1_c,ORN_VC3l,VC3l,17,-0.0010498133653125906
lLN1_c,ORN_VL2a,0.14598997493734334,6,lLN1_c,ORN_VL2a,VL2a,17,-0.0010498133653125906
lLN1_c,ORN_VL2p,-0.38823529411764707,2,lLN1_c,ORN_VL2p,VL2p,17,-0.0010498133653125906
lLN1_c,ORN_VM7v,0.0,2,lLN1_c,ORN_VM7v,VM7v,17,-0.0010498133653125906
lLN2T_e,ORN_DA1,0.22871600253004426,2,lLN2T_e,ORN_DA1,DA1,18,-0.02298088689916099
lLN2T_e,ORN_DC1,-0.47835497835497837,2,lLN2T_e,ORN_DC1,DC1,18,-0.02298088689916099
lLN2T_e,ORN_DC2,0.1957473420888055,2,lLN2T_e,ORN_DC2,DC2,18,-0.02298088689916099
lLN2T_e,ORN_DC4,0.3074074074074074,2,lLN2T_e,ORN_DC4,DC4,18,-0.02298088689916099
lLN2T_e,ORN_DL1,-0.1369047619047619,2,lLN2T_e,ORN_DL1,DL1,18,-0.02298088689916099
lLN2T_e,ORN_DL2d,0.0069444444444444475,2,lLN2T_e,ORN_DL2d,DL2d,18,-0.02298088689916099
lLN2T_e,ORN_DL2v,-0.20512820512820512,2,lLN2T_e,ORN_DL2v,DL2v,18,-0.02298088689916099
lLN2T_e,ORN_DL3,0.0460304054054054,2,lLN2T_e,ORN_DL3,DL3,18,-0.02298088689916099
lLN2T_e,ORN_DL4,-0.24382978723404253,2,lLN2T_e,ORN_DL4,DL4,18,-0.02298088689916099
lLN2T_e,ORN_DL5,0.33170731707317075,2,lLN2T_e,ORN_DL5,DL5,18,-0.02298088689916099
lLN2T_e,ORN_DM1,-0.03645235361653273,2,lLN2T_e,ORN_DM1,DM1,18,-0.02298088689916099
lLN2T_e,ORN_DM2,0.11605716687683901,2,lLN2T_e,ORN_DM2,DM2,18,-0.02298088689916099
lLN2T_e,ORN_DM3,0.13031397610447348,2,lLN2T_e,ORN_DM3,DM3,18,-0.02298088689916099
lLN2T_e,ORN_DM4,-0.1362109072111657,2,lLN2T_e,ORN_DM4,DM4,18,-0.02298088689916099
lLN2T_e,ORN_DM6,-0.16666666666666666,2,lLN2T_e,ORN_DM6,DM6,18,-0.02298088689916099
lLN2T_e,ORN_DP1l,-0.2037037037037037,2,lLN2T_e,ORN_DP1l,DP1l,18,-0.02298088689916099
lLN2T_e,ORN_DP1m,-0.1254945054945055,2,lLN2T_e,ORN_DP1m,DP1m,18,-0.02298088689916099
lLN2T_e,ORN_VA3,-0.3333333333333333,1,lLN2T_e,ORN_VA3,VA3,18,-0.02298088689916099
lLN2T_e,ORN_VC1,0.013468013468013462,2,lLN2T_e,ORN_VC1,VC1,18,-0.02298088689916099
lLN2T_e,ORN_VC3l,-0.4357142857142857,2,lLN2T_e,ORN_VC3l,VC3l,18,-0.02298088689916099
lLN2T_e,ORN_VL2a,0.36985688729874777,2,lLN2T_e,ORN_VL2a,VL2a,18,-0.02298088689916099
lLN2T_e,ORN_VL2p,0.07142857142857142,2,lLN2T_e,ORN_VL2p,VL2p,18,-0.02298088689916099
lLN2T_e,ORN_VM7v,0.15555555555555556,2,lLN2T_e,ORN_VM7v,VM7v,18,-0.02298088689916099
v2LN3B,ORN_DC1,-0.7272727272727273,1,v2LN3B,ORN_DC1,DC1,19,-0.2013488303338075
v2LN3B,ORN_DC2,-0.328125,2,v2LN3B,ORN_DC2,DC2,19,-0.2013488303338075
v2LN3B,ORN_DC4,-0.4490566037735849,2,v2LN3B,ORN_DC4,DC4,19,-0.2013488303338075
v2LN3B,ORN_DL1,0.0,1,v2LN3B,ORN_DL1,DL1,19,-0.2013488303338075
v2LN3B,ORN_DL2d,-0.5845588235294118,2,v2LN3B,ORN_DL2d,DL2d,19,-0.2013488303338075
v2LN3B,ORN_DL2v,-0.44688644688644685,2,v2LN3B,ORN_DL2v,DL2v,19,-0.2013488303338075
v2LN3B,ORN_DL3,0.2,1,v2LN3B,ORN_DL3,DL3,19,-0.2013488303338075
v2LN3B,ORN_DL5,0.014583333333333337,2,v2LN3B,ORN_DL5,DL5,19,-0.2013488303338075
v2LN3B,ORN_DM1,-0.1166666666666667,2,v2LN3B,ORN_DM1,DM1,19,-0.2013488303338075
v2LN3B,ORN_DM3,-0.03846153846153849,2,v2LN3B,ORN_DM3,DM3,19,-0.2013488303338075
v2LN3B,ORN_DM4,0.10344827586206896,1,v2LN3B,ORN_DM4,DM4,19,-0.2013488303338075
v2LN3B,ORN_DM6,0.3333333333333333,2,v2LN3B,ORN_DM6,DM6,19,-0.2013488303338075
v2LN3B,ORN_DP1l,-0.5,1,v2LN3B,ORN_DP1l,DP1l,19,-0.2013488303338075
v2LN3B,ORN_DP1m,-0.2,1,v2LN3B,ORN_DP1m,DP1m,19,-0.2013488303338075
v2LN3B,ORN_VC1,-0.5833333333333334,1,v2LN3B,ORN_VC1,VC1,19,-0.2013488303338075
v2LN3B,ORN_VC3l,-0.25,2,v2LN3B,ORN_VC3l,VC3l,19,-0.2013488303338075
v2LN3B,ORN_VL2a,-0.7,2,v2LN3B,ORN_VL2a,VL2a,19,-0.2013488303338075
v2LN3B,ORN_VL2p,-0.05263157894736842,1,v2LN3B,ORN_VL2p,VL2p,19,-0.2013488303338075
v2LN3B,ORN_VM7v,0.5,1,v2LN3B,ORN_VM7v,VM7v,19,-0.2013488303338075
v2LN3A,ORN_DC1,-0.8409356725146199,2,v2LN3A,ORN_DC1,DC1,20,-0.5756090077801431
v2LN3A,ORN_DC2,-0.7391304347826086,1,v2LN3A,ORN_DC2,DC2,20,-0.5756090077801431
v2LN3A,ORN_DC4,-0.75,1,v2LN3A,ORN_DC4,DC4,20,-0.5756090077801431
v2LN3A,ORN_DL1,0.0,1,v2LN3A,ORN_DL1,DL1,20,-0.5756090077801431
v2LN3A,ORN_DL2d,-0.43333333333333335,2,v2LN3A,ORN_DL2d,DL2d,20,-0.5756090077801431
v2LN3A,ORN_DL2v,-0.9333333333333333,1,v2LN3A,ORN_DL2v,DL2v,20,-0.5756090077801431
v2LN3A,ORN_DL5,-0.23076923076923078,1,v2LN3A,ORN_DL5,DL5,20,-0.5756090077801431
v2LN3A,ORN_DM1,-0.6403850825268164,3,v2LN3A,ORN_DM1,DM1,20,-0.5756090077801431
v2LN3A,ORN_DM4,-0.5871231051141096,3,v2LN3A,ORN_DM4,DM4,20,-0.5756090077801431
v2LN3A,ORN_DM6,-0.3333333333333333,1,v2LN3A,ORN_DM6,DM6,20,-0.5756090077801431
v2LN3A,ORN_DP1l,-0.9216909216909217,2,v2LN3A,ORN_DP1l,DP1l,20,-0.5756090077801431
v2LN3A,ORN_DP1m,-0.7993659420289855,3,v2LN3A,ORN_DP1m,DP1m,20,-0.5756090077801431
v2LN3A,ORN_VC1,-0.5548780487804879,2,v2LN3A,ORN_VC1,VC1,20,-0.5756090077801431
v2LN3A,ORN_VC3l,-0.3333333333333333,1,v2LN3A,ORN_VC3l,VC3l,20,-0.5756090077801431
v2LN3A,ORN_VL2a,-0.23713235294117646,2,v2LN3A,ORN_VL2a,VL2a,20,-0.5756090077801431
v2LN3A,ORN_VL2p,-0.875,1,v2LN3A,ORN_VL2p,VL2p,20,-0.5756090077801431
