source_bodyId,source_name,source_cell_type,source_class,target_bodyId,target_name,target_cell_type,target_class,roi,ln_synaptic_weight,total_LN_input_for_target,percentage_of_LN_input,true_total_input_for_target,percentage_of_all_inputs
2105086391,lLN2P_c(Patchy)_R_21050,lLN2P,ALLN_patchy,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),3,2891,0.10377032168799724,13356,0.022461814914645106
5813132949,lLN2P_c(Patchy)_R_58131,lLN2P,ALLN_patchy,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),2,2891,0.06918021445866482,13356,0.01497454327643007
5813024339,lLN2R_a(Regional)_R_58130,lLN2R,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),42,2891,1.4527845036319613,13356,0.3144654088050315
5813034531,lLN2R_a(Regional)_R_58130,lLN2R,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),70,2891,2.4213075060532687,13356,0.5241090146750524
5813075196,lLN2R_a(Regional)_R_58130,lLN2R,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),132,2891,4.565894154271878,13356,0.9883198562443846
1702305987,lLN2R_b(Regional)_R_17023,lLN2R,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),6,2891,0.20754064337599448,13356,0.04492362982929021
5813076969,lLN2R_b(Regional)_R_58130,lLN2R,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),35,2891,1.2106537530266344,13356,0.2620545073375262
1640922754,lLN2S(Star)_R_16409,lLN2S,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),36,2891,1.2452438602559668,13356,0.2695417789757413
1670627928,lLN2S(Star)_R_16706,lLN2S,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),61,2891,2.109996540989277,13356,0.45672356993111707
1702306037,lLN2S(Star)_R_17023,lLN2S,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),79,2891,2.7326184711172603,13356,0.5914944594189877
1732995501,lLN2S(Star)_R_17329,lLN2S,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),65,2891,2.248356969906607,13356,0.48667265648397723
1762359683,lLN2S(Star)_R_17623,lLN2S,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),81,2891,2.801798685575925,13356,0.6064690026954178
5813069085,lLN2S(Star)_R_58130,lLN2S,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),65,2891,2.248356969906607,13356,0.48667265648397723
