source_bodyId,source_name,source_cell_type,source_class,target_bodyId,target_name,target_cell_type,target_class,roi,ln_synaptic_weight,total_LN_input_for_target,percentage_of_LN_input,true_total_input_for_target,percentage_of_all_inputs
1915159759,v2LN34d_R,v2LN34D,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),1,2891,0.034590107,13356,0.007487272
1794080892,v2LN34e_R,v2LN34E,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),1,2891,0.034590107,13356,0.007487272
1668275074,v2LN34f_R,v2LN34F,ALLN_regional,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),19,2891,0.657212037,13356,0.142258161
1668944259,v2LN35_R,v2LN35,ALLN_regional,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),26,2891,0.899342788,13356,0.194669063
1733056086,v2LN35_R,v2LN35,ALLN_regional,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),17,2891,0.588031823,13356,0.127283618
5813054716,v2LN36_R,v2LN36,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),21,2891,0.726392252,13356,0.157232704
1700644008,v2LN3a_R,v2LN3A,ALLN_regional,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),25,2891,0.864752681,13356,0.187181791
1730651751,v2LN3a_R,v2LN3A,ALLN_regional,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),65,2891,2.24835697,13356,0.486672656
1730996778,v2LN3a_R,v2LN3A,ALLN_regional,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),54,2891,1.86786579,13356,0.404312668
5901196806,v2LN3a_R,v2LN3A,ALLN_regional,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),39,2891,1.349014182,13356,0.292003594
1888199872,v2LN3b_R,v2LN3B,ALLN_regional,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),23,2891,0.795572466,13356,0.172207248
1920590638,v2LN3b_R,v2LN3B,ALLN_regional,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),2,2891,0.069180214,13356,0.014974543
5813034455,v2LN3b_R,v2LN3B,ALLN_regional,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),8,2891,0.276720858,13356,0.059898173
1728294318,v2LN40_R,v2LN40,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),3,2891,0.103770322,13356,0.022461815
1887837668,v2LN40_R,v2LN40,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),3,2891,0.103770322,13356,0.022461815
1947192569,v2LN40_R,v2LN40,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),2,2891,0.069180214,13356,0.014974543
1977881942,v2LN42_R,v2LN42,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),2,2891,0.069180214,13356,0.014974543
1947563799,v2LN43_R,v2LN43,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),1,2891,0.034590107,13356,0.007487272
1885782720,v2LN46_R,v2LN46,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),3,2891,0.103770322,13356,0.022461815
1916157698,v2LN46_R,v2LN46,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),2,2891,0.069180214,13356,0.014974543
1916152641,v2LN47_R,v2LN47,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),1,2891,0.034590107,13356,0.007487272
2071305421,v2LN47_R,v2LN47,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),1,2891,0.034590107,13356,0.007487272
5813002313,v2LN48_R,v2LN48,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),3,2891,0.103770322,13356,0.022461815
1761345315,vLN24_R,vLN24,ALLN_regional,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),1,2891,0.034590107,13356,0.007487272
5813018729,vLN25_R,vLN25,ALLN_regional,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),1,2891,0.034590107,13356,0.007487272
5813018847,vLN27_R,vLN27,ALLN_sparse,5901206553,il3LN6_L,il3LN6,ALLN_broad,AL(R),1,2891,0.034590107,13356,0.007487272
5901206553,il3LN6_L,il3LN6,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),30,2943,1.019367992,13847,0.216653427
5813054773,l2LN18_R,l2LN18,ALLN_broad,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),34,2943,1.155283724,13847,0.24554055
1702336197,l2LN19_R,l2LN19,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),15,2943,0.509683996,13847,0.108326713
1793744512,l2LN19_R,l2LN19,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),19,2943,0.645599728,13847,0.137213837
1825789179,lLN10_R,lLN10,ALLN_regional,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),10,2943,0.339789331,13847,0.072217809
1670278227,lLN11_R,lLN11,ALLN_regional,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),9,2943,0.305810398,13847,0.064996028
1979569670,lLN11_R,lLN11,ALLN_regional,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),18,2943,0.611620795,13847,0.129992056
2040301572,lLN11_R,lLN11,ALLN_regional,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),20,2943,0.679578661,13847,0.144435618
1826445251,lLN12a_R,lLN12A,ALLN_regional,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),12,2943,0.407747197,13847,0.086661371
1918565786,lLN12a_R,lLN12A,ALLN_regional,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),2,2943,0.067957866,13847,0.014443562
1919208947,lLN12a_R,lLN12A,ALLN_regional,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),7,2943,0.237852531,13847,0.050552466
1671270875,lLN12b_R,lLN12B,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),11,2943,0.373768264,13847,0.07943959
5812996027,lLN12b_R,lLN12B,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),2,2943,0.067957866,13847,0.014443562
1826825128,lLN13_R,lLN13,ALLN_sparse,5813018460,il3LN6_R,il3LN6,ALLN_broad,AL(R),5,2943,0.169894665,13847,0.036108904
