combined_LN_type,broad_LN_group,glomerulus,n_ln_body_ids,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,source_LN_instances,combined_LN_type_mean_preference,type_order
lLN2S,lLN2S,DM3,2,58.0,16.0,42.0,0.4482758620689655,0.4482758620689655,lLN2S(Star)_R,0.5718404552659705,1
lLN2S,lLN2S,DM4,4,138.0,51.0,87.0,0.2608695652173913,0.23511424731182795,lLN2S(Star)_R,0.5718404552659705,1
lLN2S,lLN2S,DM6,4,183.0,41.0,142.0,0.5519125683060109,0.6053641487109229,lLN2S(Star)_R,0.5718404552659705,1
lLN2S,lLN2S,DP1l,5,406.0,80.0,326.0,0.6059113300492611,0.604884069483707,lLN2S(Star)_R,0.5718404552659705,1
lLN2S,lLN2S,DP1m,6,548.0,98.0,450.0,0.6423357664233577,0.6280410395212751,lLN2S(Star)_R,0.5718404552659705,1
lLN2S,lLN2S,VC1,3,119.0,15.0,104.0,0.7478991596638656,0.7718062079764207,lLN2S(Star)_R,0.5718404552659705,1
lLN2S,lLN2S,VL2a,6,487.0,51.0,436.0,0.7905544147843943,0.7948162376726797,lLN2S(Star)_R,0.5718404552659705,1
lLN2S,lLN2S,VL2p,6,412.0,133.0,279.0,0.35436893203883496,0.37632234738838105,lLN2S(Star)_R,0.5718404552659705,1
lLN2F,lLN2F,DA1,4,1624.0,248.0,1376.0,0.6945812807881774,0.6689413405586335,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DC1,4,948.0,345.0,603.0,0.2721518987341772,0.2584615841419067,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DC2,4,765.0,113.0,652.0,0.7045751633986929,0.6818654043723096,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DC4,4,1489.0,390.0,1099.0,0.4761584956346541,0.4590568840413266,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DL1,4,1021.0,258.0,763.0,0.49461312438785504,0.4681134701860091,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DL2d,4,535.0,144.0,391.0,0.4616822429906542,0.444367481102949,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DL2v,4,1018.0,260.0,758.0,0.48919449901768175,0.49542988003425426,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DL3,3,159.0,57.0,102.0,0.2830188679245283,0.2730623306233062,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DL4,3,417.0,102.0,315.0,0.5107913669064749,0.48028860028860026,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DL5,4,960.0,202.0,758.0,0.5791666666666667,0.5862362282252569,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DM1,4,2286.0,585.0,1701.0,0.4881889763779528,0.44145510206870175,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DM2,4,399.0,98.0,301.0,0.5087719298245614,0.4879895966102863,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DM3,4,607.0,170.0,437.0,0.43986820428336076,0.43021884063073496,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DM4,4,1085.0,365.0,720.0,0.3271889400921659,0.31375998646587683,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DM6,4,763.0,155.0,608.0,0.5937090432503277,0.5674111511801893,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DP1l,4,1064.0,293.0,771.0,0.4492481203007519,0.45453381614619837,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,DP1m,4,3008.0,811.0,2197.0,0.4607712765957447,0.4673147005291941,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,VC1,4,577.0,70.0,507.0,0.75736568457539,0.7506137860960299,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,VC3,4,402.0,124.0,278.0,0.38308457711442784,0.30897986071899114,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,VL2a,4,1610.0,396.0,1214.0,0.5080745341614907,0.594587403479158,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,VL2p,4,828.0,263.0,565.0,0.3647342995169082,0.3311348546942272,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
lLN2F,lLN2F,VM7v,4,289.0,67.0,222.0,0.5363321799307958,0.5529919403892944,lLN2F_a(Full)_R;lLN2F_b(Full)_R,0.4901486987487927,2
l2LN18,l2LN,DA1,1,25.0,6.0,19.0,0.52,0.52,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,DC1,1,111.0,34.0,77.0,0.38738738738738737,0.38738738738738737,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,DC2,1,36.0,3.0,33.0,0.8333333333333334,0.8333333333333334,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,DC4,1,144.0,34.0,110.0,0.5277777777777778,0.5277777777777778,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,DL1,1,34.0,8.0,26.0,0.5294117647058824,0.5294117647058824,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,DL2d,1,53.0,11.0,42.0,0.5849056603773585,0.5849056603773585,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,DL2v,1,25.0,9.0,16.0,0.28,0.28,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,DL5,1,51.0,4.0,47.0,0.8431372549019608,0.8431372549019608,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,DM1,1,134.0,51.0,83.0,0.23880597014925373,0.23880597014925373,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,DM2,1,26.0,5.0,21.0,0.6153846153846154,0.6153846153846154,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,DM4,1,65.0,24.0,41.0,0.26153846153846155,0.26153846153846155,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,DP1l,1,98.0,33.0,65.0,0.32653061224489793,0.32653061224489793,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,DP1m,1,199.0,35.0,164.0,0.6482412060301508,0.6482412060301508,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,VC1,1,32.0,1.0,31.0,0.9375,0.9375,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,VC3,1,44.0,17.0,27.0,0.22727272727272727,0.22727272727272727,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,VL2a,1,93.0,33.0,60.0,0.2903225806451613,0.2903225806451613,l2LN18_R,0.4874613805527075,3
l2LN18,l2LN,VL2p,1,68.0,26.0,42.0,0.23529411764705882,0.23529411764705882,l2LN18_R,0.4874613805527075,3
lLN2R,lLN2R,DA1,2,153.0,62.0,91.0,0.1895424836601307,0.17592592592592593,lLN2R_b(Regional)_R,0.4856509852962469,4
lLN2R,lLN2R,DC2,1,28.0,10.0,18.0,0.2857142857142857,0.2857142857142857,lLN2R_b(Regional)_R,0.4856509852962469,4
lLN2R,lLN2R,DL1,2,96.0,25.0,71.0,0.4791666666666667,0.4627450980392157,lLN2R_a(Regional)_R;lLN2R_b(Regional)_R,0.4856509852962469,4
lLN2R,lLN2R,DL2d,2,160.0,27.0,133.0,0.6625,0.6833333333333333,lLN2R_a(Regional)_R,0.4856509852962469,4
lLN2R,lLN2R,DL2v,2,88.0,17.0,71.0,0.6136363636363636,0.5454545454545454,lLN2R_a(Regional)_R,0.4856509852962469,4
lLN2R,lLN2R,DL5,2,180.0,21.0,159.0,0.7666666666666667,0.7083333333333334,lLN2R_a(Regional)_R;lLN2R_b(Regional)_R,0.4856509852962469,4
lLN2R,lLN2R,DP1l,3,545.0,131.0,414.0,0.5192660550458715,0.5349090909090909,lLN2R_a(Regional)_R,0.4856509852962469,4
lLN2R,lLN2R,DP1m,3,259.0,44.0,215.0,0.6602316602316602,0.6741969753780778,lLN2R_a(Regional)_R;lLN2R_b(Regional)_R,0.4856509852962469,4
lLN2R,lLN2R,VC1,1,30.0,9.0,21.0,0.4,0.4,lLN2R_b(Regional)_R,0.4856509852962469,4
lLN2R,lLN2R,VL2a,4,218.0,60.0,158.0,0.44954128440366975,0.3800078552222122,lLN2R_a(Regional)_R;lLN2R_b(Regional)_R,0.4856509852962469,4
lLN2R,lLN2R,VL2p,3,497.0,170.0,327.0,0.3158953722334004,0.3176095132157424,lLN2R_a(Regional)_R,0.4856509852962469,4
lLN2T,lLN2T,DA1,13,2495.0,776.0,1719.0,0.3779559118236473,0.391069284271535,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DC1,14,1578.0,688.0,890.0,0.12801013941698353,0.18277119618433413,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DC2,14,1039.0,215.0,824.0,0.5861405197305101,0.5722475172061888,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DC4,14,1273.0,420.0,853.0,0.3401413982717989,0.33687059079719406,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DL1,13,1306.0,384.0,922.0,0.4119448698315467,0.43848265503833367,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DL2d,8,523.0,172.0,351.0,0.3422562141491396,0.3956283812092629,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DL2v,7,839.0,277.0,562.0,0.3396901072705602,0.4426553448963934,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DL3,6,537.0,222.0,315.0,0.17318435754189945,0.12549956326057857,lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DL4,9,746.0,296.0,450.0,0.2064343163538874,0.22532250450916902,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DL5,15,1121.0,193.0,928.0,0.655664585191793,0.6375913192152904,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DM1,16,3381.0,1126.0,2255.0,0.3339248742975451,0.32284915998468533,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DM2,10,953.0,316.0,637.0,0.33683105981112277,0.383695779690978,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DM3,11,1125.0,411.0,714.0,0.2693333333333333,0.26580358238985385,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DM4,14,1424.0,604.0,820.0,0.15168539325842698,0.1362214848839691,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DM6,11,1333.0,435.0,898.0,0.34733683420855216,0.3552868068526901,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DP1l,12,1416.0,475.0,941.0,0.3290960451977401,0.26499620728842105,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,DP1m,16,3254.0,957.0,2297.0,0.41180086047940995,0.3625701652439583,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,VC1,9,518.0,90.0,428.0,0.6525096525096525,0.6375022562653591,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,VC3,7,371.0,165.0,206.0,0.1105121293800539,0.03784286008775805,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,VL2a,13,1429.0,394.0,1035.0,0.44856543037088875,0.4171008265162281,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R;lLN2T_e(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,VL2p,12,1269.0,477.0,792.0,0.24822695035460993,0.24635188002224925,lLN2T_a(Tortuous)_R;lLN2T_b(Tortuous)_R;lLN2T_c(Tortuous)_R;lLN2T_d(Tortuous)_R,0.35251359258350706,5
lLN2T,lLN2T,VM7v,2,148.0,33.0,115.0,0.5540540540540541,0.545407636738906,lLN2T_b(Tortuous)_R,0.35251359258350706,5
v2LN30,v2LN3,DA1,1,579.0,191.0,388.0,0.34024179620034545,0.34024179620034545,v2LN30_R,0.2686934827577258,6
v2LN30,v2LN3,DC1,1,111.0,51.0,60.0,0.08108108108108109,0.08108108108108109,v2LN30_R,0.2686934827577258,6
v2LN30,v2LN3,DL2d,1,64.0,29.0,35.0,0.09375,0.09375,v2LN30_R,0.2686934827577258,6
v2LN30,v2LN3,DL2v,1,196.0,85.0,111.0,0.1326530612244898,0.1326530612244898,v2LN30_R,0.2686934827577258,6
v2LN30,v2LN3,DL3,1,89.0,33.0,56.0,0.25842696629213485,0.25842696629213485,v2LN30_R,0.2686934827577258,6
v2LN30,v2LN3,DM6,1,87.0,22.0,65.0,0.4942528735632184,0.4942528735632184,v2LN30_R,0.2686934827577258,6
v2LN30,v2LN3,DP1l,1,85.0,30.0,55.0,0.29411764705882354,0.29411764705882354,v2LN30_R,0.2686934827577258,6
v2LN30,v2LN3,VC1,1,80.0,5.0,75.0,0.875,0.875,v2LN30_R,0.2686934827577258,6
v2LN30,v2LN3,VL2a,1,118.0,51.0,67.0,0.13559322033898305,0.13559322033898305,v2LN30_R,0.2686934827577258,6
v2LN30,v2LN3,VL2p,1,55.0,28.0,27.0,-0.01818181818181818,-0.01818181818181818,v2LN30_R,0.2686934827577258,6
v2LN35,v2LN3,DC2,1,25.0,10.0,15.0,0.2,0.2,v2LN35_R,0.26402422240572526,7
v2LN35,v2LN3,DC4,2,173.0,60.0,113.0,0.3063583815028902,0.34636080430472954,v2LN35_R,0.26402422240572526,7
v2LN35,v2LN3,DM4,1,28.0,10.0,18.0,0.2857142857142857,0.2857142857142857,v2LN35_R,0.26402422240572526,7
lLN1,lLN1,DC4,1,28.0,13.0,15.0,0.07142857142857142,0.07142857142857142,lLN1_c_R,0.18136462933805916,8
lLN1,lLN1,DL2v,1,28.0,9.0,19.0,0.35714285714285715,0.35714285714285715,lLN1_c_R,0.18136462933805916,8
lLN1,lLN1,DL4,1,282.0,148.0,134.0,-0.04964539007092199,-0.04964539007092199,lLN1_b_R,0.18136462933805916,8
lLN1,lLN1,DM1,1,39.0,20.0,19.0,-0.02564102564102564,-0.02564102564102564,lLN1_a_R,0.18136462933805916,8
lLN1,lLN1,DM2,1,39.0,8.0,31.0,0.5897435897435898,0.5897435897435898,lLN1_b_R,0.18136462933805916,8
lLN1,lLN1,DM3,1,61.0,27.0,34.0,0.11475409836065574,0.11475409836065574,lLN1_b_R,0.18136462933805916,8
lLN1,lLN1,DP1m,1,77.0,50.0,27.0,-0.2987012987012987,-0.2987012987012987,lLN1_b_R,0.18136462933805916,8
lLN1,lLN1,VC3,1,64.0,25.0,39.0,0.21875,0.21875,lLN1_c_R,0.18136462933805916,8
lLN1,lLN1,VL2a,2,191.0,33.0,158.0,0.6544502617801047,0.5922739541160593,lLN1_b_R;lLN1_c_R,0.18136462933805916,8
lLN2P,lLN2P,DA1,7,1166.0,490.0,676.0,0.1595197255574614,0.15641139262701262,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DC1,9,828.0,446.0,382.0,-0.07729468599033816,-0.041735269536091885,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DC2,9,917.0,276.0,641.0,0.3980370774263904,0.4439741783412836,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DC4,7,1242.0,523.0,719.0,0.15780998389694043,0.16629434766202483,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DL1,3,489.0,184.0,305.0,0.2474437627811861,0.24622599622599625,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DL2d,3,177.0,85.0,92.0,0.03954802259887006,0.02861044915478629,lLN2P_b(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DL2v,6,333.0,173.0,160.0,-0.03903903903903904,-0.03045753045753047,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DL3,3,869.0,423.0,446.0,0.026467203682393557,-0.15467179246315524,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DL4,4,706.0,286.0,420.0,0.18980169971671387,0.17737240246011388,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DL5,7,493.0,165.0,328.0,0.3306288032454361,0.3189756471457916,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DM1,8,802.0,329.0,473.0,0.17955112219451372,0.24782641773242667,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DM2,6,288.0,118.0,170.0,0.18055555555555555,0.19936270976010254,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DM3,5,626.0,243.0,383.0,0.22364217252396165,0.24315340782486322,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DM4,6,626.0,296.0,330.0,0.054313099041533544,0.08735247885153008,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DM6,6,722.0,279.0,443.0,0.22714681440443213,0.22368923127170023,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DP1l,3,157.0,82.0,75.0,-0.04458598726114647,-0.13008547008547008,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,DP1m,4,238.0,109.0,129.0,0.08403361344537813,0.16967119385146207,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,VC1,3,290.0,86.0,204.0,0.4068965517241379,0.3342780727316275,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,VC3,6,255.0,109.0,146.0,0.1450980392156863,0.123167044595616,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,VL2a,5,417.0,157.0,260.0,0.24700239808153476,0.29383342048050193,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,VL2p,4,205.0,98.0,107.0,0.04390243902439024,0.036115618661257606,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R;lLN2P_c(Patchy)_R,0.16624552039768495,9
lLN2P,lLN2P,VM7v,2,65.0,17.0,48.0,0.47692307692307695,0.45366795366795365,lLN2P_a(Patchy)_R;lLN2P_b(Patchy)_R,0.16624552039768495,9
lLN16b,other lLN,DL1,1,27.0,13.0,14.0,0.037037037037037035,0.037037037037037035,lLN16b_R,0.037037037037037035,10
vLN24,vLN,DC1,2,99.0,54.0,45.0,-0.09090909090909091,-0.12435897435897436,vLN24;vLN24_R,-0.040683561587678184,11
vLN24,vLN,DM1,1,243.0,128.0,115.0,-0.053497942386831275,-0.053497942386831275,vLN24_R,-0.040683561587678184,11
vLN24,vLN,DM4,1,56.0,28.0,28.0,0.0,0.0,vLN24_R,-0.040683561587678184,11
vLN24,vLN,DP1l,1,47.0,30.0,17.0,-0.2765957446808511,-0.2765957446808511,vLN24_R,-0.040683561587678184,11
