body_id,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs,source_orn_files,pn_output_weight,ln_total_connections,source_pn_files,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_total_inputs,contra_orn_preference,pn_output_fraction,pn_output_percent,has_orn_input,has_pn_output,same_glomerulus_convergence_score
5813018460,DL4,3.0,1.0,2.0,5813018460_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,0.0,0.0,,il3LN6_R,il3LN6,il3LN6,il3LN,3.0,0.3333333333333333,,,True,False,0.0
5813018460,VA1d,6.0,6.0,0.0,5813018460_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,80.0,7089.0,5813018460_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,6.0,-1.0,0.011285089575398505,1.1285089575398506,True,True,-0.049591752345012716
5813018460,VA1v,3.0,3.0,0.0,5813018460_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,111.0,7089.0,5813018460_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,3.0,-1.0,0.015658061785865426,1.5658061785865425,True,True,-0.07388254686327486
5813018460,VA3,2.0,0.0,2.0,5813018460_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,7.0,7089.0,5813018460_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,2.0,1.0,0.0009874453378473692,0.09874453378473692,True,True,0.0020533348556578995
5813018460,VA7l,12.0,0.0,12.0,5813018460_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,33.0,7089.0,5813018460_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,12.0,1.0,0.004655099449851883,0.46550994498518833,True,True,0.016415558938120092
5813018460,VC5,2.0,2.0,0.0,5813018460_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,2.0,7089.0,5813018460_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,2.0,-1.0,0.0002821272393849626,0.028212723938496262,True,True,-0.00030994845215632946
5813018460,VM6,13.0,0.0,13.0,5813018460_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,8.0,7089.0,5813018460_['il3LN6_R']_glomerular_PN_synapses.csv,il3LN6_R,il3LN6,il3LN6,il3LN,13.0,1.0,0.0011285089575398504,0.11285089575398505,True,True,0.0024795876172506357
5901206553,DL3,3.0,3.0,0.0,5901206553_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,1.0,6330.0,5901206553_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,3.0,-1.0,0.0001579778830963665,0.01579778830963665,True,True,-0.00010950192425907507
5901206553,VA1d,4.0,4.0,0.0,5901206553_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,47.0,6330.0,5901206553_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,4.0,-1.0,0.007424960505529226,0.7424960505529226,True,True,-0.028743514614955903
5901206553,VA1v,1.0,1.0,0.0,5901206553_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,41.0,6330.0,5901206553_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,1.0,-1.0,0.006477093206951027,0.6477093206951027,True,True,-0.024209234494410446
5901206553,VA3,8.0,3.0,5.0,5901206553_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,18.0,6330.0,5901206553_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,8.0,0.25,0.002843601895734597,0.2843601895734597,True,True,0.002093203065758133
5901206553,VA7l,12.0,0.0,12.0,5901206553_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,24.0,6330.0,5901206553_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,12.0,1.0,0.0037914691943127963,0.37914691943127965,True,True,0.012204268530305974
5901206553,VM6,5.0,0.0,5.0,5901206553_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,14.0,6330.0,5901206553_['il3LN6_L']_glomerular_PN_synapses.csv,il3LN6_L,il3LN6,il3LN6,il3LN,5.0,1.0,0.0022116903633491313,0.22116903633491314,True,True,0.005989368533243435
5813054773,D,1.0,1.0,0.0,5813054773_l2LN18_R_glomerular_ORN_inputs_ipsi_contra.csv,59.0,5741.0,5813054773_['l2LN18_R']_glomerular_PN_synapses.csv,l2LN18_R,l2LN18,l2LN18,l2LN,1.0,-1.0,0.010276955234279742,1.0276955234279743,True,True,-0.04207739577967321
5813054773,DM3,18.0,7.0,11.0,5813054773_l2LN18_R_glomerular_ORN_inputs_ipsi_contra.csv,27.0,5741.0,5813054773_['l2LN18_R']_glomerular_PN_synapses.csv,l2LN18_R,l2LN18,l2LN18,l2LN,18.0,0.2222222222222222,0.004703013412297509,0.4703013412297509,True,True,0.003482533889749386
5813054773,VA1d,1.0,1.0,0.0,5813054773_l2LN18_R_glomerular_ORN_inputs_ipsi_contra.csv,54.0,5741.0,5813054773_['l2LN18_R']_glomerular_PN_synapses.csv,l2LN18_R,l2LN18,l2LN18,l2LN,1.0,-1.0,0.009406026824595019,0.9406026824595018,True,True,-0.037693083435386424
5813054773,VA1v,1.0,1.0,0.0,5813054773_l2LN18_R_glomerular_ORN_inputs_ipsi_contra.csv,49.0,5741.0,5813054773_['l2LN18_R']_glomerular_PN_synapses.csv,l2LN18_R,l2LN18,l2LN18,l2LN,1.0,-1.0,0.008535098414910295,0.8535098414910295,True,True,-0.033389501352722374
5813054773,VA2,2.0,2.0,0.0,5813054773_l2LN18_R_glomerular_ORN_inputs_ipsi_contra.csv,31.0,5741.0,5813054773_['l2LN18_R']_glomerular_PN_synapses.csv,l2LN18_R,l2LN18,l2LN18,l2LN,2.0,-1.0,0.005399756140045288,0.5399756140045289,True,True,-0.018714128720918224
5813054773,VA3,7.0,2.0,5.0,5813054773_l2LN18_R_glomerular_ORN_inputs_ipsi_contra.csv,77.0,5741.0,5813054773_['l2LN18_R']_glomerular_PN_synapses.csv,l2LN18_R,l2LN18,l2LN18,l2LN,7.0,0.42857142857142855,0.013412297509144749,1.3412297509144748,True,True,0.02504291783326189
5813054773,VA7l,6.0,0.0,6.0,5813054773_l2LN18_R_glomerular_ORN_inputs_ipsi_contra.csv,26.0,5741.0,5813054773_['l2LN18_R']_glomerular_PN_synapses.csv,l2LN18_R,l2LN18,l2LN18,l2LN,6.0,1.0,0.004528827730360565,0.45288277303605645,True,True,0.014926277393505062
5813054773,VM1,1.0,1.0,0.0,5813054773_l2LN18_R_glomerular_ORN_inputs_ipsi_contra.csv,14.0,5741.0,5813054773_['l2LN18_R']_glomerular_PN_synapses.csv,l2LN18_R,l2LN18,l2LN18,l2LN,1.0,-1.0,0.002438599547117227,0.2438599547117227,True,True,-0.006603849993978565
5813054773,VM6,4.0,0.0,4.0,5813054773_l2LN18_R_glomerular_ORN_inputs_ipsi_contra.csv,72.0,5741.0,5813054773_['l2LN18_R']_glomerular_PN_synapses.csv,l2LN18_R,l2LN18,l2LN18,l2LN,4.0,1.0,0.012541369099460024,1.2541369099460025,True,True,0.05380823545770495
5813054773,VM7v,5.0,1.0,4.0,5813054773_l2LN18_R_glomerular_ORN_inputs_ipsi_contra.csv,7.0,5741.0,5813054773_['l2LN18_R']_glomerular_PN_synapses.csv,l2LN18_R,l2LN18,l2LN18,l2LN,5.0,0.6,0.0012192997735586135,0.12192997735586135,True,True,0.0015212775605391586
1702336197,DC2,9.0,7.0,2.0,1702336197_l2LN19_R_glomerular_ORN_inputs_ipsi_contra.csv,3.0,585.0,1702336197_['l2LN19_R']_glomerular_PN_synapses.csv,l2LN19_R,l2LN19,l2LN19,l2LN,9.0,-0.5555555555555556,0.005128205128205128,0.5128205128205128,True,True,-0.003949556584387153
1702336197,DM2,2.0,2.0,0.0,1702336197_l2LN19_R_glomerular_ORN_inputs_ipsi_contra.csv,12.0,585.0,1702336197_['l2LN19_R']_glomerular_PN_synapses.csv,l2LN19_R,l2LN19,l2LN19,l2LN,2.0,-1.0,0.020512820512820513,2.051282051282051,True,True,-0.052614345794082806
1702336197,DM3,1.0,1.0,0.0,1702336197_l2LN19_R_glomerular_ORN_inputs_ipsi_contra.csv,4.0,585.0,1702336197_['l2LN19_R']_glomerular_PN_synapses.csv,l2LN19_R,l2LN19,l2LN19,l2LN,1.0,-1.0,0.006837606837606838,0.6837606837606838,True,True,-0.011004703674763078
1793744512,DC1,13.0,12.0,1.0,1793744512_l2LN19_R_glomerular_ORN_inputs_ipsi_contra.csv,6.0,637.0,1793744512_['l2LN19_R']_glomerular_PN_synapses.csv,l2LN19_R,l2LN19,l2LN19,l2LN,13.0,-0.8461538461538461,0.009419152276295133,0.9419152276295133,True,True,-0.015509004931487822
1793744512,DM2,3.0,3.0,0.0,1793744512_l2LN19_R_glomerular_ORN_inputs_ipsi_contra.csv,8.0,637.0,1793744512_['l2LN19_R']_glomerular_PN_synapses.csv,l2LN19_R,l2LN19,l2LN19,l2LN,3.0,-1.0,0.012558869701726845,1.2558869701726845,True,True,-0.02759465717219742
1793744512,DM4,10.0,6.0,4.0,1793744512_l2LN19_R_glomerular_ORN_inputs_ipsi_contra.csv,24.0,637.0,1793744512_['l2LN19_R']_glomerular_PN_synapses.csv,l2LN19_R,l2LN19,l2LN19,l2LN,10.0,-0.2,0.03767660910518053,3.767660910518053,True,True,-0.02425526524233495
1793744512,VC1,2.0,2.0,0.0,1793744512_l2LN19_R_glomerular_ORN_inputs_ipsi_contra.csv,0.0,0.0,,l2LN19_R,l2LN19,l2LN19,l2LN,2.0,-1.0,,,True,False,-0.0
1670597533,DC1,10.0,7.0,3.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,41.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,10.0,-0.4,0.011177753544165758,1.1177753544165758,True,True,-0.01671149992907504
1670597533,DC2,5.0,4.0,1.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,29.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,5.0,-0.6,0.007906215921483098,0.7906215921483097,True,True,-0.016134360534602373
1670597533,DC4,17.0,8.0,9.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,18.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,17.0,0.058823529411764705,0.004907306434023991,0.49073064340239914,True,True,0.000849956726297324
1670597533,DL2d,2.0,1.0,1.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,62.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,2.0,0.0,0.016902944383860415,1.6902944383860414,True,True,0.0
1670597533,DL2v,4.0,1.0,3.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,34.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,4.0,0.5,0.009269356597600873,0.9269356597600873,True,True,0.016477894505267186
1670597533,DL5,4.0,3.0,1.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,29.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,4.0,-0.5,0.007906215921483098,0.7906215921483097,True,True,-0.01344530044550198
1670597533,DM2,4.0,0.0,4.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,24.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,4.0,1.0,0.006543075245365322,0.6543075245365322,True,True,0.021061346727600003
1670597533,DM3,5.0,3.0,2.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,11.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,5.0,-0.2,0.0029989094874591058,0.2998909487459106,True,True,-0.0014904020254998913
1670597533,DM6,4.0,2.0,2.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,21.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,4.0,0.0,0.0057251908396946565,0.5725190839694656,True,True,0.0
1670597533,DP1l,2.0,1.0,1.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,92.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,2.0,0.0,0.025081788440567066,2.5081788440567068,True,True,0.0
1670597533,DP1m,12.0,7.0,5.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,101.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,12.0,-0.16666666666666666,0.02753544165757906,2.7535441657579063,True,True,-0.02122511151134639
1670597533,VC3,1.0,1.0,0.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,30.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,1.0,-1.0,0.008178844056706653,0.8178844056706652,True,True,-0.02808604583821003
1670597533,VL2a,1.0,1.0,0.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,19.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,1.0,-1.0,0.005179934569247546,0.5179934569247546,True,True,-0.015517697163992865
1670597533,VL2p,6.0,2.0,4.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,31.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,6.0,0.3333333333333333,0.008451472191930208,0.8451472191930207,True,True,0.00976352353569534
1670597533,VM7v,2.0,1.0,1.0,1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,10.0,3668.0,1670597533_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,2.0,0.0,0.0027262813522355507,0.27262813522355506,True,True,0.0
5813130064,DC1,5.0,1.0,4.0,5813130064_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,46.0,4163.0,5813130064_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,5.0,0.6,0.011049723756906077,1.1049723756906076,True,True,0.02552584045332635
5813130064,DC2,2.0,1.0,1.0,5813130064_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,32.0,4163.0,5813130064_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,2.0,0.0,0.007686764352630314,0.7686764352630314,True,True,0.0
5813130064,DC4,22.0,9.0,13.0,5813130064_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,22.0,4163.0,5813130064_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,22.0,0.18181818181818182,0.005284650492433342,0.5284650492433342,True,True,0.003012725645860341
5813130064,DL1,3.0,0.0,3.0,5813130064_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,36.0,4163.0,5813130064_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,3.0,1.0,0.008647609896709103,0.8647609896709103,True,True,0.031225809477586373
5813130064,DL2d,5.0,3.0,2.0,5813130064_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,41.0,4163.0,5813130064_['lLN1_a_R']_glomerular_PN_synapses.csv,lLN1_a_R,lLN1_a,lLN1,lLN1,5.0,-0.2,0.00984866682680759,0.984866682680759,True,True,-0.0073622125558308
