body_id,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs,source_orn_files,pn_output_weight,ln_total_connections,source_pn_files,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_total_inputs,contra_orn_preference,pn_output_fraction,pn_output_percent,has_orn_input,has_pn_output,same_glomerulus_convergence_score
5813018847,DP1l,72.0,9.0,63.0,5813018847_vLN27_R_glomerular_ORN_inputs_ipsi_contra.csv,14.0,899.0,5813018847_['vLN27_R']_glomerular_PN_synapses.csv,vLN27_R,vLN27,vLN27,vLN,72.0,0.75,0.01557285873192436,1.557285873192436,True,True,0.03162906241554305
5813018847,DP1m,12.0,1.0,11.0,5813018847_vLN27_R_glomerular_ORN_inputs_ipsi_contra.csv,3.0,899.0,5813018847_['vLN27_R']_glomerular_PN_synapses.csv,vLN27_R,vLN27,vLN27,vLN,12.0,0.8333333333333334,0.0033370411568409346,0.33370411568409347,True,True,0.00385510111546132
5813018847,VA4,0.0,0.0,0.0,,5.0,899.0,5813018847_['vLN27_R']_glomerular_PN_synapses.csv,vLN27_R,vLN27,vLN27,vLN,0.0,,0.0055617352614015575,0.5561735261401557,False,True,0.0
5813018847,VA5,0.0,0.0,0.0,,5.0,899.0,5813018847_['vLN27_R']_glomerular_PN_synapses.csv,vLN27_R,vLN27,vLN27,vLN,0.0,,0.0055617352614015575,0.5561735261401557,False,True,0.0
5813018847,VC3,0.0,0.0,0.0,,1.0,899.0,5813018847_['vLN27_R']_glomerular_PN_synapses.csv,vLN27_R,vLN27,vLN27,vLN,0.0,,0.0011123470522803114,0.11123470522803114,False,True,0.0
5813018847,VC5,1.0,1.0,0.0,5813018847_vLN27_R_glomerular_ORN_inputs_ipsi_contra.csv,36.0,899.0,5813018847_['vLN27_R']_glomerular_PN_synapses.csv,vLN27_R,vLN27,vLN27,vLN,1.0,-1.0,0.04004449388209121,4.004449388209121,True,True,-0.14459738026161523
5813018847,VL2p,0.0,0.0,0.0,,1.0,899.0,5813018847_['vLN27_R']_glomerular_PN_synapses.csv,vLN27_R,vLN27,vLN27,vLN,0.0,,0.0011123470522803114,0.11123470522803114,False,True,0.0
5813018847,VM1,0.0,0.0,0.0,5813018847_vLN27_R_glomerular_ORN_inputs_ipsi_contra.csv,37.0,899.0,5813018847_['vLN27_R']_glomerular_PN_synapses.csv,vLN27_R,vLN27,vLN27,vLN,0.0,,0.041156840934371525,4.115684093437152,False,True,0.0
5813018847,VM4,0.0,0.0,0.0,,3.0,899.0,5813018847_['vLN27_R']_glomerular_PN_synapses.csv,vLN27_R,vLN27,vLN27,vLN,0.0,,0.0033370411568409346,0.33370411568409347,False,True,0.0
5813018847,VM6,18.0,0.0,18.0,5813018847_vLN27_R_glomerular_ORN_inputs_ipsi_contra.csv,157.0,899.0,5813018847_['vLN27_R']_glomerular_PN_synapses.csv,vLN27_R,vLN27,vLN27,vLN,18.0,1.0,0.1746384872080089,17.46384872080089,True,True,0.8841239379146093
5813018847,VM7d,0.0,0.0,0.0,,6.0,899.0,5813018847_['vLN27_R']_glomerular_PN_synapses.csv,vLN27_R,vLN27,vLN27,vLN,0.0,,0.006674082313681869,0.6674082313681869,False,True,0.0
5813018847,mPN,0.0,0.0,0.0,,191.0,899.0,5813018847_['vLN27_R']_glomerular_PN_synapses.csv,vLN27_R,vLN27,vLN27,vLN,0.0,,0.21245828698553948,21.245828698553947,False,True,0.0
