body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank,passes_body_orn_input_filter
5812998538,lLN15_R,lLN15,lLN15,other lLN,13.0,12.0,1.0,-0.8461538461538461,-0.9333333333333332,268.0,398.0,0.6733668341708543,67.33668341708542,28.14070351758794,2.927681887699366,-1.0,5,23,3,0.26,0.0,101,False
2007578488,l2LN20_R,l2LN20,l2LN20,l2LN,0.0,0.0,0.0,,,31.0,406.0,0.07635467980295567,7.635467980295567,7.635467980295567,7.635467980295567,,0,1,0,0.0,0.0,77,False
2007578510,l2LN20_R,l2LN20,l2LN20,l2LN,0.0,0.0,0.0,,,41.0,398.0,0.10301507537688442,10.301507537688442,10.301507537688442,10.301507537688442,,0,1,0,0.0,0.0,78,False
1732667174,lLN16a_R,lLN16a,lLN16a,other lLN,8.0,7.0,1.0,-0.75,-0.8571428571428572,49.0,89.0,0.550561797752809,55.0561797752809,49.43820224719101,9.176029962546815,-1.0,2,6,1,0.16,0.0,103,False
1976565858,l2LN21_R,l2LN21,l2LN21,l2LN,0.0,0.0,0.0,,,29.0,454.0,0.06387665198237885,6.387665198237885,6.387665198237885,6.387665198237885,,0,1,0,0.0,0.0,79,False
5813003258,l2LN22_R,l2LN22,l2LN22,l2LN,0.0,0.0,0.0,,,54.0,477.0,0.11320754716981132,11.320754716981133,10.90146750524109,3.773584905660377,,0,3,0,0.0,0.0,81,False
1887867926,lLN13_R,lLN13,lLN13,other lLN,17.0,16.0,1.0,-0.8823529411764706,-0.9166666666666666,301.0,369.0,0.8157181571815718,81.57181571815718,39.83739837398374,3.884372177055104,-0.9791666666666666,4,21,3,0.34,0.0,96,False
2069647778,l2LN23_R,l2LN23,l2LN23,l2LN,0.0,0.0,0.0,,,263.0,693.0,0.3795093795093795,37.95093795093795,37.95093795093795,37.95093795093795,,0,1,0,0.0,0.0,82,False
2069648213,l2LN23,l2LN23,l2LN23,l2LN,0.0,0.0,0.0,,,234.0,619.0,0.3780290791599354,37.802907915993536,37.802907915993536,37.802907915993536,,0,1,0,0.0,0.0,83,False
1701965055,lLN16b_R,lLN16b,lLN16b,other lLN,12.0,10.0,2.0,-0.6666666666666666,-0.7777777777777778,45.0,86.0,0.5232558139534884,52.32558139534884,52.32558139534884,52.32558139534884,,2,1,0,0.24,0.0,105,False
1763360713,lLN16b_R,lLN16b,lLN16b,other lLN,23.0,15.0,8.0,-0.30434782608695654,-0.19047619047619047,103.0,131.0,0.7862595419847328,78.62595419847328,72.51908396946564,13.104325699745544,0.0,3,6,1,0.46,0.0,106,False
1887518225,lLN16b_R,lLN16b,lLN16b,other lLN,2.0,1.0,1.0,0.0,0.0,65.0,115.0,0.5652173913043479,56.52173913043479,47.82608695652174,9.420289855072463,0.0,1,6,1,0.04,0.0,107,False
1794080892,v2LN34e_R,v2LN34e,v2LN34e,v2LN34,7.0,7.0,0.0,-1.0,-1.0,56.0,210.0,0.26666666666666666,26.666666666666668,19.523809523809526,6.666666666666667,-1.0,2,4,1,0.14,0.0,139,False
1857830017,v2LN34a_R,v2LN34a,v2LN34a,v2LN34,4.0,4.0,0.0,-1.0,-1.0,157.0,309.0,0.5080906148867315,50.809061488673144,50.161812297734635,16.936353829557714,,3,3,0,0.08,0.0,126,False
1670636531,v2LN34e_R,v2LN34e,v2LN34e,v2LN34,7.0,6.0,1.0,-0.7142857142857143,-0.8333333333333334,23.0,179.0,0.12849162011173185,12.849162011173185,7.82122905027933,2.569832402234637,-0.5,3,5,1,0.14,0.0,138,False
5813057474,v2LN34d_R,v2LN34d,v2LN34d,v2LN34,10.0,10.0,0.0,-1.0,-1.0,28.0,154.0,0.18181818181818182,18.181818181818183,16.233766233766232,9.09090909090909,,2,2,0,0.2,0.0,137,False
1915159759,v2LN34d_R,v2LN34d,v2LN34d,v2LN34,10.0,10.0,0.0,-1.0,-1.0,26.0,162.0,0.16049382716049382,16.049382716049383,10.493827160493826,3.2098765432098757,,2,5,0,0.2,0.0,136,False
1826458709,v2LN34d_R,v2LN34d,v2LN34d,v2LN34,3.0,3.0,0.0,-1.0,-1.0,25.0,157.0,0.1592356687898089,15.92356687898089,14.64968152866242,5.3078556263269645,,2,3,0,0.06,0.0,135,False
