root_id,analysis_body_ids,analysis_instances,analysis_hemispheres,analysis_neuropils,primary_flywire_name,comparison_name,recommended_match_group,hemibrain_type_names,hemibrain_family_names,all_names,cell_type,hemibrain_type,user_tags,flow,super_class,cell_class,cell_sub_class,morphology_group,side,top_nt,top_nt_conf,known_nt,known_nt_source
720575940622014090,7205759406220140901;7205759406220140902,CB2527_L;CB2527_R,L;R,AL_L;AL_R,CB2527,CB2527,CB2527,,,AL local neuron;ALLN;ALv2;CB2527;left,CB2527,,"AL local neuron,ALLN;ALv2; left",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.420156210138844,,
720575940624977466,7205759406249774661;7205759406249774662,CB2527_L;CB2527_R,L;R,AL_L;AL_R,CB2527,CB2527,CB2527,,,AL local neuron;ALLN;ALv2;CB2527;glutamate;right,CB2527,,"AL local neuron,ALLN;ALv2; right; glutamate",intrinsic,central,ALLN,,ALv2__1,left,glutamate,0.403080998784132,,
720575940633156203,7205759406331562031;7205759406331562032,CB2527_L;CB2527_R,L;R,AL_L;AL_R,CB2527,CB2527,CB2527,,,AL local neuron;ALLN;ALv2;CB2527;left,CB2527,,"AL local neuron,ALLN;ALv2; left",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.3670917871822754,,
720575940633277364,7205759406332773641;7205759406332773642,CB2527_L;CB2527_R,L;R,AL_L;AL_R,CB2527,CB2527,CB2527,,,AL local neuron;ALLN;ALv2;CB2527;right,CB2527,,"AL local neuron,ALLN;ALv2; right",intrinsic,central,ALLN,,ALv2__1,left,glutamate,0.3495510295315,,
720575940625732196,7205759406257321961;7205759406257321962,CB2569_L;CB2569_R,L;R,AL_L;AL_R,CB2569,CB2569,CB2569,,,AL local neuron;ALLN;ALv2;CB2569;left,CB2569,,"AL local neuron,ALLN;ALv2; left",intrinsic,central,ALLN,,ALv2__1,right,acetylcholine,0.3715304341410136,,
720575940625990277,7205759406259902771;7205759406259902772,CB2569_L;CB2569_R,L;R,AL_L;AL_R,CB2569,CB2569,CB2569,,,AL local neuron;ALLN;ALv2;CB2569;glutamate;right,CB2569,,"AL local neuron,ALLN;ALv2; right; glutamate",intrinsic,central,ALLN,,ALv2__1,left,glutamate,0.4180315837451869,,
720575940626876945,7205759406268769451;7205759406268769452,CB2569_L;CB2569_R,L;R,AL_L;AL_R,CB2569,CB2569,CB2569,,,AL local neuron;ALLN;ALv2;CB2569;left,CB2569,,"AL local neuron,ALLN;ALv2; left",intrinsic,central,ALLN,,ALv2__1,right,acetylcholine,0.3591632694720943,,
720575940638422480,7205759406384224801;7205759406384224802,CB2569_L;CB2569_R,L;R,AL_L;AL_R,CB2569,CB2569,CB2569,,,AL local neuron;ALLN;ALv2;CB2569;right,CB2569,,"AL local neuron,ALLN;ALv2; right",intrinsic,central,ALLN,,ALv2__1,left,acetylcholine,0.4243386640576025,,
720575940616959778,7205759406169597781;7205759406169597782,CB2571_L;CB2571_R,L;R,AL_L;AL_R,CB2571,CB2571,CB2571,,,AL local neuron;ALLN;ALv2;CB2571;left,CB2571,,"AL local neuron,ALLN;ALv2; left",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.4094278710812498,,
720575940621778646,7205759406217786461;7205759406217786462,CB2571_L;CB2571_R,L;R,AL_L;AL_R,CB2571,CB2571,CB2571,,,AL local neuron;ALLN;ALv2;CB2571;left,CB2571,,"AL local neuron,ALLN;ALv2; left",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.4353142888889534,,
720575940624069012,7205759406240690122,CB2571_R,R,AL_R,CB2571,CB2571,CB2571,,,AL local neuron;ALLN;ALv2;CB2571;left,CB2571,,"AL local neuron,ALLN;ALv2; left",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.5054719649820627,,
720575940625956483,7205759406259564831,CB2571_L,L,AL_L,CB2571,CB2571,CB2571,,,AL local neuron;ALLN;ALv2;CB2571;gaba;right,CB2571,,"AL local neuron,ALLN;ALv2; right; gaba",intrinsic,central,ALLN,,ALv2__1,left,acetylcholine,0.3058047557084951,,
720575940627132232,7205759406271322321;7205759406271322322,CB2571_L;CB2571_R,L;R,AL_L;AL_R,CB2571,CB2571,CB2571,,,AL local neuron;ALLN;ALv2;CB2571;acetylcholine;right,CB2571,,"AL local neuron,ALLN;ALv2; right; acetylcholine",intrinsic,central,ALLN,,ALv2__1,left,acetylcholine,0.3832279344266574,,
720575940607685700,7205759406076857001;7205759406076857002,CB2661_L;CB2661_R,L;R,AL_L;AL_R,CB2661,CB2661,CB2661,,,AL local neuron;ALLN;ALv2;CB2661;glutamate;right,CB2661,,"AL local neuron,ALLN;ALv2; right; glutamate",intrinsic,central,ALLN,,ALv2__1,left,glutamate,0.5481848505586334,,
720575940624323342,7205759406243233421;7205759406243233422,CB2661_L;CB2661_R,L;R,AL_L;AL_R,CB2661,CB2661,CB2661,,,AL local neuron;ALLN;ALv2;CB2661;glutamate;left,CB2661,,"AL local neuron,ALLN;ALv2; left; glutamate",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.4913833896112471,,
720575940625684057,7205759406256840571;7205759406256840572,CB2661_L;CB2661_R,L;R,AL_L;AL_R,CB2661,CB2661,CB2661,,,AL local neuron;ALLN;ALv2;CB2661;glutamate;right,CB2661,,"AL local neuron,ALLN;ALv2; right; glutamate",intrinsic,central,ALLN,,ALv2__1,left,glutamate,0.4044485481681402,,
720575940622811400,7205759406228114002,CB2822_R,R,AL_R,CB2822,CB2822,CB2822,,,AL local neuron;ALLN;CB2822,CB2822,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.5449602751602651,,
720575940636110222,7205759406361102221,CB2822_L,L,AL_L,CB2822,CB2822,CB2822,,,AL local neuron;ALLN;CB2822,CB2822,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.5079778870067638,,
720575940618259766,7205759406182597661,CB2845_L,L,AL_L,CB2845,CB2845,CB2845,,,AL local neuron;ALLN;CB2845,CB2845,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,acetylcholine,0.3995435716871526,,
720575940624422643,7205759406244226432,CB2845_R,R,AL_R,CB2845,CB2845,CB2845,,,AL local neuron;ALLN;CB2845,CB2845,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,acetylcholine,0.4316530589252871,,
720575940626579593,7205759406265795932,CB2845_R,R,AL_R,CB2845,CB2845,CB2845,,,AL local neuron;ALLN;CB2845,CB2845,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.3145157106111577,,
720575940626518302,7205759406265183021,CB2908_L,L,AL_L,CB2908,CB2908,CB2908,,,AL local neuron;ALLN;CB2908,CB2908,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.2808452785860095,,
720575940627390440,7205759406273904401,CB2908_L,L,AL_L,CB2908,CB2908,CB2908,,,CB2908,CB2908,,,intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.4862058623139321,,
720575940628142352,7205759406281423522,CB2908_R,R,AL_R,CB2908,CB2908,CB2908,,,AL local neuron;ALLN;CB2908,CB2908,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.4751122735673742,,
720575940650581881,7205759406505818811,CB2908_L,L,AL_L,CB2908,CB2908,CB2908,,,ALLN;CB2908,CB2908,,ALLN,intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.5608432344223045,,
720575940616892061,7205759406168920611,CB3007_L,L,AL_L,CB3007,CB3007,CB3007,,,AL local neuron;ALLN;CB3007,CB3007,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.5778210138726858,,
720575940621681321,7205759406216813212,CB3007_R,R,AL_R,CB3007,CB3007,CB3007,,,AL local neuron;ALLN;CB3007,CB3007,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.4961583986577322,,
720575940623183763,7205759406231837631,CB3007_L,L,AL_L,CB3007,CB3007,CB3007,,,AL local neuron;ALLN;CB3007,CB3007,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.5550261261366415,,
720575940625772828,7205759406257728281,CB3007_L,L,AL_L,CB3007,CB3007,CB3007,,,AL local neuron;ALLN;CB3007,CB3007,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.5894966731077305,,
720575940634385247,7205759406343852472,CB3007_R,R,AL_R,CB3007,CB3007,CB3007,,,AL local neuron;ALLN;ALl1_dorsal;CB3007;left,CB3007,,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.5034891009600183,,
720575940617327590,7205759406173275902,CB3172_R,R,AL_R,CB3172,CB3172,CB3172,,,AL local neuron;ALLN;ALv2;CB3172;left,CB3172,,"AL local neuron,ALLN;ALv2; left",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.5934215227748284,,
720575940632094415,7205759406320944151;7205759406320944152,CB3172_L;CB3172_R,L;R,AL_L;AL_R,CB3172,CB3172,CB3172,,,AL local neuron;ALLN;ALv2;CB3172;right,CB3172,,"AL local neuron,ALLN;ALv2; right",intrinsic,central,ALLN,,ALv2__1,left,glutamate,0.6795285788839709,,
720575940605305777,7205759406053057772,CB3202_R,R,AL_R,CB3202,CB3202,CB3202,,,AL local neuron;ALLN;CB3202,CB3202,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.5002870071495064,,
720575940629409580,7205759406294095801,CB3202_L,L,AL_L,CB3202,CB3202,CB3202,,,AL local neuron;ALLN;CB3202,CB3202,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.5847149148363453,,
720575940629912428,7205759406299124281,CB3202_L,L,AL_L,CB3202,CB3202,CB3202,,,AL local neuron;ALLN;CB3202,CB3202,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.6062797664615587,,
720575940634364311,7205759406343643112,CB3202_R,R,AL_R,CB3202,CB3202,CB3202,,,AL local neuron;ALLN;CB3202,CB3202,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.5375706132204726,,
720575940623362380,,,,,CB3326,CB3326,CB3326,,,AL local neuron;ALLN;ALv2;CB3326;glutamate;left,CB3326,,"AL local neuron,ALLN;ALv2; left; glutamate",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.5873702725751786,,
720575940629064764,,,,,CB3326,CB3326,CB3326,,,AL local neuron;ALLN;ALv2;CB3326;right,CB3326,,"AL local neuron,ALLN;ALv2; right",intrinsic,central,ALLN,,ALv2__1,left,glutamate,0.572472128249845,,
720575940633625184,,,,,CB3326,CB3326,CB3326,,,AL local neuron;ALLN;ALv2;CB3326;right,CB3326,,"AL local neuron,ALLN;ALv2; right",intrinsic,central,ALLN,,ALv2__1,left,glutamate,0.5415435079849867,,
720575940638664014,7205759406386640142,CB3326_R,R,AL_R,CB3326,CB3326,CB3326,,,AL local neuron;ALLN;ALv2;CB3326;glutamate;left,CB3326,,"AL local neuron,ALLN;ALv2; left; glutamate",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.4297506841505256,,
720575940617021234,7205759406170212341;7205759406170212342,CB3417_L;CB3417_R,L;R,AL_L;AL_R,CB3417,CB3417,CB3417,,,AL local neuron;ALLN;ALv2;CB3417;glutamate;right,CB3417,,"AL local neuron,ALLN;ALv2; right; glutamate",intrinsic,central,ALLN,,ALv2__1,left,glutamate,0.3898986812823636,,
720575940618552443,7205759406185524431;7205759406185524432,CB3417_L;CB3417_R,L;R,AL_L;AL_R,CB3417,CB3417,CB3417,,,AL local neuron;ALLN;ALv2;CB3417;glutamate;left,CB3417,,"AL local neuron,ALLN;ALv2; left; glutamate",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.4423601927633836,,
720575940628330885,7205759406283308851,CB3417_L,L,AL_L,CB3417,CB3417,CB3417,,,AL local neuron;ALLN;CB3417,CB3417,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALv2__1,left,glutamate,0.445727769096576,,
720575940631858373,7205759406318583731;7205759406318583732,CB3417_L;CB3417_R,L;R,AL_L;AL_R,CB3417,CB3417,CB3417,,,AL local neuron;ALLN;ALv2;CB3417;glutamate;left,CB3417,,"AL local neuron,ALLN;ALv2; left; glutamate",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.4108236029768812,,
720575940639878589,7205759406398785891;7205759406398785892,CB3417_L;CB3417_R,L;R,AL_L;AL_R,CB3417,CB3417,CB3417,,,AL local neuron;ALLN;ALv2;CB3417;glutamate;right,CB3417,,"AL local neuron,ALLN;ALv2; right; glutamate",intrinsic,central,ALLN,,ALv2__1,left,glutamate,0.3832195410167667,,
720575940644743790,7205759406447437901,CB3417_L,L,AL_L,CB3417,CB3417,CB3417,,,AL local neuron;ALLN;ALv2;CB3417;glutamate;left,CB3417,,"AL local neuron,ALLN;ALv2; left; glutamate",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.5245717323755822,,
720575940645372964,7205759406453729641;7205759406453729642,CB3417_L;CB3417_R,L;R,AL_L;AL_R,CB3417,CB3417,CB3417,,,AL local neuron;ALLN;ALv2;CB3417;left,CB3417,,"AL local neuron,ALLN;ALv2; left",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.3967006810661483,,
720575940619937445,7205759406199374452,CB3575_R,R,AL_R,CB3575,CB3575,CB3575,,,AL local neuron;ALLN;ALv2;CB3575;left,CB3575,,"AL local neuron,ALLN;ALv2; left",intrinsic,central,ALLN,,ALv2__1,right,glutamate,0.4379157175119973,,
720575940629508652,7205759406295086521;7205759406295086522,CB3575_L;CB3575_R,L;R,AL_L;AL_R,CB3575,CB3575,CB3575,,,AL local neuron;ALLN;ALv2;CB3575;right,CB3575,,"AL local neuron,ALLN;ALv2; right",intrinsic,central,ALLN,,ALv2__1,left,acetylcholine,0.3581267778801763,,
720575940606705073,7205759406067050731;7205759406067050732,CB3633_L;CB3633_R,L;R,AL_L;AL_R,CB3633,CB3633,CB3633,,,AL local neuron;ALLN;ALv2;CB3633;acetylcholine;right,CB3633,,"AL local neuron,ALLN;ALv2; right; acetylcholine",intrinsic,central,ALLN,,ALv2__1,left,acetylcholine,0.3546095756892704,,
720575940627031226,7205759406270312261,CB3633_L,L,AL_L,CB3633,CB3633,CB3633,,,AL local neuron;ALLN;ALv2;CB3633;right,CB3633,,"AL local neuron,ALLN;ALv2; right",intrinsic,central,ALLN,,ALv2__1,left,glutamate,0.3967287887010884,,
720575940631164476,7205759406311644761;7205759406311644762,CB3633_L;CB3633_R,L;R,AL_L;AL_R,CB3633,CB3633,CB3633,,,AL local neuron;ALLN;ALv2;CB3633;acetylcholine;left,CB3633,,"AL local neuron,ALLN;ALv2; left; acetylcholine",intrinsic,central,ALLN,,ALv2__1,right,acetylcholine,0.3336099970709434,,
720575940622812799,7205759406228127991,CB3679_L,L,AL_L,CB3679,CB3679,CB3679,,,AL local neuron;ALLN;ALl1_dorsal;CB3679;right,CB3679,,"AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,acetylcholine,0.5355425488209029,,
720575940649154681,7205759406491546812,CB3679_R,R,AL_R,CB3679,CB3679,CB3679,,,AL local neuron;ALLN;CB3679,CB3679,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,acetylcholine,0.5267344938135674,,
720575940613489617,7205759406134896171;7205759406134896172,LN60a_L;LN60a_R,L;R,AL_L;AL_R,LN60a,LN60a,LN60a,,,AL local neuron;ALLN;LN60a,LN60a,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.689573113662625,,
720575940640314190,7205759406403141901;7205759406403141902,LN60a_L;LN60a_R,L;R,AL_L;AL_R,LN60a,LN60a,LN60a,,,AL local neuron;ALLN;LN60a,LN60a,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.6624939124076772,,
720575940628914692,7205759406289146921;7205759406289146922,LN60b_L;LN60b_R,L;R,AL_L;AL_R,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.7267106471966838,,
720575940632007983,7205759406320079831;7205759406320079832,LN60b_L;LN60b_R,L;R,AL_L;AL_R,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.6556733948008031,,
720575940623636701,7205759406236367011;7205759406236367012,il3LN6_L;il3LN6_R,L;R,AL_L;AL_R,il3LN6,il3LN6,il3LN6,il3LN6,il3LN6,AL local neuron;ALLN;Keystone;il3LN6,,il3LN6," il3LN6, Keystone;AL local neuron,ALLN",intrinsic,central,ALLN,,,right,acetylcholine,0.3177111396127737,gaba,"Tanaka et al., 2012"
720575940632403986,7205759406324039861;7205759406324039862,il3LN6_L;il3LN6_R,L;R,AL_L;AL_R,il3LN6,il3LN6,il3LN6,il3LN6,il3LN6,AL local neuron;ALLN;Keystone;il3LN6;il3LN6 Taisz ... Galili 2022 doi:10.1101/2022.05.13.491877,,il3LN6," il3LN6, Keystone;AL local neuron,ALLN;il3LN6 Taisz ... Galili 2022 doi:10.1101/2022.05.13.491877",intrinsic,central,ALLN,,,left,gaba,0.339837240484168,gaba,"Tanaka et al., 2012"
720575940617249949,7205759406172499491,l2LN19_L,L,AL_L,l2LN19,l2LN19,l2LN19,l2LN19,l2LN19,AL local neuron;ALLN;ALl1_ventral;l2LN19;right,,l2LN19,"AL local neuron,ALLN;ALl1_ventral; right",intrinsic,central,ALLN,,,left,gaba,0.5911075775991014,,
720575940634657431,7205759406346574311,l2LN19_L,L,AL_L,l2LN19,l2LN19,l2LN19,l2LN19,l2LN19,AL local neuron;ALLN;ALl1_ventral;l2LN19;right,,l2LN19,"AL local neuron,ALLN;ALl1_ventral; right",intrinsic,central,ALLN,,,left,gaba,0.6200330027313646,,
720575940635092122,7205759406350921222,l2LN19_R,R,AL_R,l2LN19,l2LN19,l2LN19,l2LN19,l2LN19,AL local neuron;ALLN;l2LN19,,l2LN19,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,gaba,0.5988377366504405,,
720575940638006086,7205759406380060862,l2LN19_R,R,AL_R,l2LN19,l2LN19,l2LN19,l2LN19,l2LN19,AL local neuron;ALLN;l2LN19,,l2LN19,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,gaba,0.5993937083994049,,
720575940610836885,,,,,l2LN20,l2LN20,l2LN20,l2LN20,l2LN20,AL local neuron;ALLN;l2LN20,,l2LN20,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,gaba,0.8015381464950819,,
720575940616579257,,,,,l2LN20,l2LN20,l2LN20,l2LN20,l2LN20,AL local neuron;ALLN;l2LN20,,l2LN20,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,gaba,0.7749857054252746,,
720575940621164927,,,,,l2LN20,l2LN20,l2LN20,l2LN20,l2LN20,AL local neuron;ALLN;l2LN20,,l2LN20,"AL local neuron,ALLN",intrinsic,central,ALLN,,,left,gaba,0.7793593486167655,,
720575940621814054,,,,,l2LN20,l2LN20,l2LN20,l2LN20,l2LN20,AL local neuron;ALLN;l2LN20,,l2LN20,"AL local neuron,ALLN",intrinsic,central,ALLN,,,left,gaba,0.7677040362556997,,
720575940622726663,,,,,l2LN21,l2LN21,l2LN21,l2LN21,l2LN21,AL local neuron;ALLN;l2LN21,,l2LN21,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,gaba,0.8203393074873844,,
720575940631275181,,,,,l2LN21,l2LN21,l2LN21,l2LN21,l2LN21,AL local neuron;ALLN;l2LN21,,l2LN21,"AL local neuron,ALLN",intrinsic,central,ALLN,,,left,gaba,0.7892592235877276,,
720575940609959726,,,,,l2LN22,l2LN22,l2LN22,l2LN22,l2LN22,AL local neuron;ALLN;l2LN22,,l2LN22,"AL local neuron,ALLN",intrinsic,central,ALLN,,,left,gaba,0.4607684017183999,,
720575940611906713,,,,,l2LN22,l2LN22,l2LN22,l2LN22,l2LN22,AL local neuron;ALLN;l2LN22,,l2LN22,"AL local neuron,ALLN",intrinsic,central,ALLN,,,left,gaba,0.432666707169605,,
720575940613791399,,,,,l2LN22,l2LN22,l2LN22,l2LN22,l2LN22,AL local neuron;ALLN;l2LN22,,l2LN22,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,gaba,0.3700695347481922,,
720575940614054802,7205759406140548022,l2LN22_R,R,AL_R,l2LN22,l2LN22,l2LN22,l2LN22,l2LN22,AL local neuron;ALLN;l2LN22,,l2LN22,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,gaba,0.355195666135193,,
720575940615669972,7205759406156699721,l2LN23_L,L,AL_L,l2LN23,l2LN23,l2LN23,l2LN23,l2LN23,AL local neuron;ALLN;ALl1_ventral;l2LN23;right,,l2LN23,"AL local neuron,ALLN;ALl1_ventral; right",intrinsic,central,ALLN,,,left,gaba,0.4853268438935367,,
720575940627014949,7205759406270149491,l2LN23_L,L,AL_L,l2LN23,l2LN23,l2LN23,l2LN23,l2LN23,AL local neuron;ALLN;l2LN23,,l2LN23,"AL local neuron,ALLN",intrinsic,central,ALLN,,,left,gaba,0.4370794702898478,,
720575940627214235,7205759406272142352,l2LN23_R,R,AL_R,l2LN23,l2LN23,l2LN23,l2LN23,l2LN23,AL local neuron;ALLN;l2LN23,,l2LN23,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,acetylcholine,0.5030280614376971,,
720575940630592031,7205759406305920312,l2LN23_R,R,AL_R,l2LN23,l2LN23,l2LN23,l2LN23,l2LN23,AL local neuron;ALLN;l2LN23,,l2LN23,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,acetylcholine,0.4762996535888372,,
720575940606385440,7205759406063854402,lLN10_R,R,AL_R,lLN10,lLN10,lLN10,lLN10,lLN10,AL local neuron;ALLN;lLN10,,lLN10,"AL local neuron,ALLN",intrinsic,central,ALLN,,,right,gaba,0.4932375697971186,,
720575940610157688,7205759406101576881,lLN10_L,L,AL_L,lLN10,lLN10,lLN10,lLN10,lLN10,AL local neuron;ALLN;lLN10,,lLN10,"AL local neuron,ALLN",intrinsic,central,ALLN,,,left,gaba,0.5567391221127271,,
720575940604568521,7205759406045685212,lLN13_R,R,AL_R,lLN13,lLN13,lLN13,lLN13,lLN13,AL local neuron;ALLN;lLN13,,lLN13,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.5390336474688124,,
720575940616642790,7205759406166427901,lLN13_L,L,AL_L,lLN13,lLN13,lLN13,lLN13,lLN13,AL local neuron;ALLN;lLN13,,lLN13,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.5985307141341524,,
720575940630080763,7205759406300807631,lLN13_L,L,AL_L,lLN13,lLN13,lLN13,lLN13,lLN13,AL local neuron;ALLN;lLN13,,lLN13,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,left,gaba,0.5841650638940303,,
720575940638731427,7205759406387314272,lLN13_R,R,AL_R,lLN13,lLN13,lLN13,lLN13,lLN13,AL local neuron;ALLN;lLN13,,lLN13,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.497487481038343,,
720575940641621645,7205759406416216452,lLN13_R,R,AL_R,lLN13,lLN13,lLN13,lLN13,lLN13,AL local neuron;ALLN;lLN13,,lLN13,"AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,gaba,0.5160882279862982,,
720575940621542747,7205759406215427472,lLN1_a_R,R,AL_R,lLN1_a,lLN1_a,lLN1,lLN1_a,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_a;left,,lLN1_a,"AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,,right,serotonin,0.4293655566150678,,
720575940631423116,7205759406314231161,lLN1_a_L,L,AL_L,lLN1_a,lLN1_a,lLN1,lLN1_a,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_a;right,,lLN1_a,"AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,,left,serotonin,0.4081273779123834,,
720575940631586858,7205759406315868581,lLN1_a_L,L,AL_L,lLN1_a,lLN1_a,lLN1,lLN1_a,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_a;right,,lLN1_a,"AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,,left,serotonin,0.323581225011545,,
720575940606056905,7205759406060569051,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,dopamine,0.3079834313980709,,
720575940610161091,7205759406101610912,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,dopamine,0.3080535248531911,,
720575940612347571,7205759406123475712,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,serotonin,0.3382934412973226,,
720575940615708482,7205759406157084822,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,acetylcholine,0.2886746085086998,,
720575940616908177,7205759406169081772,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;lLN1_b;lLN1_bc;lLN1_c,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN",intrinsic,central,ALLN,,ALl1_dorsal__0,right,acetylcholine,0.3083974006244469,,
720575940617537570,7205759406175375701,lLN1_bc_L,L,AL_L,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; right",intrinsic,central,ALLN,,ALl1_dorsal__0,left,dopamine,0.2753310726177759,,
720575940618112310,7205759406181123102,lLN1_bc_R,R,AL_R,lLN1_bc,lLN1_b,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c","AL local neuron,ALLN;ALl1_dorsal; left",intrinsic,central,ALLN,,ALl1_dorsal__0,right,dopamine,0.29870579134348,,
