body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank,passes_body_orn_input_filter,analysis_body_id,source_root_id,analysis_hemisphere,primary_flywire_name,comparison_name,recommended_match_group,comparison_LN_class,hemibrain_type_names,hemibrain_family_names,all_names,cell_type,hemibrain_type,top_nt,top_nt_conf,known_nt,known_nt_source
7205759406289144361,lLN2X12_L,lLN2X12,lLN2X12,other lLN,1151.0,209.0,942.0,0.6368375325803649,0.5911891993027791,1094.0,8003.0,0.13669873797326,13.669873797326002,1.4869423966012745,0.3037749732739111,0.6079401295714232,45,45,43,1.0,4.456913612310766,49,True,7205759406289144361,720575940628914436,L,lLN2X12,lLN2X12,lLN2X12,lLN2X12,,,AL local neuron;ALLN;ALl1_dorsal;lLN2X12;right,lLN2X12,,acetylcholine,0.2755070330581051,,
7205759406113795691,lLN2T_b_L,lLN2T_b,lLN2T,lLN2T,7716.0,1663.0,6053.0,0.568947641264904,0.5495842830692206,2397.0,17687.0,0.1355232656753547,13.552326567535475,1.8997003448860743,0.3080074219894426,0.5829314352096485,45,44,42,1.0,4.42777262483527,50,True,7205759406113795691,720575940611379569,L,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3445015300317486,acetylcholine,"Shang et al., 2007"
7205759406332947962,lLN2T_b_R,lLN2T_b,lLN2T,lLN2T,6425.0,1368.0,5057.0,0.5741634241245136,0.5368441824209903,2220.0,16790.0,0.1322215604526503,13.222156045265038,1.7272185824895772,0.2698399192911232,0.5484959732339492,46,49,45,1.0,4.4243384602874,51,True,7205759406332947962,720575940633294796,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.324722939228212,acetylcholine,"Shang et al., 2007"
7205759406319071592,lLN2T_d_R,lLN2T_d,lLN2T,lLN2T,1610.0,316.0,1294.0,0.6074534161490683,0.6249417695792219,1326.0,11086.0,0.1196103193216669,11.961031932166694,2.7963196824824106,0.3322508870046305,0.5652366432106636,32,36,31,1.0,4.368000721476335,52,True,7205759406319071592,720575940631907159,R,lLN2T_d,lLN2T_d,lLN2T,lLN2T,lLN2T_d,lLN2T,AL local neuron;ALLN;ALl1_dorsal;lLN2T_d;left,,lLN2T_d,gaba,0.5752272655310858,,
7205759406190780912,lLN2X10_R,lLN2X10,lLN2X10,other lLN,557.0,102.0,455.0,0.6337522441651705,0.6765497590685561,965.0,6482.0,0.1488738043813637,14.887380438136375,2.283245911755631,0.3167527752794974,0.7021894235374365,42,47,40,1.0,4.355883004447071,53,True,7205759406190780912,720575940619078091,R,lLN2X10,lLN2X10,lLN2X10,lLN2X10,,,AL local neuron;ALLN;ALl1_dorsal;lLN2X10;left,lLN2X10,,acetylcholine,0.4749684096136305,,
7205759406183856201,lLN2T_d_L,lLN2T_d,lLN2T,lLN2T,2215.0,464.0,1751.0,0.5810383747178329,0.4430141446210022,1630.0,12526.0,0.1301293309915376,13.01293309915376,2.69838735430305,0.4197720354565729,0.6007554196518025,31,31,28,1.0,4.29791099393826,54,True,7205759406183856201,720575940618385620,L,lLN2T_d,lLN2T_d,lLN2T,lLN2T,lLN2T_d,lLN2T,AL local neuron;ALLN;ALl1_dorsal;lLN2T_d;right,,lLN2T_d,gaba,0.6321967422816525,,
7205759406376237802,lLN2X03_R,lLN2X03,lLN2T,lLN2T,818.0,189.0,629.0,0.5378973105134475,0.4947630971047094,2576.0,14631.0,0.1760645205385824,17.606452053858245,3.2943749572824825,0.3593153480379234,0.5104218699110811,46,49,45,1.0,4.224850528957263,55,True,7205759406376237802,720575940637623780,R,lLN2X03,lLN2T_a,lLN2T,lLN2T,lLN2T_a,lLN2T,AL local neuron;ALLN;lLN2T_a;lLN2X03,lLN2X03,lLN2T_a,serotonin,0.3464663054073938,acetylcholine,"Shang et al., 2007"
7205759406315868581,lLN1_a_L,lLN1_a,lLN1,lLN1,119.0,30.0,89.0,0.4957983193277311,0.0067654615253243,2909.0,11733.0,0.2479331799198841,24.79331799198841,5.710389499701696,0.5389851737388784,0.2511788555049111,22,46,21,1.0,3.9544419600820735,56,True,7205759406315868581,720575940631586858,L,lLN1_a,lLN1_a,lLN1,lLN1,lLN1_a,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_a;right,,lLN1_a,serotonin,0.323581225011545,,
7205759406328356882,lLN2T_d_R,lLN2T_d,lLN2T,lLN2T,1581.0,367.0,1214.0,0.5357368753953194,0.3813359400707559,1431.0,10627.0,0.1346570057400959,13.4657005740096,3.2370377340735863,0.3452743736925538,0.4749101721929089,34,39,33,1.0,3.893107377197939,57,True,7205759406328356882,720575940632835688,R,lLN2T_d,lLN2T_d,lLN2T,lLN2T,lLN2T_d,lLN2T,AL local neuron;ALLN;ALl1_dorsal;lLN2T_d;left,,lLN2T_d,gaba,0.5937632841164727,,
7205759406408304531,lLN2X03_L,lLN2X03,lLN2T,lLN2T,535.0,141.0,394.0,0.4728971962616822,0.4831210791614762,2853.0,14830.0,0.1923803101820634,19.23803101820634,3.681726230613621,0.4007923128792987,0.5214275763960884,45,48,44,1.0,3.762595569912721,58,True,7205759406408304531,720575940640830453,L,lLN2X03,lLN2T_a,lLN2T,lLN2T,lLN2T_a,lLN2T,AL local neuron;ALLN;lLN2T_a;lLN2X03,lLN2X03,lLN2T_a,serotonin,0.3591008205446735,acetylcholine,"Shang et al., 2007"
7205759406220544971,lLN2P_a_L,lLN2P_a,lLN2P,lLN2P,755.0,171.0,584.0,0.5470198675496689,0.4661096613863123,962.0,6266.0,0.1535269709543568,15.352697095435683,11.26715608043409,0.667508569366769,0.6009760154419165,23,23,18,1.0,3.758055707380962,59,True,7205759406220544971,720575940622054497,L,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,glutamate,0.386849423438393,,
7205759406337724522,lLN2X06_R,lLN2X06,lLN2X06,other lLN,366.0,68.0,298.0,0.6284153005464481,0.8520170285227757,358.0,5179.0,0.0691253137671365,6.912531376713652,1.583317242710948,0.4066194927478617,0.7383085279163354,12,17,12,1.0,3.6971698069735086,60,True,7205759406337724522,720575940633772452,R,lLN2X06,lLN2X06,lLN2X06,lLN2X06,,,AL local neuron;ALLN;ALl1_dorsal;lLN2X06;left,lLN2X06,,acetylcholine,0.4827168509320574,,
7205759406185614031,lLN1_bc_L,lLN1_bc,lLN1,lLN1,45.0,11.0,34.0,0.5111111111111111,0.4216666666666667,1799.0,9581.0,0.1877674564241728,18.77674564241728,1.962216887590022,0.3831988906615772,0.4319545823195458,20,49,20,0.9,3.4479492941867576,61,True,7205759406185614031,720575940618561403,L,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c",dopamine,0.2662362032950898,,
7205759406138042592,lLN2T_c_R,lLN2T_c,lLN2T,lLN2T,2218.0,590.0,1628.0,0.4679891794409377,0.499883271344254,1473.0,15579.0,0.0945503562487964,9.455035624879644,1.912831375569677,0.2055442527147749,0.4501940654507124,41,46,41,1.0,3.4143250701144066,62,True,7205759406138042592,720575940613804259,R,lLN2T_c,lLN2T_c,lLN2T,lLN2T,lLN2T_c,lLN2T,AL local neuron;ALLN;ALl1_dorsal;lLN2T_c;left,,lLN2T_c,serotonin,0.3297217055872063,acetylcholine,"Shang et al., 2007"
7205759406314970781,lLN2P_a_L,lLN2P_a,lLN2P,lLN2P,783.0,190.0,593.0,0.5146871008939975,0.3320746225018989,700.0,5981.0,0.1170372847349941,11.703728473499414,8.827955191439559,0.4876553530624756,0.4699150687274966,21,24,19,1.0,3.3724912879628866,63,True,7205759406314970781,720575940631497078,L,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,glutamate,0.2709635348799959,,
7205759406190591022,lLN2X03_R,lLN2X03,lLN2T,lLN2T,673.0,194.0,479.0,0.4234769687964339,0.4029468576981915,2314.0,11171.0,0.2071434965535762,20.714349655357623,3.0794020230955153,0.4227418297011759,0.334436969482029,45,49,44,1.0,3.2807459367879575,64,True,7205759406190591022,720575940619059102,R,lLN2X03,lLN2T_a,lLN2T,lLN2T,lLN2T_a,lLN2T,AL local neuron;ALLN;lLN2T_a;lLN2X03,lLN2X03,lLN2T_a,serotonin,0.3512267626990139,acetylcholine,"Shang et al., 2007"
7205759406215427472,lLN1_a_R,lLN1_a,lLN1,lLN1,151.0,43.0,108.0,0.4304635761589404,0.4302875695732839,2020.0,10679.0,0.1891562880419514,18.915628804195148,4.48543871148984,0.4112093218303294,0.5363752152363024,28,46,27,1.0,3.2764079578227507,65,True,7205759406215427472,720575940621542747,R,lLN1_a,lLN1_a,lLN1,lLN1,lLN1_a,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_a;left,,lLN1_a,serotonin,0.4293655566150678,,
7205759406447041601,lLN2X03_L,lLN2X03,lLN2T,lLN2T,610.0,180.0,430.0,0.4098360655737705,0.372562088002094,2736.0,13115.0,0.2086160884483415,20.861608844834155,2.7983225314525355,0.4257471192823298,0.3771658566257657,46,49,45,1.0,3.243695782393721,66,True,7205759406447041601,720575940644704160,L,lLN2X03,lLN2T_a,lLN2T,lLN2T,lLN2T_a,lLN2T,AL local neuron;ALLN;lLN2T_a;lLN2X03,lLN2X03,lLN2T_a,serotonin,0.2970879607042385,acetylcholine,"Shang et al., 2007"
7205759406149560722,v2LN30_R,v2LN30,v2LN30,v2LN3,2196.0,718.0,1478.0,0.3460837887067395,0.1846083905815533,10264.0,33017.0,0.3108701577974982,31.087015779749827,4.270527304116061,0.6476461620781214,0.2915406725160972,41,48,41,1.0,3.19660129798921,67,True,7205759406149560722,720575940614956072,R,v2LN30,v2LN30,v2LN30,v2LN30,v2LN30,v2LN30,AL local neuron;ALLN;ALv2;acetylcholine;left;v2LN30,,v2LN30,serotonin,0.2858302336584355,,
7205759406187576661,lLN2T_c_L,lLN2T_c,lLN2T,lLN2T,2586.0,736.0,1850.0,0.4307811291569992,0.4600538922913378,1566.0,15596.0,0.1004103616311875,10.041036163118749,3.2059502436522185,0.2182833948504075,0.3827444290604667,42,46,41,1.0,3.1692215475578527,68,True,7205759406187576661,720575940618757666,L,lLN2T_c,lLN2T_c,lLN2T,lLN2T,lLN2T_c,lLN2T,AL local neuron;ALLN;ALl1_dorsal;lLN2T_c;right;serotonin,,lLN2T_c,serotonin,0.3723192886146432,acetylcholine,"Shang et al., 2007"
7205759406252514011,lLN2T_d_L,lLN2T_d,lLN2T,lLN2T,1965.0,552.0,1413.0,0.4381679389312977,0.4888461190938271,1357.0,10864.0,0.1249079528718703,12.49079528718704,2.107879234167894,0.312269882179676,0.4903529551355374,35,40,34,1.0,3.16084199149626,69,True,7205759406252514011,720575940625251401,L,lLN2T_d,lLN2T_d,lLN2T,lLN2T,lLN2T_d,lLN2T,AL local neuron;ALLN;ALl1_dorsal;lLN2T_d;right,,lLN2T_d,gaba,0.6004465122426549,,
7205759406067222492,lLN2X03_R,lLN2X03,lLN2T,lLN2T,492.0,146.0,346.0,0.4065040650406504,0.4552519300789703,2325.0,12241.0,0.1899354627889878,18.993546278898783,3.21869128339188,0.3956988808103913,0.3392142500732382,45,48,45,1.0,3.151181029706752,70,True,7205759406067222492,720575940606722249,R,lLN2X03,lLN2T_a,lLN2T,lLN2T,lLN2T_a,lLN2T,AL local neuron;ALLN;lLN2T_a;lLN2X03,lLN2X03,lLN2T_a,serotonin,0.3180605876955724,acetylcholine,"Shang et al., 2007"
7205759406263782422,lLN2P_a_R,lLN2P_a,lLN2P,lLN2P,690.0,186.0,504.0,0.4608695652173913,0.3748279712233641,829.0,7156.0,0.1158468418110676,11.584684181106764,8.887646730016769,0.4633873672442706,0.6201079856414801,26,25,19,1.0,3.0977005403643836,71,True,7205759406263782422,720575940626378242,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;left,,lLN2P_a,glutamate,0.3783349718627616,,
7205759406229200741,lLN1_bc_L,lLN1_bc,lLN1,lLN1,143.0,43.0,100.0,0.3986013986013986,0.2091503267973856,2066.0,10498.0,0.1967993903600685,19.679939036006857,1.8860735378167268,0.4187221071490821,-0.0567153792623521,17,47,16,1.0,3.042864705607418,72,True,7205759406229200741,720575940622920074,L,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c",dopamine,0.298814884504176,,
7205759406340348391,lLN1_bc_L,lLN1_bc,lLN1,lLN1,42.0,11.0,31.0,0.4761904761904761,0.2394557823129251,1698.0,9602.0,0.1768381587169339,17.683815871693398,1.9266819412622371,0.3608942014631305,0.2958745311967268,21,49,21,0.84,2.9751180486687727,73,True,7205759406340348391,720575940634034839,L,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c",acetylcholine,0.2545248144668138,,
7205759406266242751,lLN2P_c_L,lLN2P_c,lLN2P,lLN2P,525.0,163.0,362.0,0.379047619047619,0.1506809090576287,2534.0,9494.0,0.2669054139456499,26.690541394564992,3.3494838845586683,0.7213659836368916,0.2772164760070415,26,37,26,1.0,2.97095587483625,74,True,7205759406266242751,720575940626624275,L,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;right,,lLN2P_c,gaba,0.5644188648076028,,
7205759406443627881,lLN2P_a_L,lLN2P_a,lLN2P,lLN2P,1166.0,325.0,841.0,0.4425385934819897,0.3228292016763565,734.0,7157.0,0.1025569372642168,10.255693726421685,7.237669414559172,0.4458997272357254,0.3126641101733571,24,23,17,1.0,2.920697407884926,75,True,7205759406443627881,720575940644362788,L,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;right,,lLN2P_a,glutamate,0.3251593731233148,,
7205759406135905011,lLN2T_c_L,lLN2T_c,lLN2T,lLN2T,2069.0,631.0,1438.0,0.3900434992750121,0.4050381227650702,1748.0,15748.0,0.1109982219964439,11.099822199644398,2.654305308610617,0.2413004826009652,0.3203191358630247,46,46,44,1.0,2.9123765956210788,76,True,7205759406135905011,720575940613590501,L,lLN2T_c,lLN2T_c,lLN2T,lLN2T,lLN2T_c,lLN2T,AL local neuron;ALLN;ALl1_dorsal;lLN2T_c;right,,lLN2T_c,serotonin,0.345546512956191,acetylcholine,"Shang et al., 2007"
7205759406153033911,lLN2X09_L,lLN2X09,lLN2X09,other lLN,262.0,74.0,188.0,0.4351145038167939,0.3325004958277017,805.0,4183.0,0.1924456131962706,19.244561319627064,2.725316758307435,0.4934502902468478,0.329651341456897,32,39,30,1.0,2.9118226971212047,77,True,7205759406153033911,720575940615303391,L,lLN2X09,lLN2X09,lLN2X09,lLN2X09,,,AL local neuron;ALLN;ALl1_dorsal;acetylcholine;lLN2X09;right,lLN2X09,,acetylcholine,0.4906299668297531,,
7205759406465764362,lLN2T_c_R,lLN2T_c,lLN2T,lLN2T,2145.0,659.0,1486.0,0.3855477855477855,0.3973847555159308,1384.0,13827.0,0.1000940189484342,10.009401894843425,1.988862370723946,0.2129659977626259,0.3370026502915894,44,47,43,1.0,2.788842718508126,78,True,7205759406465764362,720575940646576436,R,lLN2T_c,lLN2T_c,lLN2T,lLN2T,lLN2T_c,lLN2T,AL local neuron;ALLN;ALl1_dorsal;lLN2T_c;left,,lLN2T_c,serotonin,0.3700125766483451,acetylcholine,"Shang et al., 2007"
7205759406067452661,CB1473_L,CB1473,CB1473,other,49.0,13.0,36.0,0.4693877551020408,0.1523809523809523,424.0,1448.0,0.292817679558011,29.2817679558011,5.939226519337017,1.1262218444538887,0.2396296296296296,14,26,12,0.98,2.783961017705232,79,True,7205759406067452661,720575940606745266,L,CB1473,CB1473,CB1473,CB1473,,,AL local neuron;ALLN;CB1473,CB1473,,gaba,0.4412975512084807,,
7205759406124755981,lLN2P_a_L,lLN2P_a,lLN2P,lLN2P,668.0,197.0,471.0,0.4101796407185629,0.2559795924727585,860.0,6245.0,0.1377101681345076,13.77101681345076,10.248198558847076,0.5987398614543809,0.4574954396129768,21,23,17,1.0,2.772032775768261,80,True,7205759406124755981,720575940612475598,L,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;glutamate;lLN2P_a;right,,lLN2P_a,glutamate,0.3318781443620341,,
7205759406314231161,lLN1_a_L,lLN1_a,lLN1,lLN1,66.0,21.0,45.0,0.3636363636363636,0.4571909571909571,1968.0,10490.0,0.1876072449952335,18.760724499523356,3.431839847473785,0.3828719285617011,0.5825076158409492,21,49,21,1.0,2.7582840285960457,81,True,7205759406314231161,720575940631423116,L,lLN1_a,lLN1_a,lLN1,lLN1,lLN1_a,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_a;right,,lLN1_a,serotonin,0.4081273779123834,,
7205759406276057791,lLN2P_b_L,lLN2P_b,lLN2P,lLN2P,716.0,215.0,501.0,0.3994413407821229,0.3929071906878169,917.0,6906.0,0.1327830871705763,13.27830871705763,4.778453518679409,0.4426102905685877,0.2968805425089281,24,30,19,1.0,2.725067672789749,82,True,7205759406276057791,720575940627605779,L,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;right,,lLN2P_b,gaba,0.3555067880463125,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
7205759406325053592,lLN2P_a_R,lLN2P_a,lLN2P,lLN2P,1261.0,391.0,870.0,0.3798572561459159,0.2811630911799531,1262.0,8085.0,0.1560915275200989,15.609152752009898,10.735930735930737,0.6003520289234575,0.3779448411645812,27,26,22,1.0,2.712653777641463,83,True,7205759406325053592,720575940632505359,R,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;lLN2P_a,,lLN2P_a,glutamate,0.3060562227069875,,
7205759406179387521,CB1473_L,CB1473,CB1473,other,50.0,14.0,36.0,0.44,0.2904545454545454,472.0,1679.0,0.281119714115545,28.1119714115545,6.134603930911257,1.2778168823433864,0.1898954703832752,10,22,9,1.0,2.7100019709364505,84,True,7205759406179387521,720575940617938752,L,CB1473,CB1473,CB1473,CB1473,,,AL local neuron;ALLN;CB1473,CB1473,,gaba,0.4070506520199837,,
7205759406181123102,lLN1_bc_R,lLN1_bc,lLN1,lLN1,59.0,19.0,40.0,0.3559322033898305,0.2948717948717949,1874.0,10427.0,0.1797257120936031,17.97257120936031,2.1770403759470605,0.3667871675379657,0.0996235157833767,26,49,26,1.0,2.6824346221439783,85,True,7205759406181123102,720575940618112310,R,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c",dopamine,0.29870579134348,,
7205759406297927322,lLN1_bc_R,lLN1_bc,lLN1,lLN1,106.0,34.0,72.0,0.3584905660377358,-0.0268416768416768,1741.0,9920.0,0.1755040322580645,17.550403225806452,2.0967741935483875,0.3581714944042133,-0.1094792760123421,24,49,24,1.0,2.6753395092610663,86,True,7205759406297927322,720575940629792732,R,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c",dopamine,0.2743360633202058,,
7205759406172051791,lLN2P_c_L,lLN2P_c,lLN2P,lLN2P,554.0,185.0,369.0,0.3321299638989169,0.2336433595471058,2994.0,10563.0,0.283442203919341,28.344220391934105,3.9856101486320177,0.659167916091491,0.3119599127811314,33,43,31,1.0,2.6586005594605004,87,True,7205759406172051791,720575940617205179,L,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;patchy LN;right,,lLN2P_c,gaba,0.5874543160898501,,
7205759406283436341,lLN2P_c_L,lLN2P_c,lLN2P,lLN2P,493.0,163.0,330.0,0.3387423935091277,0.1534898548697545,2398.0,9163.0,0.2617046818727491,26.17046818727491,3.339517625231911,0.7697196525669091,0.1886313944199015,29,34,26,1.0,2.6363667604345413,88,True,7205759406283436341,720575940628343634,L,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;right,,lLN2P_c,gaba,0.5241673868672188,,
7205759406058835692,lLN2P_b_R,lLN2P_b,lLN2P,lLN2P,938.0,297.0,641.0,0.3667377398720682,0.1767009172730129,1093.0,6998.0,0.1561874821377536,15.618748213775364,5.6016004572735065,0.4593749474639813,0.2430891303392647,32,34,29,1.0,2.5662825353366556,89,True,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
7205759406362415501,lLN2P_a_L,lLN2P_a,lLN2P,lLN2P,875.0,270.0,605.0,0.3828571428571428,0.2681433797314928,804.0,6215.0,0.1293644408688656,12.936444086886564,9.541432019308123,0.7186913381603647,0.433159592737207,21,18,14,1.0,2.56163675764025,90,True,7205759406362415501,720575940636241550,L,lLN2P_a,lLN2P_a,lLN2P,lLN2P,lLN2P_a,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_a;right,,lLN2P_a,glutamate,0.3498028129284032,,
7205759406236508232,lLN2P_b_R,lLN2P_b,lLN2P,lLN2P,1060.0,342.0,718.0,0.3547169811320754,0.215344669896098,1301.0,8442.0,0.154110400379057,15.411040037905709,6.3373608149727545,0.46700121326987,0.2003843403034583,30,33,27,1.0,2.5439084578876994,91,True,7205759406236508232,720575940623650823,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3075270757937074,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
7205759406170212341,CB3417_L,CB3417,CB3417,other,62.0,17.0,45.0,0.4516129032258064,0.4879120879120879,274.0,2971.0,0.0922248401211713,9.222484012117132,3.130259171995961,0.2882026253786603,0.5887884267631104,13,32,10,1.0,2.536606302172,92,True,7205759406170212341,720575940617021234,L,CB3417,CB3417,CB3417,CB3417,,,AL local neuron;ALLN;ALv2;CB3417;glutamate;right,CB3417,,glutamate,0.3898986812823636,,
7205759406349493112,lLN2P_c_R,lLN2P_c,lLN2P,lLN2P,423.0,143.0,280.0,0.3238770685579196,0.1765204299364255,2324.0,7777.0,0.2988298829882988,29.882988298829883,3.844670181303845,0.7288533731421922,0.1808565638573944,29,41,29,1.0,2.5105251029998574,93,True,7205759406349493112,720575940634949311,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5451626051991432,,
7205759406104265782,CB1473_R,CB1473,CB1473,other,72.0,21.0,51.0,0.4166666666666667,0.2270816902395849,399.0,1501.0,0.2658227848101265,26.582278481012654,6.795469686875416,1.1075949367088609,0.2879047250906547,11,24,9,1.0,2.4964435612949925,94,True,7205759406104265782,720575940610426578,R,CB1473,CB1473,CB1473,CB1473,,,AL local neuron;ALLN;CB1473,CB1473,,acetylcholine,0.4121380374666256,,
7205759406416065411,lLN1_bc_L,lLN1_bc,lLN1,lLN1,51.0,17.0,34.0,0.3333333333333333,0.1174242424242424,1693.0,9055.0,0.1869685256764219,18.69685256764219,1.5240198785201546,0.3978053737796209,0.1576779026217228,22,47,22,1.0,2.4782826250706664,95,True,7205759406416065411,720575940641606541,L,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;right,lLN1_bc,"lLN1_b,lLN1_c",dopamine,0.2663466940990676,,
7205759406352493322,lLN2P_c_R,lLN2P_c,lLN2P,lLN2P,413.0,140.0,273.0,0.3220338983050847,0.2788861994067448,2103.0,8151.0,0.2580051527419948,25.800515274199487,3.508771929824561,0.6615516736974227,0.3115193245403183,28,39,28,1.0,2.464073150903295,96,True,7205759406352493322,720575940635249332,R,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_c;left,,lLN2P_c,gaba,0.5208239666578021,,
7205759406405410912,lLN1_bc_R,lLN1_bc,lLN1,lLN1,82.0,28.0,54.0,0.3170731707317073,-0.0243585043988269,2269.0,11929.0,0.1902087350155084,19.020873501550845,2.7747506077625954,0.3881810918683846,0.0979846971610259,16,49,16,1.0,2.450194059419045,97,True,7205759406405410912,720575940640541091,R,lLN1_bc,lLN1_b,lLN1,lLN1,lLN1_b;lLN1_c,lLN1,AL local neuron;ALLN;ALl1_dorsal;lLN1_b;lLN1_bc;lLN1_c;left,lLN1_bc,"lLN1_b,lLN1_c",serotonin,0.371684783242896,,
7205759406124614611,lLN2P_c_L,lLN2P_c,lLN2P,lLN2P,465.0,161.0,304.0,0.3075268817204301,0.2507868523913718,2491.0,10338.0,0.2409556974269684,24.09556974269685,4.904236796285549,0.6884448497913386,0.2551412016632406,26,35,23,1.0,2.4051188082295707,98,True,7205759406124614611,720575940612461461,L,lLN2P_c,lLN2P_c,lLN2P,lLN2P,lLN2P_c,lLN2P,AL local neuron;ALLN;lLN2P_c,,lLN2P_c,gaba,0.5728088244322935,,
7205759406231185191,v2LN47_L,v2LN47,v2LN47,other v2LN,72.0,13.0,59.0,0.6388888888888888,0.6388888888888888,42.0,368.0,0.1141304347826087,11.413043478260873,10.054347826086955,5.7065217391304355,0.6388888888888888,1,2,1,1.0,2.40298896280422,99,True,7205759406231185191,720575940623118519,L,v2LN47,v2LN47,v2LN47,v2LN47,v2LN47,v2LN47,AL local neuron;ALLN;ALv2;right;v2LN47,,v2LN47,glutamate,0.7165759856997339,,
7205759406243567922,CB1824_R,CB1824,CB1824,other,64.0,15.0,49.0,0.53125,0.6536796536796536,90.0,533.0,0.1688555347091932,16.885553470919326,13.50844277673546,2.8142589118198877,0.5454545454545454,4,6,2,1.0,2.3963941128370765,100,True,7205759406243567922,720575940624356792,R,CB1824,CB1824,CB1824,CB1824,,,AL local neuron;ALLN;CB1824,CB1824,,gaba,0.6130524880440452,,
