LN_type,LN_bodyId,ORN_type,LN_hemisphere,right_weight,left_weight,contralateral_input_ratio,input_preference,analysis_body_id,source_root_id,analysis_hemisphere,primary_flywire_name,comparison_name,recommended_match_group,comparison_LN_class,hemibrain_type_names,hemibrain_family_names,all_names,cell_type,hemibrain_type,top_nt,top_nt_conf,known_nt,known_nt_source
CB1013,7205759406060453141,ORN_VC2,L,1,5,0.2,0.6666666666666666,7205759406060453141,720575940606045314,L,CB1013,CB1013,CB1013,CB1013,,,AL local neuron;ALLN;ALv2;CB1013;glutamate;right,CB1013,,glutamate,0.3651793821959072,,
LN60b,7205759406320079831,ORN_DM1,L,1,2,0.5,0.3333333333333333,7205759406320079831,720575940632007983,L,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079831,ORN_DM4,L,3,7,0.4285714285714285,0.4,7205759406320079831,720575940632007983,L,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079831,ORN_DP1m,L,7,34,0.2058823529411764,0.6585365853658537,7205759406320079831,720575940632007983,L,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079831,ORN_VM3,L,1,2,0.5,0.3333333333333333,7205759406320079831,720575940632007983,L,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079831,ORN_VM7d,L,2,13,0.1538461538461538,0.7333333333333333,7205759406320079831,720575940632007983,L,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_DC4,R,19,4,0.2105263157894736,-0.6521739130434783,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_DL1,R,2,1,0.5,-0.3333333333333333,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_DL2v,R,74,24,0.3243243243243243,-0.5102040816326531,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_DM1,R,17,3,0.1764705882352941,-0.7,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_DM2,R,2,1,0.5,-0.3333333333333333,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_DM3,R,31,5,0.1612903225806451,-0.7222222222222222,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_DM4,R,14,2,0.1428571428571428,-0.75,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_DP1l,R,32,10,0.3125,-0.5238095238095238,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_DP1m,R,165,27,0.1636363636363636,-0.71875,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_VA2,R,12,3,0.25,-0.6,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_VA3,R,11,2,0.1818181818181818,-0.6923076923076923,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_VA4,R,7,1,0.1428571428571428,-0.75,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_VC1,R,26,1,0.0384615384615384,-0.925925925925926,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_VC3l,R,8,1,0.125,-0.7777777777777778,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_VC4,R,5,4,0.8,-0.1111111111111111,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_VM2,R,7,4,0.5714285714285714,-0.2727272727272727,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_VM5v,R,29,5,0.1724137931034483,-0.7058823529411765,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_VM7d,R,54,10,0.1851851851851851,-0.6875,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
LN60b,7205759406320079832,ORN_VM7v,R,19,1,0.0526315789473684,-0.9,7205759406320079832,720575940632007983,R,LN60b,LN60b,LN60b,LN60b,,,AL local neuron;ALLN;LN60b,LN60b,,gaba,0.6556733948008031,,
vLN28_vLN29,7205759406260307762,ORN_VC5,R,442,14,0.0316742081447963,-0.9385964912280702,7205759406260307762,720575940626030776,R,"vLN28,vLN29",vLN28,vLN28;vLN29,vLN28;vLN29,vLN28;vLN29,vLN28;vLN29,AL local neuron;ALLN;vLN28;vLN29,,"vLN28,vLN29",glutamate,0.5875315034053549,,
lLN2P_b,7205759406058835692,ORN_DC1,R,36,58,1.6111111111111112,0.2340425531914893,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_DC2,R,10,29,2.9,0.4871794871794871,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_DC4,R,21,89,4.238095238095238,0.6181818181818182,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_DL1,R,25,40,1.6,0.2307692307692307,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_DL2d,R,4,11,2.75,0.4666666666666667,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_DL2v,R,1,3,3.0,0.5,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_DL3,R,1,2,2.0,0.3333333333333333,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_DL4,R,11,31,2.8181818181818183,0.4761904761904761,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_DM1,R,14,38,2.7142857142857144,0.4615384615384615,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_DM2,R,2,22,11.0,0.8333333333333334,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_DM4,R,13,13,1.0,0.0,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_DM6,R,17,29,1.7058823529411764,0.2608695652173913,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VA1d,R,1,5,5.0,0.6666666666666666,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VA2,R,9,28,3.111111111111111,0.5135135135135135,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VA4,R,9,21,2.3333333333333335,0.4,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VA6,R,11,6,0.5454545454545454,-0.2941176470588235,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VA7l,R,3,5,1.6666666666666667,0.25,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VA7m,R,5,10,2.0,0.3333333333333333,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VC3l,R,23,36,1.565217391304348,0.2203389830508474,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VC3m,R,8,26,3.25,0.5294117647058824,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VC4,R,14,27,1.9285714285714288,0.3170731707317073,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VC5,R,10,1,0.1,-0.8181818181818182,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VL2a,R,5,18,3.6,0.5652173913043478,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VM1,R,5,5,1.0,0.0,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VM3,R,8,28,3.5,0.5555555555555556,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VM7d,R,18,56,3.111111111111111,0.5135135135135135,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2P_b,7205759406058835692,ORN_VM7v,R,1,1,1.0,0.0,7205759406058835692,720575940605883569,R,lLN2P_b,lLN2P_b,lLN2P,lLN2P,lLN2P_b,lLN2P,AL local neuron;ALLN;ALl1_dorsal;lLN2P_b;left,,lLN2P_b,gaba,0.3161370422224327,"gaba, myoinhibitory peptide","Sizemore et al., 2023"
lLN2T_b,7205759406304073882,ORN_D,R,22,118,5.363636363636363,0.6857142857142857,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DA1,R,52,313,6.019230769230769,0.7150684931506849,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DA2,R,1,2,2.0,0.3333333333333333,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DC1,R,34,192,5.647058823529412,0.6991150442477876,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DC2,R,29,169,5.827586206896552,0.7070707070707071,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DC3,R,41,106,2.5853658536585367,0.4421768707482993,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DL1,R,44,159,3.613636363636364,0.5665024630541872,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DL2d,R,39,82,2.102564102564102,0.3553719008264462,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DL2v,R,10,67,6.7,0.7402597402597403,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DL3,R,49,70,1.4285714285714286,0.1764705882352941,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DL5,R,77,151,1.9610389610389611,0.3245614035087719,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DM1,R,91,346,3.802197802197802,0.5835240274599542,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DM2,R,26,151,5.8076923076923075,0.7062146892655368,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DM4,R,125,246,1.968,0.3261455525606469,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DM5,R,13,57,4.384615384615385,0.6285714285714286,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DM6,R,59,127,2.152542372881356,0.3655913978494624,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DP1l,R,41,124,3.024390243902439,0.503030303030303,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_DP1m,R,138,482,3.4927536231884058,0.5548387096774193,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VA1d,R,24,201,8.375,0.7866666666666666,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VA1v,R,15,111,7.4,0.7619047619047619,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VA2,R,49,284,5.795918367346939,0.7057057057057057,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VA3,R,31,57,1.8387096774193548,0.2954545454545454,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VA4,R,22,155,7.045454545454546,0.751412429378531,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VA5,R,1,5,5.0,0.6666666666666666,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VA6,R,42,231,5.5,0.6923076923076923,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VA7m,R,4,2,0.5,-0.3333333333333333,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VC1,R,28,121,4.321428571428571,0.6241610738255033,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VC2,R,11,45,4.090909090909091,0.6071428571428571,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VC3l,R,75,180,2.4,0.4117647058823529,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VC3m,R,22,84,3.8181818181818183,0.5849056603773585,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VC5,R,9,16,1.7777777777777777,0.28,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VL2a,R,43,243,5.651162790697675,0.6993006993006993,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
lLN2T_b,7205759406304073882,ORN_VL2p,R,13,42,3.230769230769231,0.5272727272727272,7205759406304073882,720575940630407388,R,lLN2T_b,lLN2T_b,lLN2T,lLN2T,lLN2T_b,lLN2T,AL local neuron;ALLN;lLN2T_b,,lLN2T_b,serotonin,0.3452087675311435,acetylcholine,"Shang et al., 2007"
