LN_type,ORN_type,input_preference,n_ln_body_ids,source_LN_types,point_label,glomerulus,x_order,LN_type_mean_input_preference
il3LN6,ORN_DL2d,-0.025012810557617088,4,il3LN6,ORN_DL2d,DL2d,34,-0.022194969714891103
il3LN6,ORN_DL2v,0.013260617337229136,4,il3LN6,ORN_DL2v,DL2v,34,-0.022194969714891103
il3LN6,ORN_DL5,0.026769238892408953,4,il3LN6,ORN_DL5,DL5,34,-0.022194969714891103
il3LN6,ORN_DM1,0.03649272874175141,4,il3LN6,ORN_DM1,DM1,34,-0.022194969714891103
il3LN6,ORN_DM2,0.013611003401345384,4,il3LN6,ORN_DM2,DM2,34,-0.022194969714891103
il3LN6,ORN_DM3,0.007505636800357429,4,il3LN6,ORN_DM3,DM3,34,-0.022194969714891103
il3LN6,ORN_DM4,0.013922406608681187,4,il3LN6,ORN_DM4,DM4,34,-0.022194969714891103
il3LN6,ORN_DM5,-0.2865005473701126,3,il3LN6,ORN_DM5,DM5,34,-0.022194969714891103
il3LN6,ORN_DM6,-0.006023139338670852,4,il3LN6,ORN_DM6,DM6,34,-0.022194969714891103
il3LN6,ORN_DP1l,0.01683643852784264,4,il3LN6,ORN_DP1l,DP1l,34,-0.022194969714891103
il3LN6,ORN_DP1m,-0.013746077970613613,4,il3LN6,ORN_DP1m,DP1m,34,-0.022194969714891103
il3LN6,ORN_VA1d,-0.3102726466841218,3,il3LN6,ORN_VA1d,VA1d,34,-0.022194969714891103
il3LN6,ORN_VA1v,-0.16308039731868018,3,il3LN6,ORN_VA1v,VA1v,34,-0.022194969714891103
il3LN6,ORN_VA2,0.04870480471503491,4,il3LN6,ORN_VA2,VA2,34,-0.022194969714891103
il3LN6,ORN_VA3,-0.3194551943584451,3,il3LN6,ORN_VA3,VA3,34,-0.022194969714891103
il3LN6,ORN_VA4,-0.013061650992685497,4,il3LN6,ORN_VA4,VA4,34,-0.022194969714891103
il3LN6,ORN_VA5,-0.7807017543859649,2,il3LN6,ORN_VA5,VA5,34,-0.022194969714891103
il3LN6,ORN_VA6,0.0011625405069601025,4,il3LN6,ORN_VA6,VA6,34,-0.022194969714891103
il3LN6,ORN_VA7l,0.017011278195488755,4,il3LN6,ORN_VA7l,VA7l,34,-0.022194969714891103
il3LN6,ORN_VA7m,0.68,1,il3LN6,ORN_VA7m,VA7m,34,-0.022194969714891103
il3LN6,ORN_VC1,0.04608328210807941,4,il3LN6,ORN_VC1,VC1,34,-0.022194969714891103
il3LN6,ORN_VC2,0.0620248459816565,4,il3LN6,ORN_VC2,VC2,34,-0.022194969714891103
il3LN6,ORN_VC3l,-0.009386446886446853,4,il3LN6,ORN_VC3l,VC3l,34,-0.022194969714891103
il3LN6,ORN_VC3m,-0.04125949540222626,4,il3LN6,ORN_VC3m,VC3m,34,-0.022194969714891103
il3LN6,ORN_VC4,0.060675982669401135,4,il3LN6,ORN_VC4,VC4,34,-0.022194969714891103
il3LN6,ORN_VC5,-0.010889296646261759,4,il3LN6,ORN_VC5,VC5,34,-0.022194969714891103
il3LN6,ORN_VL2a,-0.0038276272193195904,4,il3LN6,ORN_VL2a,VL2a,34,-0.022194969714891103
il3LN6,ORN_VL2p,0.012583659479886072,4,il3LN6,ORN_VL2p,VL2p,34,-0.022194969714891103
il3LN6,ORN_VM1,-0.000696154922922354,4,il3LN6,ORN_VM1,VM1,34,-0.022194969714891103
il3LN6,ORN_VM2,0.004210063722258822,4,il3LN6,ORN_VM2,VM2,34,-0.022194969714891103
il3LN6,ORN_VM3,-0.15816993464052279,3,il3LN6,ORN_VM3,VM3,34,-0.022194969714891103
il3LN6,ORN_VM4,0.018859846787101703,4,il3LN6,ORN_VM4,VM4,34,-0.022194969714891103
il3LN6,ORN_VM5d,0.003276127229310588,4,il3LN6,ORN_VM5d,VM5d,34,-0.022194969714891103
il3LN6,ORN_VM5v,0.012646793134597989,2,il3LN6,ORN_VM5v,VM5v,34,-0.022194969714891103
il3LN6,ORN_VM7d,-0.012719092590549291,4,il3LN6,ORN_VM7d,VM7d,34,-0.022194969714891103
il3LN6,ORN_VM7v,0.07678016786581823,4,il3LN6,ORN_VM7v,VM7v,34,-0.022194969714891103
v2LN46,ORN_DP1l,-0.14161975246291994,7,v2LN46,ORN_DP1l,DP1l,35,-0.02498436193208442
v2LN46,ORN_VL2a,0.41666666666666663,2,v2LN46,ORN_VL2a,VL2a,35,-0.02498436193208442
v2LN46,ORN_VL2p,-0.35,2,v2LN46,ORN_VL2p,VL2p,35,-0.02498436193208442
vLN28;vLN29,ORN_VC5,-0.02586035236818715,4,vLN28;vLN29,ORN_VC5,VC5,36,-0.02586035236818715
l2LN19,ORN_D,-0.1111111111111111,1,l2LN19,ORN_D,D,37,-0.02795998957883549
l2LN19,ORN_DC1,-0.08796296296296297,3,l2LN19,ORN_DC1,DC1,37,-0.02795998957883549
l2LN19,ORN_DC4,0.19999999999999998,3,l2LN19,ORN_DC4,DC4,37,-0.02795998957883549
l2LN19,ORN_VC1,-0.3333333333333333,1,l2LN19,ORN_VC1,VC1,37,-0.02795998957883549
l2LN19,ORN_VC4,-0.04126984126984129,3,l2LN19,ORN_VC4,VC4,37,-0.02795998957883549
l2LN19,ORN_VM5d,0.09565826330532211,4,l2LN19,ORN_VM5d,VM5d,37,-0.02795998957883549
l2LN19,ORN_VM7d,0.0667673107890499,4,l2LN19,ORN_VM7d,VM7d,37,-0.02795998957883549
l2LN19,ORN_VM7v,-0.012428242047807257,4,l2LN19,ORN_VM7v,VM7v,37,-0.02795998957883549
CB3007,ORN_DA2,-0.7142857142857143,1,CB3007,ORN_DA2,DA2,38,-0.029978354978355007
CB3007,ORN_DC1,0.1428571428571428,1,CB3007,ORN_DC1,DC1,38,-0.029978354978355007
CB3007,ORN_DC2,0.11818181818181817,3,CB3007,ORN_DC2,DC2,38,-0.029978354978355007
CB3007,ORN_VA6,0.3333333333333333,1,CB3007,ORN_VA6,VA6,38,-0.029978354978355007
lLN2X11,ORN_D,-0.2881297446514838,3,lLN2X11,ORN_D,D,39,-0.03475429439239422
lLN2X11,ORN_DA1,0.3846153846153846,1,lLN2X11,ORN_DA1,DA1,39,-0.03475429439239422
lLN2X11,ORN_DA2,-0.14289349018541184,4,lLN2X11,ORN_DA2,DA2,39,-0.03475429439239422
lLN2X11,ORN_DA3,-0.23333333333333336,2,lLN2X11,ORN_DA3,DA3,39,-0.03475429439239422
lLN2X11,ORN_DA4m,-0.3333333333333333,1,lLN2X11,ORN_DA4m,DA4m,39,-0.03475429439239422
lLN2X11,ORN_DC1,-0.3434483076426811,3,lLN2X11,ORN_DC1,DC1,39,-0.03475429439239422
lLN2X11,ORN_DC2,-0.0625,4,lLN2X11,ORN_DC2,DC2,39,-0.03475429439239422
lLN2X11,ORN_DC3,-0.29411764705882354,3,lLN2X11,ORN_DC3,DC3,39,-0.03475429439239422
lLN2X11,ORN_DC4,0.2916594516594517,3,lLN2X11,ORN_DC4,DC4,39,-0.03475429439239422
lLN2X11,ORN_DL1,0.026397515527950305,4,lLN2X11,ORN_DL1,DL1,39,-0.03475429439239422
lLN2X11,ORN_DL2d,-0.0699512027682688,4,lLN2X11,ORN_DL2d,DL2d,39,-0.03475429439239422
lLN2X11,ORN_DL2v,-0.36625258799171845,3,lLN2X11,ORN_DL2v,DL2v,39,-0.03475429439239422
lLN2X11,ORN_DL4,0.3333333333333333,1,lLN2X11,ORN_DL4,DL4,39,-0.03475429439239422
lLN2X11,ORN_DL5,-0.09380424184670096,4,lLN2X11,ORN_DL5,DL5,39,-0.03475429439239422
lLN2X11,ORN_DM1,0.0296631473102061,3,lLN2X11,ORN_DM1,DM1,39,-0.03475429439239422
lLN2X11,ORN_DM2,-0.11796122140949723,3,lLN2X11,ORN_DM2,DM2,39,-0.03475429439239422
lLN2X11,ORN_DM3,0.17037037037037037,3,lLN2X11,ORN_DM3,DM3,39,-0.03475429439239422
lLN2X11,ORN_DM4,-0.22,2,lLN2X11,ORN_DM4,DM4,39,-0.03475429439239422
lLN2X11,ORN_DM5,0.033333333333333354,2,lLN2X11,ORN_DM5,DM5,39,-0.03475429439239422
lLN2X11,ORN_DM6,0.16888888888888887,3,lLN2X11,ORN_DM6,DM6,39,-0.03475429439239422
lLN2X11,ORN_DP1l,0.10283402882670696,4,lLN2X11,ORN_DP1l,DP1l,39,-0.03475429439239422
lLN2X11,ORN_DP1m,-0.07377173142970325,4,lLN2X11,ORN_DP1m,DP1m,39,-0.03475429439239422
lLN2X11,ORN_VA2,0.12259615384615385,4,lLN2X11,ORN_VA2,VA2,39,-0.03475429439239422
lLN2X11,ORN_VA3,-0.7894736842105263,1,lLN2X11,ORN_VA3,VA3,39,-0.03475429439239422
lLN2X11,ORN_VA4,-0.01470588235294118,2,lLN2X11,ORN_VA4,VA4,39,-0.03475429439239422
lLN2X11,ORN_VA6,0.005668374068995147,4,lLN2X11,ORN_VA6,VA6,39,-0.03475429439239422
lLN2X11,ORN_VA7l,0.4714285714285714,2,lLN2X11,ORN_VA7l,VA7l,39,-0.03475429439239422
lLN2X11,ORN_VA7m,-0.266955266955267,4,lLN2X11,ORN_VA7m,VA7m,39,-0.03475429439239422
lLN2X11,ORN_VC1,0.13584779601333083,4,lLN2X11,ORN_VC1,VC1,39,-0.03475429439239422
lLN2X11,ORN_VC2,-0.009722222222222215,4,lLN2X11,ORN_VC2,VC2,39,-0.03475429439239422
lLN2X11,ORN_VC3l,-0.6071428571428572,2,lLN2X11,ORN_VC3l,VC3l,39,-0.03475429439239422
lLN2X11,ORN_VC3m,0.14563279857397501,3,lLN2X11,ORN_VC3m,VC3m,39,-0.03475429439239422
lLN2X11,ORN_VC4,0.0,2,lLN2X11,ORN_VC4,VC4,39,-0.03475429439239422
lLN2X11,ORN_VC5,0.09084689257103051,4,lLN2X11,ORN_VC5,VC5,39,-0.03475429439239422
lLN2X11,ORN_VL2a,-0.01161022871288303,4,lLN2X11,ORN_VL2a,VL2a,39,-0.03475429439239422
lLN2X11,ORN_VL2p,0.15406739811912226,4,lLN2X11,ORN_VL2p,VL2p,39,-0.03475429439239422
lLN2X11,ORN_VM1,0.057783347257031464,4,lLN2X11,ORN_VM1,VM1,39,-0.03475429439239422
lLN2X11,ORN_VM2,-0.06944444444444442,2,lLN2X11,ORN_VM2,VM2,39,-0.03475429439239422
lLN2X11,ORN_VM4,0.15991285403050112,3,lLN2X11,ORN_VM4,VM4,39,-0.03475429439239422
lLN2X11,ORN_VM5d,0.24041407867494824,3,lLN2X11,ORN_VM5d,VM5d,39,-0.03475429439239422
lLN2X11,ORN_VM5v,-0.02741702741702745,3,lLN2X11,ORN_VM5v,VM5v,39,-0.03475429439239422
lLN2X11,ORN_VM7d,-0.2084828548644338,4,lLN2X11,ORN_VM7d,VM7d,39,-0.03475429439239422
lLN2X11,ORN_VM7v,0.02472293265132139,4,lLN2X11,ORN_VM7v,VM7v,39,-0.03475429439239422
LN60a,ORN_DC2,-0.9047619047619048,1,LN60a,ORN_DC2,DC2,40,-0.03539703599271438
LN60a,ORN_DC4,0.011956521739130421,2,LN60a,ORN_DC4,DC4,40,-0.03539703599271438
LN60a,ORN_DL1,0.0,1,LN60a,ORN_DL1,DL1,40,-0.03539703599271438
LN60a,ORN_DL2d,-0.2,1,LN60a,ORN_DL2d,DL2d,40,-0.03539703599271438
LN60a,ORN_DL2v,0.12380952380952381,3,LN60a,ORN_DL2v,DL2v,40,-0.03539703599271438
LN60a,ORN_DM1,0.6280788177339901,2,LN60a,ORN_DM1,DM1,40,-0.03539703599271438
LN60a,ORN_DM2,0.7777777777777778,1,LN60a,ORN_DM2,DM2,40,-0.03539703599271438
LN60a,ORN_DM3,0.2142857142857143,2,LN60a,ORN_DM3,DM3,40,-0.03539703599271438
LN60a,ORN_DM4,0.14285714285714282,3,LN60a,ORN_DM4,DM4,40,-0.03539703599271438
LN60a,ORN_DM5,-0.3333333333333333,1,LN60a,ORN_DM5,DM5,40,-0.03539703599271438
LN60a,ORN_DP1l,-0.05029239766081872,3,LN60a,ORN_DP1l,DP1l,40,-0.03539703599271438
LN60a,ORN_DP1m,0.03379374400767021,4,LN60a,ORN_DP1m,DP1m,40,-0.03539703599271438
LN60a,ORN_VA2,-0.8260869565217391,1,LN60a,ORN_VA2,VA2,40,-0.03539703599271438
LN60a,ORN_VA3,-0.1307692307692308,2,LN60a,ORN_VA3,VA3,40,-0.03539703599271438
LN60a,ORN_VA4,-0.02777777777777779,2,LN60a,ORN_VA4,VA4,40,-0.03539703599271438
LN60a,ORN_VC1,0.07374558594070786,3,LN60a,ORN_VC1,VC1,40,-0.03539703599271438
LN60a,ORN_VC2,-0.212962962962963,2,LN60a,ORN_VC2,VC2,40,-0.03539703599271438
LN60a,ORN_VC3l,0.0,1,LN60a,ORN_VC3l,VC3l,40,-0.03539703599271438
LN60a,ORN_VC3m,0.0,1,LN60a,ORN_VC3m,VC3m,40,-0.03539703599271438
LN60a,ORN_VC4,-0.06060606060606058,2,LN60a,ORN_VC4,VC4,40,-0.03539703599271438
LN60a,ORN_VM2,-0.2,1,LN60a,ORN_VM2,VM2,40,-0.03539703599271438
LN60a,ORN_VM5d,-0.09523809523809526,2,LN60a,ORN_VM5d,VM5d,40,-0.03539703599271438
LN60a,ORN_VM5v,-0.05740740740740739,4,LN60a,ORN_VM5v,VM5v,40,-0.03539703599271438
LN60a,ORN_VM7d,-0.03643904537463061,4,LN60a,ORN_VM7d,VM7d,40,-0.03539703599271438
LN60a,ORN_VM7v,0.24444444444444444,4,LN60a,ORN_VM7v,VM7v,40,-0.03539703599271438
lLN2X04,ORN_D,0.029250034351185394,4,lLN2X04,ORN_D,D,41,-0.03801665411011742
lLN2X04,ORN_DA1,-0.1111111111111111,3,lLN2X04,ORN_DA1,DA1,41,-0.03801665411011742
lLN2X04,ORN_DA2,-0.21728395061728398,3,lLN2X04,ORN_DA2,DA2,41,-0.03801665411011742
lLN2X04,ORN_DA4l,0.5933014354066986,2,lLN2X04,ORN_DA4l,DA4l,41,-0.03801665411011742
lLN2X04,ORN_DA4m,0.04661679354564349,4,lLN2X04,ORN_DA4m,DA4m,41,-0.03801665411011742
lLN2X04,ORN_DC1,0.026949498352800222,4,lLN2X04,ORN_DC1,DC1,41,-0.03801665411011742
lLN2X04,ORN_DC2,-0.01428571428571429,2,lLN2X04,ORN_DC2,DC2,41,-0.03801665411011742
lLN2X04,ORN_DC3,0.03251904626584934,4,lLN2X04,ORN_DC3,DC3,41,-0.03801665411011742
lLN2X04,ORN_DC4,0.13209183673469393,4,lLN2X04,ORN_DC4,DC4,41,-0.03801665411011742
lLN2X04,ORN_DL1,-0.01699105920830446,4,lLN2X04,ORN_DL1,DL1,41,-0.03801665411011742
lLN2X04,ORN_DL2d,0.06995073891625614,3,lLN2X04,ORN_DL2d,DL2d,41,-0.03801665411011742
lLN2X04,ORN_DL2v,0.036111111111111094,3,lLN2X04,ORN_DL2v,DL2v,41,-0.03801665411011742
lLN2X04,ORN_DL3,-0.0714285714285714,2,lLN2X04,ORN_DL3,DL3,41,-0.03801665411011742
lLN2X04,ORN_DL4,-0.16071428571428573,3,lLN2X04,ORN_DL4,DL4,41,-0.03801665411011742
lLN2X04,ORN_DL5,0.00241724738675958,4,lLN2X04,ORN_DL5,DL5,41,-0.03801665411011742
lLN2X04,ORN_DM1,0.1145730706075534,4,lLN2X04,ORN_DM1,DM1,41,-0.03801665411011742
lLN2X04,ORN_DM2,-0.381578947368421,2,lLN2X04,ORN_DM2,DM2,41,-0.03801665411011742
lLN2X04,ORN_DM4,-0.3573549257759784,4,lLN2X04,ORN_DM4,DM4,41,-0.03801665411011742
lLN2X04,ORN_DM5,0.1428571428571428,1,lLN2X04,ORN_DM5,DM5,41,-0.03801665411011742
lLN2X04,ORN_DM6,0.16808069381598795,4,lLN2X04,ORN_DM6,DM6,41,-0.03801665411011742
lLN2X04,ORN_DP1l,0.019185555294619405,4,lLN2X04,ORN_DP1l,DP1l,41,-0.03801665411011742
lLN2X04,ORN_DP1m,-0.040532169550182795,4,lLN2X04,ORN_DP1m,DP1m,41,-0.03801665411011742
lLN2X04,ORN_VA1d,-0.21510673234811167,2,lLN2X04,ORN_VA1d,VA1d,41,-0.03801665411011742
lLN2X04,ORN_VA1v,0.4583333333333333,2,lLN2X04,ORN_VA1v,VA1v,41,-0.03801665411011742
lLN2X04,ORN_VA2,0.19906848369846472,3,lLN2X04,ORN_VA2,VA2,41,-0.03801665411011742
lLN2X04,ORN_VA3,-0.3721392423217981,3,lLN2X04,ORN_VA3,VA3,41,-0.03801665411011742
lLN2X04,ORN_VA4,-0.2740740740740741,3,lLN2X04,ORN_VA4,VA4,41,-0.03801665411011742
lLN2X04,ORN_VA5,-0.11428571428571424,2,lLN2X04,ORN_VA5,VA5,41,-0.03801665411011742
lLN2X04,ORN_VA6,-0.0220097753274123,4,lLN2X04,ORN_VA6,VA6,41,-0.03801665411011742
lLN2X04,ORN_VA7l,0.20927998729856317,4,lLN2X04,ORN_VA7l,VA7l,41,-0.03801665411011742
lLN2X04,ORN_VA7m,-0.055555555555555525,3,lLN2X04,ORN_VA7m,VA7m,41,-0.03801665411011742
lLN2X04,ORN_VC1,-0.007075009792401096,4,lLN2X04,ORN_VC1,VC1,41,-0.03801665411011742
lLN2X04,ORN_VC2,-0.2255892255892256,3,lLN2X04,ORN_VC2,VC2,41,-0.03801665411011742
lLN2X04,ORN_VC3l,-0.09965062111801243,4,lLN2X04,ORN_VC3l,VC3l,41,-0.03801665411011742
lLN2X04,ORN_VC3m,-0.24806827355552993,3,lLN2X04,ORN_VC3m,VC3m,41,-0.03801665411011742
lLN2X04,ORN_VC5,-0.17282510202073262,4,lLN2X04,ORN_VC5,VC5,41,-0.03801665411011742
lLN2X04,ORN_VL2a,0.019016249451032058,4,lLN2X04,ORN_VL2a,VL2a,41,-0.03801665411011742
lLN2X04,ORN_VL2p,0.1375418060200669,4,lLN2X04,ORN_VL2p,VL2p,41,-0.03801665411011742
lLN2X04,ORN_VM1,-0.18876941457586627,2,lLN2X04,ORN_VM1,VM1,41,-0.03801665411011742
lLN2X04,ORN_VM2,0.11399342345633906,4,lLN2X04,ORN_VM2,VM2,41,-0.03801665411011742
lLN2X04,ORN_VM3,-0.875,1,lLN2X04,ORN_VM3,VM3,41,-0.03801665411011742
lLN2X04,ORN_VM4,0.1657185132692264,3,lLN2X04,ORN_VM4,VM4,41,-0.03801665411011742
lLN2X04,ORN_VM5d,0.3673202614379085,3,lLN2X04,ORN_VM5d,VM5d,41,-0.03801665411011742
lLN2X04,ORN_VM5v,-0.32330192034139404,4,lLN2X04,ORN_VM5v,VM5v,41,-0.03801665411011742
lLN2X04,ORN_VM7d,0.08974358974358976,2,lLN2X04,ORN_VM7d,VM7d,41,-0.03801665411011742
lLN2X04,ORN_VM7v,-0.35795454545454547,2,lLN2X04,ORN_VM7v,VM7v,41,-0.03801665411011742
v2LN36,ORN_D,0.05972797161442933,2,v2LN36,ORN_D,D,42,-0.0436988156299463
v2LN36,ORN_DA1,0.10423057395534463,2,v2LN36,ORN_DA1,DA1,42,-0.0436988156299463
v2LN36,ORN_DA4l,0.03076496674057655,2,v2LN36,ORN_DA4l,DA4l,42,-0.0436988156299463
v2LN36,ORN_DC3,0.08555555555555555,2,v2LN36,ORN_DC3,DC3,42,-0.0436988156299463
v2LN36,ORN_DL3,-0.28228139138174,2,v2LN36,ORN_DL3,DL3,42,-0.0436988156299463
v2LN36,ORN_DL4,-0.026067122841316404,2,v2LN36,ORN_DL4,DL4,42,-0.0436988156299463
v2LN36,ORN_DL5,0.3333333333333333,1,v2LN36,ORN_DL5,DL5,42,-0.0436988156299463
v2LN36,ORN_DM6,-0.7808219178082192,1,v2LN36,ORN_DM6,DM6,42,-0.0436988156299463
v2LN36,ORN_VA1d,0.009415996614473177,2,v2LN36,ORN_VA1d,VA1d,42,-0.0436988156299463
v2LN36,ORN_VA1v,0.11181657848324517,2,v2LN36,ORN_VA1v,VA1v,42,-0.0436988156299463
v2LN36,ORN_VA6,0.0,1,v2LN36,ORN_VA6,VA6,42,-0.0436988156299463
v2LN36,ORN_VL2a,-0.1700603318250377,2,v2LN36,ORN_VL2a,VL2a,42,-0.0436988156299463
lLN13,ORN_DA2,-0.5,1,lLN13,ORN_DA2,DA2,43,-0.046825396825396846
lLN13,ORN_VA6,-0.2404761904761905,4,lLN13,ORN_VA6,VA6,43,-0.046825396825396846
lLN13,ORN_VC1,0.6,2,lLN13,ORN_VC1,VC1,43,-0.046825396825396846
lLN2X02,ORN_D,-0.042650827217817454,6,lLN2X02,ORN_D,D,44,-0.04859563797009652
lLN2X02,ORN_DA4m,0.14285714285714288,3,lLN2X02,ORN_DA4m,DA4m,44,-0.04859563797009652
lLN2X02,ORN_DC1,0.1236392832995267,5,lLN2X02,ORN_DC1,DC1,44,-0.04859563797009652
lLN2X02,ORN_DC2,-0.06576163355216438,4,lLN2X02,ORN_DC2,DC2,44,-0.04859563797009652
lLN2X02,ORN_DC4,-0.20708569638802193,5,lLN2X02,ORN_DC4,DC4,44,-0.04859563797009652
lLN2X02,ORN_DL1,0.05883779873571917,6,lLN2X02,ORN_DL1,DL1,44,-0.04859563797009652
lLN2X02,ORN_DL2d,0.3313371325541711,3,lLN2X02,ORN_DL2d,DL2d,44,-0.04859563797009652
lLN2X02,ORN_DL2v,-0.11919410285905795,6,lLN2X02,ORN_DL2v,DL2v,44,-0.04859563797009652
lLN2X02,ORN_DL5,-0.12348038480649419,6,lLN2X02,ORN_DL5,DL5,44,-0.04859563797009652
lLN2X02,ORN_DM1,0.01396143222151395,6,lLN2X02,ORN_DM1,DM1,44,-0.04859563797009652
lLN2X02,ORN_DM2,0.10018791462571526,5,lLN2X02,ORN_DM2,DM2,44,-0.04859563797009652
lLN2X02,ORN_DM4,-0.11546173001869207,6,lLN2X02,ORN_DM4,DM4,44,-0.04859563797009652
lLN2X02,ORN_DM5,0.5,1,lLN2X02,ORN_DM5,DM5,44,-0.04859563797009652
lLN2X02,ORN_DM6,-0.022222222222222237,3,lLN2X02,ORN_DM6,DM6,44,-0.04859563797009652
lLN2X02,ORN_DP1l,0.2594871794871795,5,lLN2X02,ORN_DP1l,DP1l,44,-0.04859563797009652
lLN2X02,ORN_DP1m,-0.015671224450987804,6,lLN2X02,ORN_DP1m,DP1m,44,-0.04859563797009652
lLN2X02,ORN_VA2,-0.2982226107226108,3,lLN2X02,ORN_VA2,VA2,44,-0.04859563797009652
lLN2X02,ORN_VA3,-0.11193943970942569,4,lLN2X02,ORN_VA3,VA3,44,-0.04859563797009652
lLN2X02,ORN_VA6,0.014835164835164838,4,lLN2X02,ORN_VA6,VA6,44,-0.04859563797009652
lLN2X02,ORN_VA7l,-0.0513888888888889,4,lLN2X02,ORN_VA7l,VA7l,44,-0.04859563797009652
lLN2X02,ORN_VC1,-0.1923600888886443,5,lLN2X02,ORN_VC1,VC1,44,-0.04859563797009652
lLN2X02,ORN_VC2,0.16215439128324788,5,lLN2X02,ORN_VC2,VC2,44,-0.04859563797009652
lLN2X02,ORN_VC3l,-0.003076027516213146,6,lLN2X02,ORN_VC3l,VC3l,44,-0.04859563797009652
lLN2X02,ORN_VC3m,-0.9487179487179488,1,lLN2X02,ORN_VC3m,VC3m,44,-0.04859563797009652
lLN2X02,ORN_VC4,-0.3502645502645502,3,lLN2X02,ORN_VC4,VC4,44,-0.04859563797009652
lLN2X02,ORN_VC5,0.02832244008714596,2,lLN2X02,ORN_VC5,VC5,44,-0.04859563797009652
lLN2X02,ORN_VL2a,0.2203703703703704,3,lLN2X02,ORN_VL2a,VL2a,44,-0.04859563797009652
lLN2X02,ORN_VL2p,-0.5,1,lLN2X02,ORN_VL2p,VL2p,44,-0.04859563797009652
lLN2X02,ORN_VM1,-0.0037134922579666607,4,lLN2X02,ORN_VM1,VM1,44,-0.04859563797009652
lLN2X02,ORN_VM2,-0.4444444444444445,3,lLN2X02,ORN_VM2,VM2,44,-0.04859563797009652
lLN2X02,ORN_VM5d,0.1468429321370498,6,lLN2X02,ORN_VM5d,VM5d,44,-0.04859563797009652
lLN2X02,ORN_VM5v,-0.2299188363717777,6,lLN2X02,ORN_VM5v,VM5v,44,-0.04859563797009652
lLN2X02,ORN_VM7d,0.13908491379079616,6,lLN2X02,ORN_VM7d,VM7d,44,-0.04859563797009652
CB1132,ORN_DC3,-0.2,1,CB1132,ORN_DC3,DC3,45,-0.05353535353535353
CB1132,ORN_DL2v,0.0,1,CB1132,ORN_DL2v,DL2v,45,-0.05353535353535353
CB1132,ORN_DL3,0.0,1,CB1132,ORN_DL3,DL3,45,-0.05353535353535353
CB1132,ORN_DM1,-0.5,1,CB1132,ORN_DM1,DM1,45,-0.05353535353535353
CB1132,ORN_VA6,-0.1,2,CB1132,ORN_VA6,VA6,45,-0.05353535353535353
CB1132,ORN_VC2,0.8181818181818182,1,CB1132,ORN_VC2,VC2,45,-0.05353535353535353
CB1132,ORN_VC4,0.0,1,CB1132,ORN_VC4,VC4,45,-0.05353535353535353
CB1132,ORN_VL2a,0.0,1,CB1132,ORN_VL2a,VL2a,45,-0.05353535353535353
CB1132,ORN_VM2,-0.5,1,CB1132,ORN_VM2,VM2,45,-0.05353535353535353
CB1013,ORN_VC2,-0.05555555555555558,2,CB1013,ORN_VC2,VC2,46,-0.05555555555555558
lLN2X09,ORN_D,-0.1412151067323481,2,lLN2X09,ORN_D,D,47,-0.05577165447587777
lLN2X09,ORN_DA1,-0.04545454545454547,2,lLN2X09,ORN_DA1,DA1,47,-0.05577165447587777
lLN2X09,ORN_DA2,-0.475,2,lLN2X09,ORN_DA2,DA2,47,-0.05577165447587777
lLN2X09,ORN_DA3,0.0,1,lLN2X09,ORN_DA3,DA3,47,-0.05577165447587777
lLN2X09,ORN_DA4l,0.0,1,lLN2X09,ORN_DA4l,DA4l,47,-0.05577165447587777
lLN2X09,ORN_DA4m,0.18823529411764706,2,lLN2X09,ORN_DA4m,DA4m,47,-0.05577165447587777
lLN2X09,ORN_DC1,0.0,1,lLN2X09,ORN_DC1,DC1,47,-0.05577165447587777
lLN2X09,ORN_DC2,0.0,2,lLN2X09,ORN_DC2,DC2,47,-0.05577165447587777
lLN2X09,ORN_DC3,-0.04575163398692811,2,lLN2X09,ORN_DC3,DC3,47,-0.05577165447587777
lLN2X09,ORN_DC4,0.0,1,lLN2X09,ORN_DC4,DC4,47,-0.05577165447587777
lLN2X09,ORN_DL1,0.0,2,lLN2X09,ORN_DL1,DL1,47,-0.05577165447587777
lLN2X09,ORN_DL2d,-0.25,1,lLN2X09,ORN_DL2d,DL2d,47,-0.05577165447587777
lLN2X09,ORN_DL2v,0.0526315789473684,1,lLN2X09,ORN_DL2v,DL2v,47,-0.05577165447587777
lLN2X09,ORN_DL5,-0.6416666666666666,2,lLN2X09,ORN_DL5,DL5,47,-0.05577165447587777
lLN2X09,ORN_DM3,-0.125,2,lLN2X09,ORN_DM3,DM3,47,-0.05577165447587777
lLN2X09,ORN_DM6,-0.5794871794871794,2,lLN2X09,ORN_DM6,DM6,47,-0.05577165447587777
lLN2X09,ORN_DP1l,-0.3333333333333333,1,lLN2X09,ORN_DP1l,DP1l,47,-0.05577165447587777
lLN2X09,ORN_VA1d,0.14583333333333334,2,lLN2X09,ORN_VA1d,VA1d,47,-0.05577165447587777
lLN2X09,ORN_VA1v,-0.011904761904761862,2,lLN2X09,ORN_VA1v,VA1v,47,-0.05577165447587777
lLN2X09,ORN_VA3,0.6,1,lLN2X09,ORN_VA3,VA3,47,-0.05577165447587777
lLN2X09,ORN_VA4,0.3333333333333333,1,lLN2X09,ORN_VA4,VA4,47,-0.05577165447587777
lLN2X09,ORN_VA6,-0.1825037707390649,2,lLN2X09,ORN_VA6,VA6,47,-0.05577165447587777
