LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_c_R,7205759406349493112,D,11,1,10
lLN2P_c_R,7205759406349493112,DA1,20,6,14
lLN2P_c_R,7205759406349493112,DA2,3,2,1
lLN2P_c_R,7205759406349493112,DA4l,22,6,16
lLN2P_c_R,7205759406349493112,DA4m,9,2,7
lLN2P_c_R,7205759406349493112,DC1,10,5,5
lLN2P_c_R,7205759406349493112,DC2,18,2,16
lLN2P_c_R,7205759406349493112,DC3,2,1,1
lLN2P_c_R,7205759406349493112,DC4,3,0,3
lLN2P_c_R,7205759406349493112,DL1,1,1,0
lLN2P_c_R,7205759406349493112,DL2d,7,7,0
lLN2P_c_R,7205759406349493112,DL2v,4,2,2
lLN2P_c_R,7205759406349493112,DL4,45,14,31
lLN2P_c_R,7205759406349493112,DL5,31,15,16
lLN2P_c_R,7205759406349493112,DM1,10,5,5
lLN2P_c_R,7205759406349493112,DM2,11,6,5
lLN2P_c_R,7205759406349493112,DM3,25,7,18
lLN2P_c_R,7205759406349493112,DM6,2,2,0
lLN2P_c_R,7205759406349493112,DP1m,3,2,1
lLN2P_c_R,7205759406349493112,V,6,6,0
lLN2P_c_R,7205759406349493112,VA1d,1,0,1
lLN2P_c_R,7205759406349493112,VA2,18,1,17
lLN2P_c_R,7205759406349493112,VA6,37,5,32
lLN2P_c_R,7205759406349493112,VC1,6,2,4
lLN2P_c_R,7205759406349493112,VC2,3,3,0
lLN2P_c_R,7205759406349493112,VC3l,29,7,22
lLN2P_c_R,7205759406349493112,VC4,6,1,5
lLN2P_c_R,7205759406349493112,VC5,6,4,2
lLN2P_c_R,7205759406349493112,VL2a,2,0,2
lLN2P_c_R,7205759406349493112,VM7d,42,12,30
lLN2P_c_R,7205759406349493112,VM7v,38,23,15
