LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
v2LN3A1_b_R,7205759406240844292,DC1,1,0,1
v2LN3A1_b_R,7205759406240844292,DC4,1,1,0
v2LN3A1_b_R,7205759406240844292,DL2v,1,0,1
v2LN3A1_b_R,7205759406240844292,DL5,21,21,0
v2LN3A1_b_R,7205759406240844292,DM1,26,24,2
v2LN3A1_b_R,7205759406240844292,DM2,4,4,0
v2LN3A1_b_R,7205759406240844292,DM4,19,15,4
v2LN3A1_b_R,7205759406240844292,DM5,2,2,0
v2LN3A1_b_R,7205759406240844292,DP1l,14,12,2
v2LN3A1_b_R,7205759406240844292,DP1m,68,53,15
v2LN3A1_b_R,7205759406240844292,VA2,16,13,3
v2LN3A1_b_R,7205759406240844292,VA3,3,1,2
v2LN3A1_b_R,7205759406240844292,VA4,22,19,3
v2LN3A1_b_R,7205759406240844292,VC1,20,19,1
v2LN3A1_b_R,7205759406240844292,VC3l,2,2,0
v2LN3A1_b_R,7205759406240844292,VL2a,2,2,0
v2LN3A1_b_R,7205759406240844292,VL2p,5,4,1
v2LN3A1_b_R,7205759406240844292,VM3,3,0,3
v2LN3A1_b_R,7205759406240844292,VM5d,1,1,0
v2LN3A1_b_R,7205759406240844292,VM5v,1,1,0
v2LN3A1_b_R,7205759406240844292,VM7v,1,0,1
