LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X12_L,7205759406316199211,D,19,0,19
lLN2X12_L,7205759406316199211,DA2,11,2,9
lLN2X12_L,7205759406316199211,DA3,8,0,8
lLN2X12_L,7205759406316199211,DA4m,12,2,10
lLN2X12_L,7205759406316199211,DC1,31,1,30
lLN2X12_L,7205759406316199211,DC2,7,1,6
lLN2X12_L,7205759406316199211,DC3,13,0,13
lLN2X12_L,7205759406316199211,DC4,39,8,31
lLN2X12_L,7205759406316199211,DL1,25,3,22
lLN2X12_L,7205759406316199211,DL2d,34,4,30
lLN2X12_L,7205759406316199211,DL2v,30,1,29
lLN2X12_L,7205759406316199211,DL5,47,8,39
lLN2X12_L,7205759406316199211,DM1,52,5,47
lLN2X12_L,7205759406316199211,DM2,5,3,2
lLN2X12_L,7205759406316199211,DM3,7,3,4
lLN2X12_L,7205759406316199211,DM4,11,1,10
lLN2X12_L,7205759406316199211,DM5,7,1,6
lLN2X12_L,7205759406316199211,DM6,6,0,6
lLN2X12_L,7205759406316199211,DP1l,81,6,75
lLN2X12_L,7205759406316199211,DP1m,99,23,76
lLN2X12_L,7205759406316199211,V,1,1,0
lLN2X12_L,7205759406316199211,VA2,19,1,18
lLN2X12_L,7205759406316199211,VA3,10,0,10
lLN2X12_L,7205759406316199211,VA4,17,3,14
lLN2X12_L,7205759406316199211,VA5,1,1,0
lLN2X12_L,7205759406316199211,VA6,22,6,16
lLN2X12_L,7205759406316199211,VA7l,8,2,6
lLN2X12_L,7205759406316199211,VA7m,10,4,6
lLN2X12_L,7205759406316199211,VC1,18,2,16
lLN2X12_L,7205759406316199211,VC2,11,1,10
lLN2X12_L,7205759406316199211,VC3l,2,0,2
lLN2X12_L,7205759406316199211,VC3m,11,1,10
lLN2X12_L,7205759406316199211,VC5,63,8,55
lLN2X12_L,7205759406316199211,VL1,4,4,0
lLN2X12_L,7205759406316199211,VL2a,48,1,47
lLN2X12_L,7205759406316199211,VL2p,54,10,44
lLN2X12_L,7205759406316199211,VM1,25,0,25
lLN2X12_L,7205759406316199211,VM2,12,0,12
lLN2X12_L,7205759406316199211,VM3,2,0,2
lLN2X12_L,7205759406316199211,VM4,29,3,26
lLN2X12_L,7205759406316199211,VM5d,12,4,8
lLN2X12_L,7205759406316199211,VM5v,6,2,4
lLN2X12_L,7205759406316199211,VM7d,18,0,18
lLN2X12_L,7205759406316199211,VM7v,34,14,20
