LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
il3LN6_R,7205759406236367012,D,118,3,115
il3LN6_R,7205759406236367012,DA1,2,0,2
il3LN6_R,7205759406236367012,DA2,84,3,81
il3LN6_R,7205759406236367012,DA4m,47,0,47
il3LN6_R,7205759406236367012,DC1,185,5,180
il3LN6_R,7205759406236367012,DC2,99,4,95
il3LN6_R,7205759406236367012,DC4,213,22,191
il3LN6_R,7205759406236367012,DL1,190,9,181
il3LN6_R,7205759406236367012,DL2d,86,15,71
il3LN6_R,7205759406236367012,DL2v,249,14,235
il3LN6_R,7205759406236367012,DL5,157,8,149
il3LN6_R,7205759406236367012,DM1,481,44,437
il3LN6_R,7205759406236367012,DM2,149,6,143
il3LN6_R,7205759406236367012,DM3,99,5,94
il3LN6_R,7205759406236367012,DM4,223,15,208
il3LN6_R,7205759406236367012,DM5,37,2,35
il3LN6_R,7205759406236367012,DM6,173,7,166
il3LN6_R,7205759406236367012,DP1l,436,28,408
il3LN6_R,7205759406236367012,DP1m,806,71,735
il3LN6_R,7205759406236367012,VA2,153,5,148
il3LN6_R,7205759406236367012,VA3,69,0,69
il3LN6_R,7205759406236367012,VA4,55,5,50
il3LN6_R,7205759406236367012,VA5,19,0,19
il3LN6_R,7205759406236367012,VA6,209,1,208
il3LN6_R,7205759406236367012,VA7l,38,4,34
il3LN6_R,7205759406236367012,VA7m,4,0,4
il3LN6_R,7205759406236367012,VC1,190,7,183
il3LN6_R,7205759406236367012,VC2,75,2,73
il3LN6_R,7205759406236367012,VC3l,120,7,113
il3LN6_R,7205759406236367012,VC3m,70,9,61
il3LN6_R,7205759406236367012,VC4,109,1,108
il3LN6_R,7205759406236367012,VC5,503,50,453
il3LN6_R,7205759406236367012,VL2a,368,13,355
il3LN6_R,7205759406236367012,VL2p,134,2,132
il3LN6_R,7205759406236367012,VM1,135,8,127
il3LN6_R,7205759406236367012,VM2,25,2,23
il3LN6_R,7205759406236367012,VM3,60,1,59
il3LN6_R,7205759406236367012,VM4,55,2,53
il3LN6_R,7205759406236367012,VM5d,121,3,118
il3LN6_R,7205759406236367012,VM5v,41,1,40
il3LN6_R,7205759406236367012,VM7d,278,26,252
il3LN6_R,7205759406236367012,VM7v,191,19,172
