LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X05_R,7205759406161978192,D,23,7,16
lLN2X05_R,7205759406161978192,DA1,9,5,4
lLN2X05_R,7205759406161978192,DA2,15,3,12
lLN2X05_R,7205759406161978192,DA4m,15,3,12
lLN2X05_R,7205759406161978192,DC1,25,3,22
lLN2X05_R,7205759406161978192,DC2,18,3,15
lLN2X05_R,7205759406161978192,DC3,21,2,19
lLN2X05_R,7205759406161978192,DC4,27,4,23
lLN2X05_R,7205759406161978192,DL1,12,2,10
lLN2X05_R,7205759406161978192,DL2d,4,3,1
lLN2X05_R,7205759406161978192,DL2v,4,3,1
lLN2X05_R,7205759406161978192,DL4,4,3,1
lLN2X05_R,7205759406161978192,DL5,31,7,24
lLN2X05_R,7205759406161978192,DM1,20,3,17
lLN2X05_R,7205759406161978192,DM2,5,3,2
lLN2X05_R,7205759406161978192,DM4,9,2,7
lLN2X05_R,7205759406161978192,DM5,7,2,5
lLN2X05_R,7205759406161978192,DM6,18,2,16
lLN2X05_R,7205759406161978192,DP1l,3,0,3
lLN2X05_R,7205759406161978192,DP1m,39,5,34
lLN2X05_R,7205759406161978192,V,3,3,0
lLN2X05_R,7205759406161978192,VA1d,3,1,2
lLN2X05_R,7205759406161978192,VA1v,7,1,6
lLN2X05_R,7205759406161978192,VA2,26,1,25
lLN2X05_R,7205759406161978192,VA4,3,1,2
lLN2X05_R,7205759406161978192,VA5,8,0,8
lLN2X05_R,7205759406161978192,VA6,53,4,49
lLN2X05_R,7205759406161978192,VC1,23,6,17
lLN2X05_R,7205759406161978192,VC2,6,3,3
lLN2X05_R,7205759406161978192,VC3l,2,0,2
lLN2X05_R,7205759406161978192,VC4,17,2,15
lLN2X05_R,7205759406161978192,VC5,9,1,8
lLN2X05_R,7205759406161978192,VL1,1,1,0
lLN2X05_R,7205759406161978192,VL2a,17,0,17
lLN2X05_R,7205759406161978192,VL2p,7,0,7
lLN2X05_R,7205759406161978192,VM1,58,14,44
lLN2X05_R,7205759406161978192,VM2,1,0,1
lLN2X05_R,7205759406161978192,VM3,1,0,1
lLN2X05_R,7205759406161978192,VM4,7,0,7
lLN2X05_R,7205759406161978192,VM5d,33,5,28
lLN2X05_R,7205759406161978192,VM5v,3,0,3
lLN2X05_R,7205759406161978192,VM7v,3,2,1
