LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_b_R,7205759406083457782,D,19,7,12
lLN2P_b_R,7205759406083457782,DA1,18,12,6
lLN2P_b_R,7205759406083457782,DA3,43,16,27
lLN2P_b_R,7205759406083457782,DA4m,11,5,6
lLN2P_b_R,7205759406083457782,DC2,31,7,24
lLN2P_b_R,7205759406083457782,DC4,5,5,0
lLN2P_b_R,7205759406083457782,DL1,10,3,7
lLN2P_b_R,7205759406083457782,DL2d,21,7,14
lLN2P_b_R,7205759406083457782,DL2v,28,13,15
lLN2P_b_R,7205759406083457782,DL3,3,3,0
lLN2P_b_R,7205759406083457782,DL5,83,37,46
lLN2P_b_R,7205759406083457782,DM1,13,6,7
lLN2P_b_R,7205759406083457782,DM2,94,25,69
lLN2P_b_R,7205759406083457782,DM3,2,0,2
lLN2P_b_R,7205759406083457782,DM5,2,1,1
lLN2P_b_R,7205759406083457782,DM6,14,8,6
lLN2P_b_R,7205759406083457782,DP1l,6,6,0
lLN2P_b_R,7205759406083457782,DP1m,26,11,15
lLN2P_b_R,7205759406083457782,V,16,16,0
lLN2P_b_R,7205759406083457782,VA2,24,4,20
lLN2P_b_R,7205759406083457782,VA3,3,0,3
lLN2P_b_R,7205759406083457782,VA6,11,6,5
lLN2P_b_R,7205759406083457782,VA7l,20,11,9
lLN2P_b_R,7205759406083457782,VA7m,32,8,24
lLN2P_b_R,7205759406083457782,VC3m,4,0,4
lLN2P_b_R,7205759406083457782,VC4,23,8,15
lLN2P_b_R,7205759406083457782,VC5,31,16,15
lLN2P_b_R,7205759406083457782,VL1,2,2,0
lLN2P_b_R,7205759406083457782,VL2a,37,5,32
lLN2P_b_R,7205759406083457782,VL2p,8,3,5
lLN2P_b_R,7205759406083457782,VM1,82,34,48
lLN2P_b_R,7205759406083457782,VM2,1,1,0
lLN2P_b_R,7205759406083457782,VM5d,23,5,18
