LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB3202_R,7205759406053057772,D,2,2,0
CB3202_R,7205759406053057772,DA1,3,0,3
CB3202_R,7205759406053057772,DA2,3,3,0
CB3202_R,7205759406053057772,DA4l,1,0,1
CB3202_R,7205759406053057772,DC2,4,3,1
CB3202_R,7205759406053057772,DC3,2,1,1
CB3202_R,7205759406053057772,DC4,4,4,0
CB3202_R,7205759406053057772,VA2,2,0,2
CB3202_R,7205759406053057772,VA7m,3,3,0
CB3202_R,7205759406053057772,VC1,31,13,18
CB3202_R,7205759406053057772,VM5d,4,3,1
CB3202_R,7205759406053057772,VM7d,1,1,0
CB3202_R,7205759406053057772,VM7v,1,0,1
