LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_bc_R,7205759406237926482,DA2,3,0,3
lLN1_bc_R,7205759406237926482,DC4,4,0,4
lLN1_bc_R,7205759406237926482,DL1,3,3,0
lLN1_bc_R,7205759406237926482,DL3,1,1,0
lLN1_bc_R,7205759406237926482,DL4,1,1,0
lLN1_bc_R,7205759406237926482,DM1,1,1,0
lLN1_bc_R,7205759406237926482,DP1l,2,0,2
lLN1_bc_R,7205759406237926482,V,2,2,0
lLN1_bc_R,7205759406237926482,VA6,3,0,3
lLN1_bc_R,7205759406237926482,VA7m,2,0,2
lLN1_bc_R,7205759406237926482,VC1,3,1,2
lLN1_bc_R,7205759406237926482,VL1,3,3,0
lLN1_bc_R,7205759406237926482,VM1,2,2,0
lLN1_bc_R,7205759406237926482,VM2,1,1,0
lLN1_bc_R,7205759406237926482,VM5d,2,2,0
lLN1_bc_R,7205759406237926482,VM5v,18,4,14
