LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_b_L,7205759406113795691,D,227,27,200
lLN2T_b_L,7205759406113795691,DA1,342,63,279
lLN2T_b_L,7205759406113795691,DA2,75,27,48
lLN2T_b_L,7205759406113795691,DA4l,64,15,49
lLN2T_b_L,7205759406113795691,DA4m,3,0,3
lLN2T_b_L,7205759406113795691,DC1,214,63,151
lLN2T_b_L,7205759406113795691,DC2,77,5,72
lLN2T_b_L,7205759406113795691,DC3,116,33,83
lLN2T_b_L,7205759406113795691,DC4,401,87,314
lLN2T_b_L,7205759406113795691,DL1,343,82,261
lLN2T_b_L,7205759406113795691,DL2d,158,18,140
lLN2T_b_L,7205759406113795691,DL2v,202,39,163
lLN2T_b_L,7205759406113795691,DL3,159,23,136
lLN2T_b_L,7205759406113795691,DL4,151,38,113
lLN2T_b_L,7205759406113795691,DL5,221,48,173
lLN2T_b_L,7205759406113795691,DM1,499,127,372
lLN2T_b_L,7205759406113795691,DM2,228,69,159
lLN2T_b_L,7205759406113795691,DM3,124,38,86
lLN2T_b_L,7205759406113795691,DM4,143,44,99
lLN2T_b_L,7205759406113795691,DM5,1,0,1
lLN2T_b_L,7205759406113795691,DM6,265,70,195
lLN2T_b_L,7205759406113795691,DP1l,187,26,161
lLN2T_b_L,7205759406113795691,DP1m,427,79,348
lLN2T_b_L,7205759406113795691,V,234,234,0
lLN2T_b_L,7205759406113795691,VA1d,148,25,123
lLN2T_b_L,7205759406113795691,VA1v,59,10,49
lLN2T_b_L,7205759406113795691,VA2,248,45,203
lLN2T_b_L,7205759406113795691,VA3,192,32,160
lLN2T_b_L,7205759406113795691,VA4,72,24,48
lLN2T_b_L,7205759406113795691,VA6,316,42,274
lLN2T_b_L,7205759406113795691,VA7m,2,2,0
lLN2T_b_L,7205759406113795691,VC1,132,41,91
lLN2T_b_L,7205759406113795691,VC2,217,53,164
lLN2T_b_L,7205759406113795691,VC3l,110,29,81
lLN2T_b_L,7205759406113795691,VC3m,51,16,35
lLN2T_b_L,7205759406113795691,VC4,110,11,99
lLN2T_b_L,7205759406113795691,VC5,200,27,173
lLN2T_b_L,7205759406113795691,VL2a,96,18,78
lLN2T_b_L,7205759406113795691,VL2p,170,39,131
lLN2T_b_L,7205759406113795691,VM1,105,23,82
lLN2T_b_L,7205759406113795691,VM2,63,11,52
lLN2T_b_L,7205759406113795691,VM3,79,11,68
lLN2T_b_L,7205759406113795691,VM4,4,1,3
lLN2T_b_L,7205759406113795691,VM5d,233,62,171
lLN2T_b_L,7205759406113795691,VM5v,149,27,122
lLN2T_b_L,7205759406113795691,VM7d,314,85,229
lLN2T_b_L,7205759406113795691,VM7v,135,41,94
