LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB3202_R,7205759406343643112,DA4l,1,0,1
CB3202_R,7205759406343643112,DC1,4,4,0
CB3202_R,7205759406343643112,DC2,7,7,0
CB3202_R,7205759406343643112,DC4,5,5,0
CB3202_R,7205759406343643112,DL1,2,1,1
CB3202_R,7205759406343643112,DM2,1,1,0
CB3202_R,7205759406343643112,VA3,1,1,0
CB3202_R,7205759406343643112,VA6,14,4,10
CB3202_R,7205759406343643112,VA7l,1,0,1
CB3202_R,7205759406343643112,VC1,21,14,7
CB3202_R,7205759406343643112,VC2,2,2,0
CB3202_R,7205759406343643112,VL2a,1,1,0
CB3202_R,7205759406343643112,VM5v,4,3,1
CB3202_R,7205759406343643112,VM7d,2,2,0
