LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_bc_L,7205759406312879121,D,1,0,1
lLN1_bc_L,7205759406312879121,DC1,1,0,1
lLN1_bc_L,7205759406312879121,DC3,1,1,0
lLN1_bc_L,7205759406312879121,DC4,7,7,0
lLN1_bc_L,7205759406312879121,DL4,2,0,2
lLN1_bc_L,7205759406312879121,DL5,2,2,0
lLN1_bc_L,7205759406312879121,DM1,1,1,0
lLN1_bc_L,7205759406312879121,DM2,1,1,0
lLN1_bc_L,7205759406312879121,DP1l,4,1,3
lLN1_bc_L,7205759406312879121,DP1m,3,2,1
lLN1_bc_L,7205759406312879121,V,2,2,0
lLN1_bc_L,7205759406312879121,VA1v,1,1,0
lLN1_bc_L,7205759406312879121,VA2,1,1,0
lLN1_bc_L,7205759406312879121,VA6,1,0,1
lLN1_bc_L,7205759406312879121,VA7l,21,1,20
lLN1_bc_L,7205759406312879121,VA7m,3,0,3
lLN1_bc_L,7205759406312879121,VC1,4,3,1
lLN1_bc_L,7205759406312879121,VC2,1,1,0
lLN1_bc_L,7205759406312879121,VC5,4,1,3
lLN1_bc_L,7205759406312879121,VL1,1,1,0
lLN1_bc_L,7205759406312879121,VL2a,1,0,1
lLN1_bc_L,7205759406312879121,VM2,2,1,1
lLN1_bc_L,7205759406312879121,VM5d,6,4,2
lLN1_bc_L,7205759406312879121,VM7d,2,0,2
lLN1_bc_L,7205759406312879121,VM7v,2,0,2
