LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X05_L,7205759406318992231,D,33,1,32
lLN2X05_L,7205759406318992231,DA1,14,0,14
lLN2X05_L,7205759406318992231,DA2,12,1,11
lLN2X05_L,7205759406318992231,DA3,5,0,5
lLN2X05_L,7205759406318992231,DA4l,4,0,4
lLN2X05_L,7205759406318992231,DA4m,21,1,20
lLN2X05_L,7205759406318992231,DC1,36,1,35
lLN2X05_L,7205759406318992231,DC2,5,0,5
lLN2X05_L,7205759406318992231,DC3,21,4,17
lLN2X05_L,7205759406318992231,DC4,51,17,34
lLN2X05_L,7205759406318992231,DL1,7,3,4
lLN2X05_L,7205759406318992231,DL2d,13,1,12
lLN2X05_L,7205759406318992231,DL2v,7,4,3
lLN2X05_L,7205759406318992231,DL4,4,2,2
lLN2X05_L,7205759406318992231,DL5,12,0,12
lLN2X05_L,7205759406318992231,DM1,45,16,29
lLN2X05_L,7205759406318992231,DM2,29,6,23
lLN2X05_L,7205759406318992231,DM3,12,4,8
lLN2X05_L,7205759406318992231,DM4,9,2,7
lLN2X05_L,7205759406318992231,DP1l,4,0,4
lLN2X05_L,7205759406318992231,DP1m,33,6,27
lLN2X05_L,7205759406318992231,V,1,1,0
lLN2X05_L,7205759406318992231,VA1v,2,0,2
lLN2X05_L,7205759406318992231,VA2,7,1,6
lLN2X05_L,7205759406318992231,VA3,5,0,5
lLN2X05_L,7205759406318992231,VA4,14,3,11
lLN2X05_L,7205759406318992231,VA5,3,1,2
lLN2X05_L,7205759406318992231,VA6,24,3,21
lLN2X05_L,7205759406318992231,VA7l,2,0,2
lLN2X05_L,7205759406318992231,VA7m,6,0,6
lLN2X05_L,7205759406318992231,VC1,13,0,13
lLN2X05_L,7205759406318992231,VC2,8,1,7
lLN2X05_L,7205759406318992231,VC3l,2,1,1
lLN2X05_L,7205759406318992231,VC3m,4,1,3
lLN2X05_L,7205759406318992231,VC4,19,0,19
lLN2X05_L,7205759406318992231,VC5,12,2,10
lLN2X05_L,7205759406318992231,VL1,4,4,0
lLN2X05_L,7205759406318992231,VM1,1,0,1
lLN2X05_L,7205759406318992231,VM4,8,2,6
lLN2X05_L,7205759406318992231,VM5d,21,4,17
lLN2X05_L,7205759406318992231,VM5v,18,1,17
lLN2X05_L,7205759406318992231,VM7d,5,0,5
lLN2X05_L,7205759406318992231,VM7v,7,6,1
