LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_bc_L,7205759406309453351,DA4m,1,0,1
lLN1_bc_L,7205759406309453351,DC1,5,4,1
lLN1_bc_L,7205759406309453351,DC4,4,2,2
lLN1_bc_L,7205759406309453351,DL1,1,0,1
lLN1_bc_L,7205759406309453351,DL2d,8,1,7
lLN1_bc_L,7205759406309453351,DL2v,1,1,0
lLN1_bc_L,7205759406309453351,DM4,10,6,4
lLN1_bc_L,7205759406309453351,DM6,3,1,2
lLN1_bc_L,7205759406309453351,DP1l,5,1,4
lLN1_bc_L,7205759406309453351,V,1,1,0
lLN1_bc_L,7205759406309453351,VA2,5,5,0
lLN1_bc_L,7205759406309453351,VA6,6,4,2
lLN1_bc_L,7205759406309453351,VC2,2,2,0
lLN1_bc_L,7205759406309453351,VC5,4,2,2
lLN1_bc_L,7205759406309453351,VL1,3,3,0
lLN1_bc_L,7205759406309453351,VL2p,1,1,0
lLN1_bc_L,7205759406309453351,VM4,1,0,1
lLN1_bc_L,7205759406309453351,VM5d,1,1,0
lLN1_bc_L,7205759406309453351,VM5v,2,0,2
lLN1_bc_L,7205759406309453351,VM7d,2,1,1
