LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB1686_R,7205759406371834542,DA2,21,9,12
CB1686_R,7205759406371834542,DA3,1,1,0
CB1686_R,7205759406371834542,DC1,1,0,1
CB1686_R,7205759406371834542,DC2,1,1,0
CB1686_R,7205759406371834542,DC3,2,0,2
CB1686_R,7205759406371834542,DC4,1,0,1
CB1686_R,7205759406371834542,DL5,8,4,4
CB1686_R,7205759406371834542,DM1,5,1,4
CB1686_R,7205759406371834542,VA6,14,5,9
CB1686_R,7205759406371834542,VA7m,1,1,0
CB1686_R,7205759406371834542,VC1,3,0,3
CB1686_R,7205759406371834542,VC4,1,1,0
CB1686_R,7205759406371834542,VM3,1,1,0
CB1686_R,7205759406371834542,VM7d,6,3,3
CB1686_R,7205759406371834542,VM7v,1,0,1
