LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_c_L,7205759406124614611,DA1,22,4,18
lLN2P_c_L,7205759406124614611,DA2,20,5,15
lLN2P_c_L,7205759406124614611,DA4m,14,6,8
lLN2P_c_L,7205759406124614611,DC1,26,14,12
lLN2P_c_L,7205759406124614611,DC2,2,0,2
lLN2P_c_L,7205759406124614611,DC3,3,1,2
lLN2P_c_L,7205759406124614611,DC4,8,5,3
lLN2P_c_L,7205759406124614611,DL2v,3,2,1
lLN2P_c_L,7205759406124614611,DL3,4,3,1
lLN2P_c_L,7205759406124614611,DL4,2,0,2
lLN2P_c_L,7205759406124614611,DM1,18,5,13
lLN2P_c_L,7205759406124614611,DM2,13,6,7
lLN2P_c_L,7205759406124614611,DM3,1,0,1
lLN2P_c_L,7205759406124614611,DM4,32,13,19
lLN2P_c_L,7205759406124614611,DM5,4,2,2
lLN2P_c_L,7205759406124614611,DP1m,45,17,28
lLN2P_c_L,7205759406124614611,V,22,22,0
lLN2P_c_L,7205759406124614611,VA1d,1,1,0
lLN2P_c_L,7205759406124614611,VA6,28,6,22
lLN2P_c_L,7205759406124614611,VC1,31,8,23
lLN2P_c_L,7205759406124614611,VC2,8,3,5
lLN2P_c_L,7205759406124614611,VC3l,1,1,0
lLN2P_c_L,7205759406124614611,VC3m,18,4,14
lLN2P_c_L,7205759406124614611,VC4,5,0,5
lLN2P_c_L,7205759406124614611,VL1,1,1,0
lLN2P_c_L,7205759406124614611,VM4,4,2,2
lLN2P_c_L,7205759406124614611,VM5d,50,17,33
lLN2P_c_L,7205759406124614611,VM7d,101,37,64
lLN2P_c_L,7205759406124614611,VM7v,4,0,4
