LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X02_R,7205759406288222482,D,41,36,5
lLN2X02_R,7205759406288222482,DA2,5,5,0
lLN2X02_R,7205759406288222482,DA4l,1,1,0
lLN2X02_R,7205759406288222482,DA4m,21,20,1
lLN2X02_R,7205759406288222482,DC1,16,14,2
lLN2X02_R,7205759406288222482,DC2,34,31,3
lLN2X02_R,7205759406288222482,DC3,2,2,0
lLN2X02_R,7205759406288222482,DC4,86,81,5
lLN2X02_R,7205759406288222482,DL1,80,65,15
lLN2X02_R,7205759406288222482,DL2d,36,36,0
lLN2X02_R,7205759406288222482,DL2v,78,69,9
lLN2X02_R,7205759406288222482,DL5,152,125,27
lLN2X02_R,7205759406288222482,DM1,143,135,8
lLN2X02_R,7205759406288222482,DM2,7,7,0
lLN2X02_R,7205759406288222482,DM4,35,29,6
lLN2X02_R,7205759406288222482,DM5,9,9,0
lLN2X02_R,7205759406288222482,DM6,6,6,0
lLN2X02_R,7205759406288222482,DP1l,6,4,2
lLN2X02_R,7205759406288222482,DP1m,127,115,12
lLN2X02_R,7205759406288222482,VA2,44,42,2
lLN2X02_R,7205759406288222482,VA3,23,21,2
lLN2X02_R,7205759406288222482,VA4,3,3,0
lLN2X02_R,7205759406288222482,VA6,20,20,0
lLN2X02_R,7205759406288222482,VA7l,9,7,2
lLN2X02_R,7205759406288222482,VA7m,1,1,0
lLN2X02_R,7205759406288222482,VC1,33,32,1
lLN2X02_R,7205759406288222482,VC2,29,28,1
lLN2X02_R,7205759406288222482,VC3l,186,135,51
lLN2X02_R,7205759406288222482,VC3m,7,7,0
lLN2X02_R,7205759406288222482,VC4,7,7,0
lLN2X02_R,7205759406288222482,VC5,1,0,1
lLN2X02_R,7205759406288222482,VL2a,18,17,1
lLN2X02_R,7205759406288222482,VL2p,18,18,0
lLN2X02_R,7205759406288222482,VM1,49,46,3
lLN2X02_R,7205759406288222482,VM2,12,10,2
lLN2X02_R,7205759406288222482,VM3,2,2,0
lLN2X02_R,7205759406288222482,VM5d,52,41,11
lLN2X02_R,7205759406288222482,VM5v,76,67,9
lLN2X02_R,7205759406288222482,VM7d,66,24,42
lLN2X02_R,7205759406288222482,VM7v,1,1,0
