LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X12_L,7205759406289144361,D,11,0,11
lLN2X12_L,7205759406289144361,DA1,6,0,6
lLN2X12_L,7205759406289144361,DA2,24,6,18
lLN2X12_L,7205759406289144361,DA3,2,1,1
lLN2X12_L,7205759406289144361,DA4l,2,0,2
lLN2X12_L,7205759406289144361,DA4m,15,2,13
lLN2X12_L,7205759406289144361,DC1,26,1,25
lLN2X12_L,7205759406289144361,DC2,24,1,23
lLN2X12_L,7205759406289144361,DC3,7,0,7
lLN2X12_L,7205759406289144361,DC4,10,2,8
lLN2X12_L,7205759406289144361,DL1,37,1,36
lLN2X12_L,7205759406289144361,DL2d,13,4,9
lLN2X12_L,7205759406289144361,DL2v,19,2,17
lLN2X12_L,7205759406289144361,DL3,1,1,0
lLN2X12_L,7205759406289144361,DL4,5,3,2
lLN2X12_L,7205759406289144361,DL5,65,10,55
lLN2X12_L,7205759406289144361,DM1,41,14,27
lLN2X12_L,7205759406289144361,DM2,16,5,11
lLN2X12_L,7205759406289144361,DM3,6,1,5
lLN2X12_L,7205759406289144361,DM5,1,0,1
lLN2X12_L,7205759406289144361,DM6,8,4,4
lLN2X12_L,7205759406289144361,DP1l,73,8,65
lLN2X12_L,7205759406289144361,DP1m,107,22,85
lLN2X12_L,7205759406289144361,VA1v,1,0,1
lLN2X12_L,7205759406289144361,VA2,8,2,6
lLN2X12_L,7205759406289144361,VA3,12,1,11
lLN2X12_L,7205759406289144361,VA4,39,10,29
lLN2X12_L,7205759406289144361,VA5,6,0,6
lLN2X12_L,7205759406289144361,VA6,30,2,28
lLN2X12_L,7205759406289144361,VA7l,11,9,2
lLN2X12_L,7205759406289144361,VA7m,16,0,16
lLN2X12_L,7205759406289144361,VC1,29,4,25
lLN2X12_L,7205759406289144361,VC2,16,1,15
lLN2X12_L,7205759406289144361,VC3l,201,51,150
lLN2X12_L,7205759406289144361,VC3m,8,4,4
lLN2X12_L,7205759406289144361,VC4,7,3,4
lLN2X12_L,7205759406289144361,VC5,43,2,41
lLN2X12_L,7205759406289144361,VL1,4,4,0
lLN2X12_L,7205759406289144361,VL2a,37,1,36
lLN2X12_L,7205759406289144361,VL2p,31,1,30
lLN2X12_L,7205759406289144361,VM1,17,2,15
lLN2X12_L,7205759406289144361,VM3,10,0,10
lLN2X12_L,7205759406289144361,VM4,19,1,18
lLN2X12_L,7205759406289144361,VM5d,31,8,23
lLN2X12_L,7205759406289144361,VM5v,26,3,23
lLN2X12_L,7205759406289144361,VM7d,12,3,9
lLN2X12_L,7205759406289144361,VM7v,29,13,16
