LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB2908_L,7205759406273904401,D,5,4,1
CB2908_L,7205759406273904401,DC1,1,1,0
CB2908_L,7205759406273904401,DC3,2,2,0
CB2908_L,7205759406273904401,DL1,3,3,0
CB2908_L,7205759406273904401,VA2,1,0,1
CB2908_L,7205759406273904401,VA3,7,5,2
CB2908_L,7205759406273904401,VA4,1,1,0
CB2908_L,7205759406273904401,VA6,7,4,3
CB2908_L,7205759406273904401,VA7m,2,2,0
CB2908_L,7205759406273904401,VC1,7,7,0
CB2908_L,7205759406273904401,VC3l,1,0,1
CB2908_L,7205759406273904401,VC3m,2,2,0
CB2908_L,7205759406273904401,VM5d,8,8,0
CB2908_L,7205759406273904401,VM7d,5,4,1
