LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X04_R,7205759406371367522,D,47,3,44
lLN2X04_R,7205759406371367522,DA1,1,1,0
lLN2X04_R,7205759406371367522,DA2,16,8,8
lLN2X04_R,7205759406371367522,DA4l,19,6,13
lLN2X04_R,7205759406371367522,DA4m,46,4,42
lLN2X04_R,7205759406371367522,DC1,45,5,40
lLN2X04_R,7205759406371367522,DC2,3,0,3
lLN2X04_R,7205759406371367522,DC3,23,4,19
lLN2X04_R,7205759406371367522,DC4,25,8,17
lLN2X04_R,7205759406371367522,DL1,47,7,40
lLN2X04_R,7205759406371367522,DL2d,15,6,9
lLN2X04_R,7205759406371367522,DL2v,16,5,11
lLN2X04_R,7205759406371367522,DL3,1,0,1
lLN2X04_R,7205759406371367522,DL4,14,0,14
lLN2X04_R,7205759406371367522,DL5,82,10,72
lLN2X04_R,7205759406371367522,DM1,58,11,47
lLN2X04_R,7205759406371367522,DM2,10,0,10
lLN2X04_R,7205759406371367522,DM4,20,12,8
lLN2X04_R,7205759406371367522,DM5,6,0,6
lLN2X04_R,7205759406371367522,DM6,39,4,35
lLN2X04_R,7205759406371367522,DP1l,21,2,19
lLN2X04_R,7205759406371367522,DP1m,139,18,121
lLN2X04_R,7205759406371367522,V,5,5,0
lLN2X04_R,7205759406371367522,VA1d,29,9,20
lLN2X04_R,7205759406371367522,VA1v,8,3,5
lLN2X04_R,7205759406371367522,VA2,31,5,26
lLN2X04_R,7205759406371367522,VA3,33,5,28
lLN2X04_R,7205759406371367522,VA4,2,0,2
lLN2X04_R,7205759406371367522,VA5,15,0,15
lLN2X04_R,7205759406371367522,VA6,70,10,60
lLN2X04_R,7205759406371367522,VA7l,13,3,10
lLN2X04_R,7205759406371367522,VA7m,12,1,11
lLN2X04_R,7205759406371367522,VC1,69,11,58
lLN2X04_R,7205759406371367522,VC2,11,0,11
lLN2X04_R,7205759406371367522,VC3l,80,22,58
lLN2X04_R,7205759406371367522,VC3m,23,2,21
lLN2X04_R,7205759406371367522,VC4,1,0,1
lLN2X04_R,7205759406371367522,VC5,57,22,35
lLN2X04_R,7205759406371367522,VL1,26,26,0
lLN2X04_R,7205759406371367522,VL2a,55,13,42
lLN2X04_R,7205759406371367522,VL2p,60,3,57
lLN2X04_R,7205759406371367522,VM1,14,0,14
lLN2X04_R,7205759406371367522,VM2,23,5,18
lLN2X04_R,7205759406371367522,VM3,5,0,5
lLN2X04_R,7205759406371367522,VM4,212,23,189
lLN2X04_R,7205759406371367522,VM5d,17,1,16
lLN2X04_R,7205759406371367522,VM5v,16,11,5
lLN2X04_R,7205759406371367522,VM7d,26,2,24
lLN2X04_R,7205759406371367522,VM7v,19,0,19
